VARIABLES = "X"
 "Y"
 "rho_N2"
 "rho_O2"
 "rho_NO"
 "rho_N"
 "rho_O"
 "rho_NOp"
 "rho_N2p"
 "rho_O2p"
 "rho_Np"
 "rho_Op"
 "rho_e"
 "U"
 "V"
 "T"
 "Tv"
 "rho"
 "P"
 "H"
 "tau"
ZONE
DT=(DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE)
        2.1498998998999                     0.3       0.156795883398811      0.0180059248052476      0.0151240822756866    0.000101407585119541      0.0241762128359971                       0                       0                       0                       0                       0                       0        3047.98739280771        -716.11615069464        4022.58736812606        4013.95851372999       0.214203491866385        274276.141849438        11781089.0349624    1.96534047892852E-07 
        2.1509009009009                     0.3       0.157131802905001      0.0180048727087897      0.0151682289046361    0.000101905155817246       0.024263148757298                       0                       0                       0                       0                       0                       0        3047.56387825704       -712.828449752766        4023.75034192752        4015.23617063798       0.214669943693139        274984.318181141        11782164.4864881    1.95656839351363E-07 
        2.1519019019019                     0.3       0.157467722411191      0.0180038206123318      0.0152123755335856    0.000102402726514951       0.024350084678599                       0                       0                       0                       0                       0                       0        3047.14036370636       -709.540748810893        4024.91331572897        4016.51382754598       0.215136395519893        275692.494512844        11783239.9380138    1.94779630809874E-07 
        2.1529029029029                     0.3        0.15780364191738      0.0180027685158739      0.0152565221625351    0.000102900297212655      0.0244370205998999                       0                       0                       0                       0                       0                       0        3046.71684915569       -706.253047869021        4026.07628953042        4017.79148445398       0.215602847346646        276400.670844547        11784315.3895395    1.93902422268385E-07 
        2.1539039039039                     0.3        0.15813956142357      0.0180017164194159      0.0153006687914846     0.00010339786791036      0.0245239565212009                       0                       0                       0                       0                       0                       0        3046.29333460501       -702.965346927147        4027.23926333188        4019.06914136198         0.2160692991734         277108.84717625        11785390.8410652    1.93025213726896E-07 
        2.1549049049049                     0.3        0.15847548092976       0.018000664322958      0.0153448154204341    0.000103895438608065      0.0246108924425018                       0                       0                       0                       0                       0                       0        3045.86982005434       -699.677645985274        4028.40223713333        4020.34679826998       0.216535751000153        277817.023507953        11786466.2925909    1.92148005185407E-07 
       2.15590590590591                     0.3        0.15881140043595      0.0179996122265001      0.0153889620493836     0.00010439300930577      0.0246978283638028                       0                       0                       0                       0                       0                       0        3045.44630550367         -696.3899450434        4029.56521093479        4021.62445517798       0.217002202826907        278525.199839656        11787541.7441166    1.91270796643918E-07 
       2.15690690690691                     0.3        0.15914731994214      0.0179985601300422      0.0154331086783331    0.000104890580003475      0.0247847642851037                       0                       0                       0                       0                       0                       0        3045.02279095299       -693.102244101527        4030.72818473624        4022.90211208597       0.217468654653661        279233.376171359        11788617.1956423    1.90393588102429E-07 
       2.15790790790791                     0.3       0.159483239448329      0.0179975080335843      0.0154772553072826    0.000105388150701179      0.0248717002064047                       0                       0                       0                       0                       0                       0        3044.59927640232       -689.814543159655        4031.89115853769        4024.17976899397       0.217935106480414        279941.552503062         11789692.647168    1.89516379560941E-07 
       2.15890890890891                     0.3       0.159819158954519      0.0179964559371263      0.0155214019362322    0.000105885721398884      0.0249586361277056                       0                       0                       0                       0                       0                       0        3044.17576185164       -686.526842217781        4033.05413233915        4025.45742590197       0.218401558307168        280649.728834765        11790768.0986937    1.88639171019452E-07 
       2.15990990990991                     0.3       0.160155078460709      0.0179954038406684      0.0155655485651817    0.000106383292096589      0.0250455720490066                       0                       0                       0                       0                       0                       0        3043.75224730097       -683.239141275908         4034.2171061406        4026.73508280997       0.218868010133921        281357.905166468        11791843.5502194    1.87761962477963E-07 
       2.16091091091091                     0.3       0.160490997966898      0.0179943517442105      0.0156096951941312    0.000106880862794294      0.0251325079703075                       0                       0                       0                       0                       0                       0        3043.32873275029       -679.951440334034        4035.38007994206        4028.01273971797       0.219334461960675        282066.081498171        11792919.0017451    1.86884753936474E-07 
       2.16191191191191                     0.3       0.160826917473088      0.0179932996477526      0.0156538418230807    0.000107378433491998      0.0252194438916085                       0                       0                       0                       0                       0                       0        3042.90521819962       -676.663739392161        4036.54305374351        4029.29039662597       0.219800913787429        282774.257829875        11793994.4532708    1.86007545394985E-07 
       2.16291291291291                     0.3       0.161162836979278      0.0179922475512947      0.0156979884520302    0.000107876004189703      0.0253063798129094                       0                       0                       0                       0                       0                       0        3042.48170364895       -673.376038450289        4037.70602754497        4030.56805353397       0.220267365614182        283482.434161577        11795069.9047965    1.85130336853496E-07 
       2.16391391391391                     0.3       0.161498756485468      0.0179911954548367      0.0157421350809797    0.000108373574887408      0.0253933157342104                       0                       0                       0                       0                       0                       0        3042.05818909827       -670.088337508416        4038.86900134642        4031.84571044196       0.220733817440936        284190.610493281        11796145.3563222    1.84253128312007E-07 
       2.16491491491491                     0.3       0.161834675991657      0.0179901433583788      0.0157862817099292    0.000108871145585113      0.0254802516555113                       0                       0                       0                       0                       0                       0         3041.6346745476       -666.800636566542        4040.03197514787        4033.12336734996       0.221200269267689        284898.786824984        11797220.8078479    1.83375919770518E-07 
       2.16591591591592                     0.3       0.162170595497847      0.0179890912619209      0.0158304283388787    0.000109368716282818      0.0255671875768123                       0                       0                       0                       0                       0                       0        3041.21115999692       -663.512935624668        4041.19494894933        4034.40102425796       0.221666721094443        285606.963156687        11798296.2593736    1.82498711229029E-07 
       2.16691691691692                     0.3       0.162506515004037       0.017988039165463      0.0158745749678283    0.000109866286980522      0.0256541234981132                       0                       0                       0                       0                       0                       0        3040.78764544625       -660.225234682795        4042.35792275078        4035.67868116596       0.222133172921196         286315.13948839        11799371.7108993     1.8162150268754E-07 
       2.16791791791792                     0.3       0.162842434510226       0.017986987069005      0.0159187215967778    0.000110363857678227      0.0257410594194141                       0                       0                       0                       0                       0                       0        3040.36413089557       -656.937533740923        4043.52089655224        4036.95633807396        0.22259962474795        287023.315820093         11800447.162425    1.80744294146052E-07 
       2.16891891891892                     0.3       0.163178354016416      0.0179859349725471      0.0159628682257273    0.000110861428375932      0.0258279953407151                       0                       0                       0                       0                       0                       0         3039.9406163449        -653.64983279905        4044.68387035369        4038.23399498196       0.223066076574704        287731.492151796        11801522.6139507    1.79867085604563E-07 
       2.16991991991992                     0.3       0.163458934761843      0.0179865461409093      0.0159956255602184    0.000111366875946243      0.0259007203821852                       0                       0                       0                       0                       0                       0        3039.64282015001       -651.338537256159        4045.50919812826        4039.11983886407       0.223453259906405        288325.859039777        11802424.5243672    1.79345173279042E-07 
       2.17092092092092                     0.3       0.163738477137744      0.0179871885185628      0.0160281691874252    0.000111872471317198      0.0259731787724991                       0                       0                       0                       0                       0                       0         3039.3473829185       -649.045562860988        4046.32819035537          4039.998330816       0.223838955854067        288918.090421715        11803323.1784803    1.78829927686893E-07 
       2.17192192192192                     0.3       0.164015261980259      0.0179879002536978      0.0160600588294478    0.000112377571281498       0.026044977881495                       0                       0                       0                       0                       0                       0        3039.05753234456       -646.803762862181        4047.12550238063        4040.85155091781       0.224220648551321        289504.364441624        11804212.0828229    1.78339797165439E-07 
       2.17292292292292                     0.3       0.164281339078042      0.0179888813100358       0.016089408989466    0.000112880747538174      0.0261142169431332                       0                       0                       0                       0                       0                       0        3038.78937525347       -644.760677546482        4047.83862827477        4041.60663820234        0.22458679627506        290067.505500677        11805063.1279492    1.77947190672969E-07 
       2.17392392392392                     0.3       0.164547416175825      0.0179898623663737      0.0161187591494843    0.000113383923794849      0.0261834560047716                       0                       0                       0                       0                       0                       0        3038.52121816238       -642.717592230783        4048.55175416891        4042.36172548687       0.224952943998799         290630.64655973        11805914.1730755    1.77554584180499E-07 
       2.17492492492492                     0.3       0.164839529405537      0.0179901187208464      0.0161525340249874    0.000113892814291713      0.0262596890451574                       0                       0                       0                       0                       0                       0        3038.20182284516        -640.29177424929        4049.38103094595        4043.24962554948       0.225355827051368        291246.453782583        11806844.4214977     1.7705031630185E-07 
       2.17592592592593                     0.3       0.165166457911664      0.0179894060106428      0.0161922255893862    0.000114409345818059      0.0263452743696694                       0                       0                       0                       0                       0                       0        3037.81391224269       -637.354169663332        4050.36562361649        4044.31512163876       0.225807832248155        291932.685715816        11807880.5798396    1.76396735843454E-07 
       2.17692692692693                     0.3        0.16549338641779      0.0179886933004392      0.0162319171537851    0.000114925877344406      0.0264308596941814                       0                       0                       0                       0                       0                       0        3037.42600164022       -634.416565077373        4051.35021628703        4045.38061772803       0.226259837444942        292618.917649049        11808916.7381815    1.75743155385058E-07 
       2.17792792792793                     0.3       0.165820314923917      0.0179879805902356      0.0162716087181839    0.000115442408870752      0.0265164450186934                       0                       0                       0                       0                       0                       0        3037.03809103775       -631.478960491415        4052.33480895757        4046.44611381731       0.226711842641728        293305.149582283        11809952.8965234    1.75089574926662E-07 
       2.17892892892893                     0.3       0.166147243430044      0.0179872678800321      0.0163113002825827    0.000115958940397098      0.0266020303432054                       0                       0                       0                       0                       0                       0        3036.65018043528       -628.541355905457        4053.31940162811        4047.51160990659       0.227163847838515        293991.381515516        11810989.0548653    1.74435994468266E-07 
       2.17992992992993                     0.3       0.166474171936171      0.0179865551698285      0.0163509918469815    0.000116475471923444      0.0266876156677174                       0                       0                       0                       0                       0                       0        3036.26226983281       -625.603751319498        4054.30399429865        4048.57710599587       0.227615853035301        294677.613448749        11812025.2132072     1.7378241400987E-07 
       2.18093093093093                     0.3       0.166801100442297      0.0179858424596249      0.0163906834113804    0.000116992003449791      0.0267732009922294                       0                       0                       0                       0                       0                       0        3035.87435923034       -622.666146733539        4055.28858696919        4049.64260208515       0.228067858232088        295363.845381983        11813061.3715491    1.73128833551475E-07 
       2.18193193193193                     0.3       0.167128028948424      0.0179851297494214      0.0164303749757792    0.000117508534976137      0.0268587863167414                       0                       0                       0                       0                       0                       0        3035.48644862787        -619.72854214758        4056.27317963974        4050.70809817443       0.228519863428875        296050.077315216         11814097.529891    1.72475253093079E-07 
       2.18293293293293                     0.3       0.167454957454551      0.0179844170392178       0.016470066540178    0.000118025066502483      0.0269443716412534                       0                       0                       0                       0                       0                       0        3035.09853802539       -616.790937561623        4057.25777231028         4051.7735942637       0.228971868625661        296736.309248449        11815133.6882329    1.71821672634683E-07 
       2.18393393393393                     0.3       0.167781885960678      0.0179837043290142      0.0165097581045768    0.000118541598028829      0.0270299569657654                       0                       0                       0                       0                       0                       0        3034.71062742292       -613.853332975664        4058.24236498082        4052.83909035298       0.229423873822448        297422.541181682        11816169.8465748    1.71168092176287E-07 
       2.18493493493493                     0.3       0.168108814466804      0.0179829916188106      0.0165494496689757    0.000119058129555176      0.0271155422902774                       0                       0                       0                       0                       0                       0        3034.32271682045       -610.915728389705        4059.22695765136        4053.90458644226       0.229875879019234        298108.773114916        11817206.0049166    1.70514511717891E-07 
       2.18593593593594                     0.3       0.168435742972931      0.0179822789086071      0.0165891412333745    0.000119574661081522      0.0272011276147894                       0                       0                       0                       0                       0                       0        3033.93480621798       -607.978123803746         4060.2115503219        4054.97008253154       0.230327884216021        298795.005048149        11818242.1632585    1.69860931259496E-07 
       2.18693693693694                     0.3       0.168762671479058      0.0179815661984035      0.0166288327977733    0.000120091192607868      0.0272867129393014                       0                       0                       0                       0                       0                       0        3033.54689561551       -605.040519217788        4061.19614299244        4056.03557862082       0.230779889412808        299481.236981382        11819278.3216004      1.692073508011E-07 
       2.18793793793794                     0.3       0.169089599985185      0.0179808534881999      0.0166685243621722    0.000120607724134214      0.0273722982638134                       0                       0                       0                       0                       0                       0        3033.15898501304        -602.10291463183        4062.18073566298         4057.1010747101       0.231231894609594        300167.468914615        11820314.4799423    1.68553770342704E-07 
       2.18893893893894                     0.3       0.169416528491311      0.0179801407779964       0.016708215926571     0.00012112425566056      0.0274578835883254                       0                       0                       0                       0                       0                       0        3032.77107441057       -599.165310045871        4063.16532833353        4058.16657079938       0.231683899806381        300853.700847849        11821350.6382842    1.67900189884308E-07 
       2.18993993993994                     0.3       0.169743456997438      0.0179794280677928      0.0167479074909698    0.000121640787186907      0.0275434689128374                       0                       0                       0                       0                       0                       0         3032.3831638081       -596.227705459913        4064.14992100407        4059.23206688865       0.232135905003167        301539.932781082        11822386.7966261    1.67246609425912E-07 
       2.19094094094094                     0.3       0.170070385503565      0.0179787153575892      0.0167875990553687    0.000122157318713253      0.0276290542373495                       0                       0                       0                       0                       0                       0        3031.99525320563       -593.290100873954        4065.13451367461        4060.29756297793       0.232587910199954        302226.164714315         11823422.954968    1.66593028967517E-07 
       2.19194194194194                     0.3       0.170397314009692      0.0179780026473857      0.0168272906197675    0.000122673850239599      0.0277146395618615                       0                       0                       0                       0                       0                       0        3031.60734260316       -590.352496287995        4066.11910634515        4061.36305906721        0.23303991539674        302912.396647549        11824459.1133099    1.65939448509121E-07 
       2.19294294294294                     0.3       0.170724242515818      0.0179772899371821      0.0168669821841663    0.000123190381765945      0.0278002248863734                       0                       0                       0                       0                       0                       0        3031.21943200069       -587.414891702038        4067.10369901569        4062.42855515649       0.233491920593527        303598.628580782        11825495.2716518    1.65285868050725E-07 
       2.19394394394394                     0.3       0.171051171021945      0.0179765772269785      0.0169066737485651    0.000123706913292292      0.0278858102108855                       0                       0                       0                       0                       0                       0        3030.83152139822       -584.477287116079        4068.08829168623        4063.49405124577       0.233943925790314        304284.860514015        11826531.4299937    1.64632287592329E-07 
       2.19494494494494                     0.3        0.17133222314083      0.0179771414615798      0.0169385688414458    0.000124213376168794      0.0279590719506857                       0                       0                       0                       0                       0                       0        3030.53389397261       -582.214068112228        4068.86822327667        4064.32552753308       0.234331202317898        304878.293204576        11827428.0299294    1.64175457596196E-07 
       2.19594594594595                     0.3       0.171598300238613      0.0179781225179178      0.0169679190014641    0.000124716552425469       0.028028311012324                       0                       0                       0                       0                       0                       0        3030.26573688152       -580.170982796529        4069.58134917081        4065.08061481761       0.234697350041638        305441.434263629        11828279.0750557    1.63782851103726E-07 
       2.19694694694695                     0.3       0.171864377336397      0.0179791035742557      0.0169972691614824    0.000125219728682145      0.0280975500739623                       0                       0                       0                       0                       0                       0        3029.99757979043       -578.127897480829        4070.29447506495        4065.83570210214       0.235063497765377        306004.575322682        11829130.1201819    1.63390244611256E-07 
       2.19794794794795                     0.3       0.172116670038465      0.0179804841221698      0.0170238331436639    0.000125718363694275      0.0281632481333697                       0                       0                       0                       0                       0                       0        3029.75249261571       -576.306807272203        4070.93845875261        4066.50980626112       0.235409932575768        306539.416142802        11829936.0786579    1.63078884552903E-07 
       2.19894894894895                     0.3        0.17236863800511      0.0179818740813827      0.0170503314885366      0.0001262168917229      0.0282288627731711                       0                       0                       0                       0                       0                       0        3029.50794892648       -574.490946866643        4071.58081357497        4067.18200260418       0.235755902985587        307073.590260497        11830740.9749739    1.62769438513539E-07 
       2.19994994994995                     0.3       0.172633314405749      0.0179829697106157      0.0170786543098012    0.000126721929258669      0.0282979625223139                       0                       0                       0                       0                       0                       0        3029.24116574237       -572.514842430248        4072.26921454458        4067.90576888871       0.236119603721064        307633.368035199        11831584.2349949    1.62420900795004E-07 
       2.20095095095095                     0.3        0.17294877231279      0.0179828892295777      0.0171142675383345    0.000127252978070011       0.028380988385594                       0                       0                       0                       0                       0                       0         3028.8855159794       -569.898420447202        4073.14161086102        4068.83560299511       0.236554152890448        308295.455211097        11832580.7921673    1.61916157020171E-07 
       2.20195195195195                     0.3       0.173264230219831      0.0179828087485396      0.0171498807668678    0.000127784026881352      0.0284640142488741                       0                       0                       0                       0                       0                       0        3028.52986621643       -567.281998464156        4074.01400717746        4069.76543710151       0.236988702059832        308957.542386995        11833577.3493397    1.61411413245338E-07 
       2.20295295295295                     0.3       0.173579688126872      0.0179827282675015       0.017185493995401    0.000128315075692693      0.0285470401121541                       0                       0                       0                       0                       0                       0        3028.17421645347       -564.665576481111         4074.8864034939        4070.69527120791       0.237423251229216        309619.629562893        11834573.9065121    1.60906669470506E-07 
       2.20395395395395                     0.3       0.173895146033913      0.0179826477864634      0.0172211072239343    0.000128846124504034      0.0286300659754342                       0                       0                       0                       0                       0                       0         3027.8185666905       -562.049154498064        4075.75879981034        4071.62510531431       0.237857800398599        310281.716738791        11835570.4636845    1.60401925695673E-07 
       2.20495495495495                     0.3       0.174210603940953      0.0179825673054253      0.0172567204524675    0.000129377173315376      0.0287130918387143                       0                       0                       0                       0                       0                       0        3027.46291692753       -559.432732515018        4076.63119612678        4072.55493942071       0.238292349567983        310943.803914689        11836567.0208569    1.59897181920841E-07 
       2.20595595595596                     0.3       0.174526061847994      0.0179824868243872      0.0172923336810008    0.000129908222126717      0.0287961177019944                       0                       0                       0                       0                       0                       0        3027.10726716457       -556.816310531971        4077.50359244322        4073.48477352712       0.238726898737367        311605.891090587        11837563.5780292    1.59392438146008E-07 
       2.20695695695696                     0.3       0.174841519755035      0.0179824063433491      0.0173279469095341    0.000130439270938058      0.0288791435652745                       0                       0                       0                       0                       0                       0         3026.7516174016       -554.199888548925        4078.37598875967        4074.41460763352       0.239161447906751        312267.978266485        11838560.1352016    1.58887694371175E-07 
       2.20795795795796                     0.3       0.175156977662076       0.017982325862311      0.0173635601380673      0.0001309703197494      0.0289621694285545                       0                       0                       0                       0                       0                       0        3026.39596763863        -551.58346656588        4079.24838507611        4075.34444173992       0.239595997076134        312930.065442383         11839556.692374    1.58382950596343E-07 
       2.20895895895896                     0.3       0.175472435569116      0.0179822453812729      0.0173991733666006    0.000131501368560741      0.0290451952918346                       0                       0                       0                       0                       0                       0        3026.04031787567       -548.967044582833        4080.12078139255        4076.27427584632       0.240030546245518        313592.152618281        11840553.2495464     1.5787820682151E-07 
       2.20995995995996                     0.3       0.175787893476157      0.0179821649002349      0.0174347865951338    0.000132032417372082      0.0291282211551147                       0                       0                       0                       0                       0                       0         3025.6846681127       -546.350622599787        4080.99317770899        4077.20410995272       0.240465095414902        314254.239794179        11841549.8067188    1.57373463046677E-07 
       2.21096096096096                     0.3       0.176103351383198      0.0179820844191968      0.0174703998236671    0.000132563466183424      0.0292112470183948                       0                       0                       0                       0                       0                       0        3025.32901834973       -543.734200616741        4081.86557402543        4078.13394405912       0.240899644584285        314916.326970077        11842546.3638912    1.56868719271845E-07 
       2.21196196196196                     0.3       0.176418809290239      0.0179820039381587      0.0175060130522004    0.000133094514994765      0.0292942728816749                       0                       0                       0                       0                       0                       0        3024.97336858676       -541.117778633694        4082.73797034187        4079.06377816552       0.241334193753669        315578.414145975        11843542.9210635    1.56363975497012E-07 
       2.21296296296296                     0.3        0.17673426719728      0.0179819234571206      0.0175416262807336    0.000133625563806106      0.0293772987449549                       0                       0                       0                       0                       0                       0         3024.6177188238       -538.501356650649        4083.61036665831        4079.99361227192       0.241768742923053        316240.501321873        11844539.4782359     1.5585923172218E-07 
       2.21396396396396                     0.3        0.17704972510432      0.0179818429760825      0.0175772395092669    0.000134156612617447       0.029460324608235                       0                       0                       0                       0                       0                       0        3024.26206906083       -535.884934667602        4084.48276297475        4080.92344637832       0.242203292092436        316902.588497771        11845536.0354083    1.55354487947347E-07 
       2.21496496496496                     0.3       0.177365183011361      0.0179817624950444      0.0176128527378001    0.000134687661428789      0.0295433504715151                       0                       0                       0                       0                       0                       0        3023.90641929786       -533.268512684556        4085.35515929119        4081.85328048472        0.24263784126182        317564.675673669        11846532.5925807    1.54849744172514E-07 
       2.21596596596597                     0.3       0.177680640918402      0.0179816820140063      0.0176484659663334     0.00013521871024013      0.0296263763347951                       0                       0                       0                       0                       0                       0         3023.5507695349        -530.65209070151        4086.22755560763        4082.78311459112       0.243072390431204        318226.762849567        11847529.1497531    1.54345000397682E-07 
       2.21696696696697                     0.3       0.177996098825443      0.0179816015329682      0.0176840791948667    0.000135749759051471      0.0297094021980752                       0                       0                       0                       0                       0                       0        3023.19511977193       -528.035668718463        4087.09995192408        4083.71294869752       0.243506939600588        318888.850025465        11848525.7069254    1.53840256622849E-07 
       2.21796796796797                     0.3       0.178311556732483      0.0179815210519301      0.0177196924233999    0.000136280807862812      0.0297924280613553                       0                       0                       0                       0                       0                       0        3022.83947000896       -525.419246735418        4087.97234824052        4084.64278280392       0.243941488769971        319550.937201363        11849522.2640978    1.53335512848016E-07 
       2.21896896896897                     0.3       0.178627014639524      0.0179814405708921      0.0177553056519332    0.000136811856674154      0.0298754539246354                       0                       0                       0                       0                       0                       0          3022.483820246       -522.802824752372        4088.84474455696        4085.57261691032       0.244376037939355        320213.024377261        11850518.8212702    1.52830769073184E-07 
       2.21996996996997                     0.3       0.178909016407069       0.017982134941017      0.0177861157759536     0.00013732576859993      0.0299493049120553                       0                       0                       0                       0                       0                       0        3022.18671803054       -520.608260147748        4089.59592008995        4086.36668832902       0.244763910370378        320807.707534634         11851414.382406    1.52428937795046E-07 
       2.22097097097097                     0.3       0.179160984373714      0.0179835249002299      0.0178126141208263    0.000137824296628555      0.0300149195518568                       0                       0                       0                       0                       0                       0        3021.94217434131       -518.792399742189        4090.23827491232        4087.03888467209       0.245109880780197        321341.881652329         11852219.278722    1.52119491755682E-07 
       2.22197197197197                     0.3       0.179412952340359      0.0179849148594427      0.0178391124656991     0.00013832282465718      0.0300805341916583                       0                       0                       0                       0                       0                       0        3021.69763065208       -516.976539336629        4090.88062973469        4087.71108101515       0.245455851190015        321876.055770024         11853024.175038    1.51810045716318E-07 
       2.22297297297297                     0.3       0.179653837054893      0.0179865293201668      0.0178638398640514    0.000138815410375229      0.0301432213614459                       0                       0                       0                       0                       0                       0        3021.46982151709       -515.313584339318        4091.48135259183        4088.33523468148       0.245786258578965        322387.944049005        11853795.3054489    1.51544698017061E-07 
       2.22397397397397                     0.3       0.179891029958819      0.0179882185619256      0.0178879773634203    0.000139306016720707      0.0302049333964312                       0                       0                       0                       0                       0                       0         3021.2475866309       -513.701561848352          4092.068207919        4088.94338542177       0.246111481954685        322892.408956671        11854555.1884997    1.51294039392658E-07 
       2.22497497497497                     0.3       0.180128222862745      0.0179899078036844      0.0179121148627893    0.000139796623066185      0.0302666454314165                       0                       0                       0                       0                       0                       0        3021.02535174472       -512.089539357385        4092.65506324616        4089.55153616206       0.246436705330405        323396.873864336        11855315.0715505    1.51043380768255E-07 
       2.22597597597598                     0.3       0.180428132420343      0.0179904059354751      0.0179441875143461    0.000140334746027537      0.0303456981549309                       0                       0                       0                       0                       0                       0        3020.70433556111        -509.78226801994        4093.43886896526        4090.37557320185       0.246848775684132         324027.90602023        11856264.3735785    1.50645796844677E-07 
       2.22697697697698                     0.3       0.180729766807426       0.017990871309434      0.0179764783979619    0.000140874175787885      0.0304252277809758                       0                       0                       0                       0                       0                       0        3020.38060270043       -507.455875992232        4094.22809120172        4091.20554753313       0.247263234498013        324662.419020665        11857218.8849955    1.50244172190717E-07 
       2.22797797797798                     0.3       0.181031401194508      0.0179913366833929      0.0180087692815776    0.000141413605548232      0.0305047574070208                       0                       0                       0                       0                       0                       0        3020.05686983975       -505.129483964524        4095.01731343817        4092.03552186442       0.247677693311894        325296.932021099        11858173.3964124    1.49842547536757E-07 
       2.22897897897898                     0.3       0.181333035581591      0.0179918020573518      0.0180410601651933     0.00014195303530858      0.0305842870330658                       0                       0                       0                       0                       0                       0        3019.73313697908       -502.803091936816        4095.80653567463        4092.86549619571       0.248092152125775        325931.445021533        11859127.9078294    1.49440922882798E-07 
       2.22997997997998                     0.3       0.181634669968674      0.0179922674313107      0.0180733510488091    0.000142492465068928      0.0306638166591107                       0                       0                       0                       0                       0                       0         3019.4094041184       -500.476699909108        4096.59575791108        4093.69547052699       0.248506610939656        326565.958021967        11860082.4192463    1.49039298228838E-07 
       2.23098098098098                     0.3       0.181936304355756      0.0179927328052696      0.0181056419324248    0.000143031894829276      0.0307433462851557                       0                       0                       0                       0                       0                       0        3019.08567125772       -498.150307881399        4097.38498014754        4094.52544485828       0.248921069753537        327200.471022401        11861036.9306633    1.48637673574878E-07 
       2.23198198198198                     0.3       0.182237938742839      0.0179931981792285      0.0181379328160405    0.000143571324589624      0.0308228759112007                       0                       0                       0                       0                       0                       0        3018.76193839705       -495.823915853691        4098.17420238399        4095.35541918957       0.249335528567418        327834.984022835        11861991.4420802    1.48236048920918E-07 
       2.23298298298298                     0.3       0.182539573129921      0.0179936635531874      0.0181702236996562    0.000144110754349971      0.0309024055372456                       0                       0                       0                       0                       0                       0        3018.43820553637       -493.497523825984        4098.96342462045        4096.18539352085       0.249749987381299        328469.497023269        11862945.9534972    1.47834424266958E-07 
       2.23398398398398                     0.3       0.182841207517004      0.0179941289271463       0.018202514583272    0.000144650184110319      0.0309819351632906                       0                       0                       0                       0                       0                       0        3018.11447267569       -491.171131798275         4099.7526468569        4097.01536785214        0.25016444619518        329104.010023703        11863900.4649141    1.47432799612998E-07 
       2.23498498498498                     0.3       0.183142841904086      0.0179945943011052      0.0182348054668877    0.000145189613870667      0.0310614647893356                       0                       0                       0                       0                       0                       0        3017.79073981502       -488.844739770567        4100.54186909336        4097.84534218343       0.250578905009061        329738.523024137        11864854.9763311    1.47031174959038E-07 
       2.23598598598599                     0.3       0.183444476291169      0.0179950596750641      0.0182670963505034    0.000145729043631015      0.0311409944153806                       0                       0                       0                       0                       0                       0        3017.46700695434       -486.518347742859        4101.33109132981        4098.67531651471       0.250993363822942        330373.036024572         11865809.487748    1.46629550305078E-07 
       2.23698698698699                     0.3       0.183746110678252       0.017995525049023      0.0182993872341192    0.000146268473391362      0.0312205240414256                       0                       0                       0                       0                       0                       0        3017.14327409366        -484.19195571515        4102.12031356627          4099.505290846       0.251407822636823        331007.549025006         11866763.999165    1.46227925651118E-07 
       2.23798798798799                     0.3       0.184047745065334      0.0179959904229819      0.0183316781177349     0.00014680790315171      0.0313000536674705                       0                       0                       0                       0                       0                       0        3016.81954123299       -481.865563687443        4102.90953580272        4100.33526517729       0.251822281450704         331642.06202544        11867718.5105819    1.45826300997159E-07 
       2.23898898898899                     0.3       0.184349379452417      0.0179964557969408      0.0183639690013506    0.000147347332912058      0.0313795832935155                       0                       0                       0                       0                       0                       0        3016.49580837231       -479.539171659735        4103.69875803918        4101.16523950857       0.252236740264585        332276.575025874        11868673.0219989    1.45424676343199E-07 
