       1.05265265265265                     0.3       0.029899999499321     0.00916200043171363    3.74936831904088E-18    1.21729295814522E-28     1.9996793873188E-18                       0                       0                       0                       0                       0                       0                    3430                    -605        322.884002685547        322.884002685547         0.0390620008111            3635.2109375                 6391335        4.02252286296167 
       1.05485485485486                     0.3       0.029899999499321     0.00916200043171363    3.75582092412272E-18    1.36018061617544E-28    2.00312222906724E-18                       0                       0                       0                       0                       0                       0                    3430                    -605        322.884002685547        322.884002685547         0.0390620008111            3635.2109375                 6391335        3.75574612394174 
       1.05705705705706                     0.3       0.029899999499321     0.00916200043171363    3.76227352920456E-18    1.50306827420564E-28    2.00656507081569E-18                       0                       0                       0                       0                       0                       0                    3430                    -605        322.884002685547        322.884002685547         0.0390620008111            3635.2109375                 6391335        3.48896938492183 
       1.05925925925926                     0.3       0.029899999499321     0.00916200045813608    3.76961678605505E-18      1.692215159375E-28    2.01048162281066E-18                       0                       0                       0                       0                       0                       0                    3430                    -605        322.884002685547        322.884002685547         0.0390620008111            3635.2109375                 6391335        3.22219267295851 
       1.06146146146146                     0.3       0.029899999499321     0.00916200048297081    3.77744688916561E-18    1.91114956646953E-28    2.01465753203256E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999997932397        322.884002685547        322.884002685547      0.0390620009372965        3635.21095404082                 6391335        3.16267394102047 
       1.06366366366366                     0.3       0.029899999499321     0.00916200048297081    3.78515490480597E-18    2.14528474896248E-28     2.0187691582107E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999993281619        322.884002685547        322.884002685547      0.0390620012211575        3635.21099124705                 6391335        3.42944049624482 
       1.06586586586587                     0.3       0.029899999499321     0.00916200048297081    3.79192390248674E-18    2.43071474734655E-28    2.02238129686045E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999993281619        322.884002685547        322.884002685547      0.0390620012211575        3635.21099124705                 6391335        3.69620716047182 
       1.06806806806807                     0.3       0.029899999499321     0.00916200048297081    3.79869290016752E-18    2.71614474573059E-28     2.0259934355102E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999993281619        322.884002685547        322.884002685547      0.0390620012211575        3635.21099124705                 6391335        3.96297382469878 
       1.07027027027027                     0.3       0.029899999499321     0.00916200048297081    3.80546189784829E-18    3.00157474411466E-28    2.02960557415996E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999993281619        322.884002685547        322.884002685547      0.0390620012211575        3635.21099124705                 6391335        4.22974048892578 
       1.07247247247247                     0.3       0.029899999499321     0.00916200048297081    3.81223089552907E-18     3.2870047424987E-28    2.03321771280971E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999993281619        322.884002685547        322.884002685547      0.0390620012211575        3635.21099124705                 6391335        4.49650715315275 
       1.07467467467467                     0.3       0.029899999499321     0.00916200048297081    3.81899989320984E-18    3.57243474088274E-28    2.03682985145946E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999993281619        322.884002685547        322.884002685547      0.0390620012211575        3635.21099124705                 6391335        4.76327381737971 
       1.07687687687688                     0.3       0.029899999499321     0.00916200048297081    3.82576889089062E-18     3.8578647392668E-28    2.04044199010921E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999993281619        322.884002685547        322.884002685547      0.0390620012211575        3635.21099124705                 6391335        5.03004048160671 
       1.07907907907908                     0.3       0.029899999499321     0.00916200048297081     3.8325378885714E-18    4.14329473765084E-28    2.04405412875896E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999993281619        322.884002685547        322.884002685547      0.0390620012211575        3635.21099124705                 6391335        5.29680714583367 
       1.08128128128128                     0.3       0.029899999499321     0.00916200048297081    3.83930688625217E-18    4.42872473603488E-28    2.04766626740871E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999993281618        322.884002685547        322.884002685547      0.0390620012211575        3635.21099124705                 6391335        5.56357381006064 
       1.08348348348348                     0.3       0.029899999499321     0.00916200048297081    3.84627314825455E-18    4.70337896921091E-28    2.05138333596682E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999992304606        322.884002685547        322.884002685547      0.0390620012807896        3635.21099906315                 6391335         5.8303404513889 
       1.08568568568569                     0.3       0.029899999499321     0.00916200048297081    3.85411681214143E-18    4.93010422758048E-28     2.0555671168963E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999986981987        322.884002685547        322.884002685547      0.0390620016056564         3635.2110416441                 6391335        6.09710699086699 
       1.08788788788789                     0.3      0.0298999999482984      0.0091620005203856    3.86020724773897E-18    7.37041165993548E-27    2.05881288907088E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999986563237        322.884002685547        322.884002685547      0.0390620016312149         3635.2110449941                 6391335         6.1180943288059 
       1.09009009009009                     0.3      0.0299000001144072       0.009162000534228    3.86547941953497E-18    9.99251946713944E-27    2.06162511290776E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999986563237        322.884002685547        322.884002685547      0.0390620016312149         3635.2110449941                 6391335         6.1180942102007 
       1.09229229229229                     0.3      0.0299000001144072     0.00916200053422799    3.87040585711947E-18    1.01113508483122E-26    2.06425455410809E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999986563237        322.884002685547        322.884002685547      0.0390620016312149         3635.2110449941                 6391335        6.11809412703204 
       1.09449449449449                     0.3      0.0299000001144072       0.009162000534228    3.87533229470397E-18    1.02301822294849E-26    2.06688399530843E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999986563237        322.884002685547        322.884002685547      0.0390620016312149         3635.2110449941                 6391335        6.11809404386337 
        1.0966966966967                     0.3      0.0299000001144072     0.00916200053422799    3.88025873228847E-18    1.03490136106576E-26    2.06951343650876E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999986563237        322.884002685547        322.884002685547      0.0390620016312149         3635.2110449941                 6391335        6.11809396069471 
        1.0988988988989                     0.3      0.0299000001144072       0.009162000534228    3.88518516987298E-18    1.04678449918303E-26     2.0721428777091E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999986563237        322.884002685547        322.884002685547      0.0390620016312149         3635.2110449941                 6391335        6.11809387752605 
        1.1011011011011                     0.3      0.0299000001144072       0.009162000534228    3.89011160745748E-18     1.0586676373003E-26    2.07477231890943E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999986563237        322.884002685547        322.884002685547      0.0390620016312149         3635.2110449941                 6391335        6.11809379435739 
        1.1033033033033                     0.3      0.0299000001144072       0.009162000534228    3.89503804504198E-18    1.07055077541758E-26    2.07740176010977E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999986563237        322.884002685547        322.884002685547      0.0390620016312149         3635.2110449941                 6391335        6.11809371118873 
       1.10550550550551                     0.3      0.0299000001144072       0.009162000534228    3.89996448262649E-18    1.08243391353485E-26     2.0800312013101E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999986563237        322.884002685547        322.884002685547      0.0390620016312149         3635.2110449941                 6391335        6.11809362802006 
       1.10770770770771                     0.3      0.0299000001144072     0.00916200053422799    3.90489092021099E-18    1.09431705165212E-26    2.08266064251044E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999986563237        322.884002685547        322.884002685547      0.0390620016312149         3635.2110449941                 6391335         6.1180935448514 
       1.10990990990991                     0.3      0.0299000004636991     0.00916200056333566    3.91054436423934E-18    1.63258665428239E-26    2.08567443721174E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999986563237        322.884002685547        322.884002685547      0.0390620016312149         3635.2110449941                 6391335        6.11809338716713 
       1.11211211211211                     0.3      0.0299000007294934     0.00916200062240431    3.91661718711458E-18    3.07575160333629E-26    2.08890983006266E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999985353471        322.884004500196        322.884002685547      0.0390620018527297        3635.21106435036                 6391335        6.11809320949175 
       1.11431431431431                     0.3      0.0299000007294934     0.00916200068799954    3.92269886738455E-18    5.48830783193384E-26    2.09215017320049E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999983204046        322.884007724333        322.884002685547      0.0390620022463011        3635.21109874115                 6391335        6.11809307515271 
       1.11651651651652                     0.3      0.0299000007294934     0.00916200068799954    3.92815219605384E-18    8.46027476488426E-26    2.09506004222684E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999983204046        322.884007724333        322.884002685547      0.0390620022463011        3635.21109874115                 6391335        6.11809307515271 
       1.11871871871872                     0.3      0.0299000007294934     0.00916200068799954    3.93360552472313E-18     1.1432241697835E-25    2.09796991125318E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999983204046        322.884007724333        322.884002685547      0.0390620022463011        3635.21109874115                 6391335        6.11809307515271 
       1.12092092092092                     0.3      0.0299000007294934     0.00916200068799954    3.93905885339242E-18    1.44042086307854E-25    2.10087978027953E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999983204046        322.884007724333        322.884002685547      0.0390620022463011        3635.21109874115                 6391335        6.11809307515271 
       1.12312312312312                     0.3      0.0299000007294934     0.00916200068799954    3.94451218206172E-18    1.73761755637361E-25    2.10378964930587E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999983204046        322.884007724333        322.884002685547      0.0390620022463011        3635.21109874115                 6391335        6.11809307515271 
       1.12532532532533                     0.3      0.0299000007294934     0.00916200068799954    3.94996551073101E-18    2.03481424966865E-25    2.10669951833222E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999983204047        322.884007724333        322.884002685547      0.0390620022463011        3635.21109874115                 6391335        6.11809307515271 
       1.12752752752753                     0.3      0.0299000007294934     0.00916200068799954     3.9554188394003E-18    2.33201094296369E-25    2.10960938735856E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999983204046        322.884007724333        322.884002685547      0.0390620022463011        3635.21109874115                 6391335        6.11809307515271 
       1.12972972972973                     0.3      0.0299000007294934     0.00916200068799954    3.96087216806959E-18    2.62920763625873E-25    2.11251925638491E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999983204046        322.884007724333        322.884002685547      0.0390620022463011        3635.21109874115                 6391335        6.11809307515271 
       1.13193193193193                     0.3      0.0299000007294934     0.00916200068799954    3.96632549673888E-18    2.92640432955378E-25    2.11542912541125E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999983204046        322.884007724333        322.884002685547      0.0390620022463011        3635.21109874115                 6391335        6.11809307515271 
       1.13413413413413                     0.3      0.0299000007294934     0.00916200070827759    3.97197307338282E-18    3.20630745724048E-25    2.11844115686825E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999982539575        322.884008721039        322.884002685547      0.0390620023679694        3635.21110937269                 6391335        6.11809303362328 
       1.13633633633634                     0.3      0.0299000007294934      0.0091620007894943    3.97820439531962E-18    3.43424073793543E-25    2.12176020227537E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999979878266        322.884012713003        322.884002685547      0.0390620028552697        3635.21115195364                 6391335        6.11809286729145 
       1.13853853853854                     0.3       0.029900001130494     0.00916200095091417    3.98328482226774E-18    8.07206379421042E-24    2.12446918010357E-18                       0                       0                       0                       0                       0                       0                    3430        -604.99997458886        322.884012763119        322.884002685547      0.0390620033425881        3635.21124709613                 6391335        6.11809247510985 
       1.14074074074074                     0.3      0.0299000012420652     0.00916200105444819     3.9880578942214E-18    1.02569219380347E-23    2.12701664373521E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999973126474        322.884012763119        322.884002685547      0.0390620034764735        3635.21127341907                 6391335        6.11809230625414 
       1.14294294294294                     0.3      0.0299000012420652     0.00916200113566797    3.99272007876149E-18    1.03046067760499E-23    2.12950586174621E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999973126474        322.884012763119        322.884002685547      0.0390620034764735        3635.21127341907                 6391335        6.11809222308509 
       1.14514514514515                     0.3      0.0299000012420652     0.00916200121688775    3.99738226330159E-18     1.0352291614065E-23    2.13199507975721E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999973126474        322.884012763119        322.884002685547      0.0390620034764735        3635.21127341907                 6391335        6.11809213991603 
       1.14734734734735                     0.3      0.0299000012420652     0.00916200129810752    4.00204444784168E-18    1.03999764520802E-23     2.1344842977682E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999973126474        322.884012763119        322.884002685547      0.0390620034764735        3635.21127341907                 6391335        6.11809205674698 
       1.14954954954955                     0.3      0.0299000012420652     0.00916200137932731    4.00670663238177E-18    1.04476612900953E-23     2.1369735157792E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999973126474        322.884012763119        322.884002685547      0.0390620034764735        3635.21127341907                 6391335        6.11809197357792 
       1.15175175175175                     0.3      0.0299000012420652     0.00916200146054708    4.01136881692187E-18    1.04953461281105E-23     2.1394627337902E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999973126474        322.884012763119        322.884002685547      0.0390620034764735        3635.21127341907                 6391335        6.11809189040887 
       1.15395395395395                     0.3      0.0299000012420652     0.00916200154176687    4.01603100146196E-18    1.05430309661256E-23     2.1419519518012E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999973126474        322.884012763119        322.884002685547      0.0390620034764735        3635.21127341907                 6391335        6.11809180723982 
       1.15615615615616                     0.3      0.0299000012420652     0.00916200162298664    4.02069318600205E-18    1.05907158041408E-23    2.14444116981219E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999973126474        322.884012763119        322.884002685547      0.0390620034764735        3635.21127341907                 6391335        6.11809172407076 
       1.15835835835836                     0.3      0.0299000012420652     0.00916200170420642    4.02535537054214E-18    1.06384006421559E-23    2.14693038782319E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999973126474        322.884012763119        322.884002685547      0.0390620034764735        3635.21127341907                 6391335        6.11809164090171 
       1.16056056056056                     0.3      0.0299000015600138     0.00916200184901592    4.03033355518108E-18    1.67764698994674E-23    2.14958559060461E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999968959058        322.884012763119        322.884002685547      0.0390620038580118        3635.21134843256                 6391335        6.11809131354813 
       1.16276276276276                     0.3      0.0299000022198637     0.00916200201145189    4.03485306622683E-18    3.27451409154603E-23    2.15199070559231E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999963636357        322.884014841921        322.884002685547      0.0390620045144931        3635.21143869772                 6391335         6.1180908318871 
       1.16496496496496                     0.3       0.029900002882295     0.00916200213189394    4.03884584137022E-18    5.82165673682363E-23    2.15411336684827E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999959689711        322.884017801905        322.884002685547      0.0390620051167033        3635.21150184404                 6391335        6.11809039414017 
       1.16716716716717                     0.3       0.029900002882295     0.00916200213189394    4.04276981883803E-18    8.94519581907197E-23    2.15620750615243E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999959689711        322.884017801905        322.884002685547      0.0390620051167033        3635.21150184404                 6391335        6.11809031097465 
       1.16936936936937                     0.3       0.029900002882295     0.00916200213189394    4.04669379630583E-18      1.206873490132E-22     2.1583016454566E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999959689712        322.884017801905        322.884002685547      0.0390620051167033        3635.21150184404                 6391335        6.11809022780913 
       1.17157157157157                     0.3       0.029900002882295     0.00916200213189394    4.05061777377364E-18     1.5192273983568E-22    2.16039578476076E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999959689711        322.884017801905        322.884002685547      0.0390620051167033        3635.21150184404                 6391335        6.11809014464361 
       1.17377377377377                     0.3       0.029900002882295     0.00916200213189394    4.05454175124145E-18    1.83158130658163E-22    2.16248992406493E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999959689711        322.884017801905        322.884002685547      0.0390620051167033        3635.21150184404                 6391335        6.11809006147809 
       1.17597597597598                     0.3       0.029900002882295     0.00916200213189394    4.05846572870925E-18    2.14393521480647E-22    2.16458406336909E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999959689711        322.884017801905        322.884002685547      0.0390620051167033        3635.21150184404                 6391335        6.11808997831257 
       1.17817817817818                     0.3       0.029900002882295     0.00916200213189394    4.06238970617706E-18    2.45628912303127E-22    2.16667820267325E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999959689711        322.884017801905        322.884002685547      0.0390620051167033        3635.21150184404                 6391335        6.11808989514705 
       1.18038038038038                     0.3       0.029900002882295     0.00916200213189394    4.06631368364487E-18    2.76864303125607E-22    2.16877234197742E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999959689711        322.884017801905        322.884002685547      0.0390620051167033        3635.21150184404                 6391335        6.11808981198153 
       1.18258258258258                     0.3       0.029900002882295     0.00916200213189394    4.07023766111268E-18    3.08099693948087E-22    2.17086648128158E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999959689712        322.884017801905        322.884002685547      0.0390620051167033        3635.21150184404                 6391335        6.11808972881601 
       1.18478478478478                     0.3      0.0299000031644276     0.00916200218319078    4.07419093983308E-18    3.36880185320111E-22    2.17297276821875E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999958008817        322.884019062576        322.884002685547      0.0390620053731875        3635.21152873835                 6391335         6.1180894946326 
       1.18698698698699                     0.3      0.0299000040534587     0.00916200235650022    4.07822518196158E-18    3.58668393144284E-22    2.17511428436732E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999952115974         322.88402312581        322.884002685547      0.0390620062288583        3635.21162074289                 6391335        6.10379900601062 
       1.18918918918919                     0.3      0.0299000048656565     0.00916200272198923    4.08256830165121E-18    3.50884624424121E-22    2.17741324832902E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999936147515        322.884028448629        322.884002685547      0.0390620078532539        3635.21183365567                 6391335        5.83702292194701 
       1.19139139139139                     0.3      0.0299000050350967     0.00916200286251308    4.08621029084379E-18    3.49287625104889E-22    2.17935095011375E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999924391433        322.884029559073        322.884002685547      0.0390620087063404        3635.21194547142                 6391335         5.5702464512004 
       1.19359359359359                     0.3      0.0299000050350967     0.00916200294373285    4.08966745191686E-18    3.49321547502786E-22    2.18119341797397E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999913745794        322.884029559073        322.884002685547      0.0390620093560986        3635.21203063653                 6391335         5.3034698785186 
        1.1957957957958                     0.3      0.0299000050350967     0.00916200302495263    4.09312461298993E-18    3.49355469900682E-22     2.1830358858342E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999903100155        322.884029559073        322.884002685547      0.0390620100058568        3635.21211580164                 6391335         5.0366933058368 
         1.197997997998                     0.3      0.0299000050350967     0.00916200310617241    4.09658177406301E-18    3.49389392298578E-22    2.18487835369442E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999892454516        322.884029559073        322.884002685547      0.0390620106556151        3635.21220096676                 6391335        4.76991673315498 
        1.2002002002002                     0.3      0.0299000050350967     0.00916200318739219    4.10003893513608E-18    3.49423314696474E-22    2.18672082155465E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999881808877        322.884029559073        322.884002685547      0.0390620113053733        3635.21228613187                 6391335        4.50314016047318 
        1.2024024024024                     0.3      0.0299000050350967     0.00916200326861197    4.10349609620915E-18     3.4945723709437E-22    2.18856328941488E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999871163238        322.884029559073        322.884002685547      0.0390620119551316        3635.21237129698                 6391335        4.23636358779138 
        1.2046046046046                     0.3      0.0299000050350967     0.00916200334983175    4.10695325728223E-18    3.49491159492267E-22     2.1904057572751E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999860517599        322.884029559073        322.884002685547      0.0390620126048898        3635.21245646209                 6391335        3.96958701510958 
       1.20680680680681                     0.3      0.0299000050350967     0.00916200343105153     4.1104104183553E-18    3.49525081890163E-22    2.19224822513533E-18                       0                       0                       0                       0                       0                       0                    3430        -604.99984987196        322.884029559073        322.884002685547       0.039062013254648         3635.2125416272                 6391335        3.70281044242778 
       1.20900900900901                     0.3      0.0299000050350967     0.00916200351227131    4.11386757942838E-18    3.49559004288059E-22    2.19409069299555E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999839226322        322.884029559073        322.884002685547      0.0390620139044063        3635.21262679231                 6391335        3.43603386974593 
       1.21121121121121                     0.3       0.029900005724696     0.00916200383485086    4.11807696671326E-18     3.4295528914284E-22    2.19632075044147E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999824061324        322.884034078431        322.884002685547      0.0390620153816837        3635.21282042202                 6391335        3.16925771192709 
       1.21341341341341                     0.3      0.0299000071565019     0.00916200427182709    4.12196266939306E-18    3.25970050512545E-22    2.19836156525379E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999806531381        322.884038620213        322.884002685547      0.0390620171013704        3635.21306456686                 6391335        3.21559757487209 
       1.21561561561562                     0.3      0.0299000087344615     0.00916200460093199    4.12522448705065E-18    2.99988707489216E-22    2.20007187283564E-18                       0                       0                       0                       0                       0                       0                    3430        -604.99979394992         322.88404131624        322.884002685547      0.0390620183080884        3635.21324430202                 6391335        3.48236246175647 
       1.21781781781782                     0.3       0.029900009709062     0.00916200460093199    4.12785827766128E-18    2.68767639528849E-22    2.20147266106602E-18                       0                       0                       0                       0                       0                       0                    3430        -604.99979394992         322.88404131624        322.884002685547      0.0390620183080884        3635.21324430202                 6391335        3.74912866857092 
       1.22002002002002                     0.3      0.0299000106836626     0.00916200460093199    4.13049206827191E-18    2.37546571568478E-22    2.20287344929641E-18                       0                       0                       0                       0                       0                       0                    3430        -604.99979394992         322.88404131624        322.884002685547      0.0390620183080884        3635.21324430202                 6391335        4.01589487538538 
       1.22222222222222                     0.3      0.0299000116582631     0.00916200460093199    4.13312585888254E-18    2.06325503608111E-22    2.20427423752679E-18                       0                       0                       0                       0                       0                       0                    3430        -604.99979394992         322.88404131624        322.884002685547      0.0390620183080884        3635.21324430202                 6391335        4.28266108219983 
       1.22442442442442                     0.3      0.0299000126328637     0.00916200460093199    4.13575964949317E-18    1.75104435647743E-22    2.20567502575718E-18                       0                       0                       0                       0                       0                       0                    3430        -604.99979394992         322.88404131624        322.884002685547      0.0390620183080884        3635.21324430202                 6391335        4.54942728901427 
       1.22662662662663                     0.3      0.0299000136074642     0.00916200460093199    4.13839344010381E-18    1.43883367687376E-22    2.20707581398757E-18                       0                       0                       0                       0                       0                       0                    3430        -604.99979394992         322.88404131624        322.884002685547      0.0390620183080884        3635.21324430202                 6391335        4.81619349582871 
       1.22882882882883                     0.3      0.0299000145820648     0.00916200460093199    4.14102723071444E-18    1.12662299727005E-22    2.20847660221795E-18                       0                       0                       0                       0                       0                       0                    3430        -604.99979394992         322.88404131624        322.884002685547      0.0390620183080884        3635.21324430202                 6391335        5.08295970264318 
       1.23103103103103                     0.3      0.0299000155566653     0.00916200460093199    4.14366102132507E-18    8.14412317666349E-23    2.20987739044834E-18                       0                       0                       0                       0                       0                       0                    3430        -604.99979394992         322.88404131624        322.884002685547      0.0390620183080884        3635.21324430202                 6391335        5.34972590945765 
       1.23323323323323                     0.3      0.0299000165312659     0.00916200460093199     4.1462948119357E-18    5.02201638062676E-23    2.21127817867872E-18                       0                       0                       0                       0                       0                       0                    3430        -604.99979394992         322.88404131624        322.884002685547      0.0390620183080884        3635.21324430202                 6391335         5.6164921162721 
       1.23543543543544                     0.3      0.0299000178471135     0.00916200478706677    4.14928380136576E-18    2.19625734871855E-23    2.21285402451015E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999786834111        322.884042841056        322.884002685547      0.0390620189905825        3635.21334595643                 6391335          5.883257576562 
       1.23763763763764                     0.3      0.0299000198026315     0.00916200530840693    4.15288598545102E-18    1.30328606031554E-24    2.21473314460148E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999766611508        322.884048426401        322.884002685547      0.0390620209913102        3635.21363758225        6391334.99477886         6.1180794790675 
       1.23983983983984                     0.3      0.0299000224016521     0.00916200607999119    4.15677108482487E-18    1.25322028522834E-24    2.21675952686559E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999734674741        322.884065725483        322.884002685547      0.0390620245649636        3635.21411663374        6391334.95117453         6.1180773166823 
       1.24204204204204                     0.3      0.0299000227718869     0.00916200632920377    4.16087105919841E-18    1.17605237915666E-24    2.21893173925851E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999725560743        322.884075036596        322.884002685547      0.0390620259098312        3635.21425790828        6391334.94496302        6.11807672336235 
       1.24424424424424                     0.3      0.0299000227718869     0.00916200649164256     4.1650067275359E-18    1.09438240216899E-24    2.22112817622557E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999720237948        322.884083020787        322.884002685547      0.0390620268844639        3635.21434307299        6391334.94496302         6.1180763906877 
       1.24644644644645                     0.3      0.0299000227718869     0.00916200665408135    4.16914239587339E-18    1.01271242518132E-24    2.22332461319263E-18                       0                       0                       0                       0                       0                       0                    3430       -604.999714915154        322.884091004979        322.884002685547      0.0390620278590967        3635.21442823769        6391334.94496302        6.11807605801306 
       1.24864864864865                     0.3      0.0299000227718869     0.00916200681652014    4.17327806421089E-18    9.31042448193658E-25    2.22552105015969E-18                       0                       0                       0                       0                       0                       0                    3430        -604.99970959236        322.884098989171        322.884002685547      0.0390620288337294         3635.2145134024        6391334.94496302        6.11807572533841 
