VARIABLES = "X"
 "Y"
 "rho_N2"
 "rho_O2"
 "rho_NO"
 "rho_N"
 "rho_O"
 "rho_NOp"
 "rho_N2p"
 "rho_O2p"
 "rho_Np"
 "rho_Op"
 "rho_e"
 "U"
 "V"
 "T"
 "Tv"
 "rho"
 "P"
 "H"
 "tau"
ZONE
DT=(DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE)
                      2       0.282032032032032      0.0307765727776219     0.00943060151741958    5.23657468179225E-18    1.46843665151502E-26    1.16820806498931E-17                       0                       0                       0                       0                       0                       0        3428.54427565633       -592.492788293625        329.252306852736        322.921677396971      0.0402071752544413        3815.99170517007        6385236.18433098        4.67962825255425 
                      2       0.282382382382382       0.030766420683959     0.00942749067670965    5.22530672088514E-18     1.4684496901891E-26    1.15576065364487E-17                       0                       0                       0                       0                       0                       0         3428.5609014019       -592.640099925483        329.175004617606        322.921174787438      0.0401939122748558        3813.84995298155        6385303.74936977        4.69019357972719 
                      2       0.282732732732733      0.0307562685902962     0.00942437983599973    5.21403875997803E-18    1.46846272886318E-26    1.14331324230042E-17                       0                       0                       0                       0                       0                       0        3428.57752714746       -592.787411557341        329.097702382477        322.920672177905      0.0401806492952703        3811.70820079303        6385371.31440856        4.70075890690013 
                      2       0.283083083083083      0.0307461164966333      0.0094212689952898    5.20277079907092E-18    1.46847576753726E-26    1.13086583095597E-17                       0                       0                       0                       0                       0                       0        3428.59415289302       -592.934723189199        329.020400147348        322.920169568371      0.0401673863156847         3809.5664486045        6385438.87944734        4.71132423407307 
                      2       0.283433433433433      0.0307359644029704     0.00941815815457988    5.19150283816381E-18    1.46848880621134E-26    1.11841841961152E-17                       0                       0                       0                       0                       0                       0        3428.61077863858       -593.082034821057        328.943097912219        322.919666958838      0.0401541233360991        3807.42469641598        6385506.44448613        4.72188956124602 
                      2       0.283783783783784      0.0307258123093076     0.00941504731386995    5.18023487725669E-18    1.46850184488543E-26    1.10597100826707E-17                       0                       0                       0                       0                       0                       0        3428.62740438414       -593.229346452914         328.86579567709        322.919164349305      0.0401408603565136        3805.28294422746        6385574.00952491        4.73245488841896 
                      2       0.284134134134134      0.0307156602156447     0.00941193647316002    5.16896691634958E-18    1.46851488355951E-26    1.09352359692262E-17                       0                       0                       0                       0                       0                       0         3428.6440301297       -593.376658084772        328.788493441961        322.918661739772      0.0401275973769281        3803.14119203894         6385641.5745637         4.7430202155919 
                      2       0.284484484484484      0.0307055081219818      0.0094088256324501    5.15769895544247E-18    1.46852792223359E-26    1.08107618557818E-17                       0                       0                       0                       0                       0                       0        3428.66065587527        -593.52396971663        328.711191206832        322.918159130238      0.0401143343973425        3800.99943985042        6385709.13960248        4.75358554276484 
                      2       0.284834834834835       0.030695356028319     0.00940571479174018    5.14643099453536E-18    1.46854096090767E-26    1.06862877423373E-17                       0                       0                       0                       0                       0                       0        3428.67728162083       -593.671281348488        328.633888971703        322.917656520705       0.040101071417757        3798.85768766189        6385776.70464127        4.76415086993778 
                      2       0.285185185185185      0.0306852039346561     0.00940260395103025    5.13516303362825E-18    1.46855399958175E-26    1.05618136288928E-17                       0                       0                       0                       0                       0                       0        3428.69390736639       -593.818592980346        328.556586736574        322.917153911172      0.0400878084381714        3796.71593547337        6385844.26968005        4.77471619711072 
                      2       0.285535535535536      0.0306750518409932     0.00939949311032032    5.12389507272114E-18    1.46856703825583E-26    1.04373395154483E-17                       0                       0                       0                       0                       0                       0        3428.71053311195       -593.965904612204        328.479284501445        322.916651301639      0.0400745454585859        3794.57418328485        6385911.83471884        4.78528152428366 
                      2       0.285885885885886      0.0306648997473303      0.0093963822696104    5.11262711181403E-18    1.46858007692991E-26    1.03128654020038E-17                       0                       0                       0                       0                       0                       0        3428.72715885751       -594.113216244061        328.401982266316        322.916148692105      0.0400612824790003        3792.43243109633        6385979.39975762         4.7958468514566 
                      2       0.286236236236236      0.0306547476536675     0.00939327142890047    5.10135915090692E-18    1.46859311560399E-26    1.01883912885594E-17                       0                       0                       0                       0                       0                       0        3428.74378460308       -594.260527875919        328.324680031187        322.915646082572      0.0400480194994148         3790.2906789078        6386046.96479641        4.80641217862954 
                      2       0.286586586586587      0.0306445955600046     0.00939016058819055    5.09009118999981E-18    1.46860615427807E-26    1.00639171751149E-17                       0                       0                       0                       0                       0                       0        3428.76041034864       -594.407839507777        328.247377796058        322.915143473039      0.0400347565198292        3788.14892671928        6386114.52983519        4.81697750580248 
                      2       0.286936936936937      0.0306344434663417     0.00938704974748062    5.07882322909269E-18    1.46861919295215E-26    9.93944306167041E-18                       0                       0                       0                       0                       0                       0         3428.7770360942       -594.555151139635        328.170075560929        322.914640863506      0.0400214935402437        3786.00717453076        6386182.09487398        4.82754283297542 
                      2       0.287287287287287      0.0306242913726789      0.0093839389067707    5.06755526818558E-18    1.46863223162623E-26    9.81496894822591E-18                       0                       0                       0                       0                       0                       0        3428.79366183976       -594.702462771493        328.092773325799        322.914138253973      0.0400082305606581        3783.86542234224        6386249.65991277        4.83810816014836 
                      2       0.287637637637638       0.030614139279016     0.00938082806606077    5.05628730727847E-18    1.46864527030031E-26    9.69049483478144E-18                       0                       0                       0                       0                       0                       0        3428.81028758532        -594.84977440335         328.01547109067        322.913635644439      0.0399949675810726        3781.72367015371        6386317.22495155         4.8486734873213 
                      2       0.287987987987988      0.0306039871853531     0.00937771722535085    5.04501934637136E-18    1.46865830897439E-26    9.56602072133695E-18                       0                       0                       0                       0                       0                       0        3428.82691333089       -594.997086035208        327.938168855541        322.913133034906       0.039981704601487        3779.58191796519        6386384.78999033        4.85923881449424 
                      2       0.288338338338338      0.0305938350916902     0.00937460638464092    5.03375138546425E-18    1.46867134764847E-26    9.44154660789247E-18                       0                       0                       0                       0                       0                       0        3428.84353907645       -595.144397667066        327.860866620412        322.912630425373      0.0399684416219015        3777.44016577667        6386452.35502912        4.86980414166718 
                      2       0.288688688688689      0.0305836829980274       0.009371495543931    5.02248342455714E-18    1.46868438632255E-26    9.31707249444801E-18                       0                       0                       0                       0                       0                       0        3428.86016482201       -595.291709298924        327.783564385283         322.91212781584      0.0399551786423159        3775.29841358815        6386519.92006791        4.88036946884012 
                      2       0.289039039039039      0.0305735309043645     0.00936838470322107    5.01121546365003E-18    1.46869742499663E-26     9.1925983810035E-18                       0                       0                       0                       0                       0                       0        3428.87679056757       -595.439020930782        327.706262150154        322.911625206306      0.0399419156627304        3773.15666139962        6386587.48510669        4.89093479601306 
                      2       0.289389389389389      0.0305633788107016     0.00936527386251114    4.99994750274292E-18    1.46871046367071E-26    9.06812426755904E-18                       0                       0                       0                       0                       0                       0        3428.89341631313        -595.58633256264        327.628959915025        322.911122596773      0.0399286526831448         3771.0149092111        6386655.05014548          4.901500123186 
                      2        0.28973973973974      0.0305532267170388     0.00936216302180122     4.9886795418358E-18    1.46872350234479E-26    8.94365015411455E-18                       0                       0                       0                       0                       0                       0        3428.91004205869       -595.733644194497        327.551657679896         322.91061998724      0.0399153897035593        3768.87315702258        6386722.61518426        4.91206545035894 
                      2        0.29009009009009      0.0305430746233759     0.00935905218109129    4.97741158092869E-18    1.46873654101887E-26    8.81917604067007E-18                       0                       0                       0                       0                       0                       0        3428.92666780426       -595.880955826355        327.474355444767        322.910117377707      0.0399021267239738        3766.73140483406        6386790.18022305        4.92263077753189 
                      2        0.29044044044044       0.030532922529713     0.00935594134038137    4.96614362002158E-18    1.46874957969295E-26    8.69470192722558E-18                       0                       0                       0                       0                       0                       0        3428.94329354982       -596.028267458213        327.397053209638        322.909614768174      0.0398888637443882        3764.58965264553        6386857.74526183        4.93319610470483 
                      2       0.290790790790791      0.0305227704360502     0.00935283049967144    4.95487565911447E-18    1.46876261836704E-26     8.5702278137811E-18                       0                       0                       0                       0                       0                       0        3428.95991929538       -596.175579090071        327.319750974509         322.90911215864      0.0398756007648027        3762.44790045701        6386925.31030062        4.94376143187777 
                      2       0.291141141141141      0.0305126183423873     0.00934971965896152    4.94360769820736E-18    1.46877565704112E-26    8.44575370033661E-18                       0                       0                       0                       0                       0                       0        3428.97654504094       -596.322890721929         327.24244873938        322.908609549107      0.0398623377852171        3760.30614826849         6386992.8753394        4.95432675905071 
                      2       0.291491491491491      0.0305024662487244     0.00934660881825159    4.93233973730025E-18     1.4687886957152E-26    8.32127958689215E-18                       0                       0                       0                       0                       0                       0         3428.9931707865       -596.470202353787        327.165146504251        322.908106939574      0.0398490748056316        3758.16439607997        6387060.44037819        4.96489208622365 
                      2       0.291841841841842      0.0304923141550615     0.00934349797754167    4.92107177639314E-18    1.46880173438928E-26    8.19680547344766E-18                       0                       0                       0                       0                       0                       0        3429.00979653207       -596.617513985645        327.087844269122        322.907604330041       0.039835811826046        3756.02264389144        6387128.00541697        4.97545741339659 
                      2       0.292192192192192      0.0304821620613987     0.00934038713683174    4.90980381548603E-18    1.46881477306336E-26    8.07233136000318E-18                       0                       0                       0                       0                       0                       0        3429.02642227763       -596.764825617502        327.010542033992        322.907101720507      0.0398225488464605        3753.88089170292        6387195.57045576        4.98602274056953 
                      2       0.292542542542543      0.0304720099677358     0.00933727629612182    4.89853585457891E-18    1.46882781173744E-26    7.94785724655869E-18                       0                       0                       0                       0                       0                       0        3429.04304802319        -596.91213724936        326.933239798863        322.906599110974      0.0398092858668749         3751.7391395144        6387263.13549454        4.99658806774247 
                      2       0.292892892892893      0.0304618578740729     0.00933416545541189     4.8872678936718E-18    1.46884085041152E-26    7.82338313311421E-18                       0                       0                       0                       0                       0                       0        3429.05967376875       -597.059448881218        326.855937563734        322.906096501441      0.0397960228872894        3749.59738732588        6387330.70053333        5.00715339491541 
                      2       0.293243243243243      0.0304517057804101     0.00933105461470196    4.87599993276469E-18     1.4688538890856E-26    7.69890901966972E-18                       0                       0                       0                       0                       0                       0        3429.07629951431       -597.206760513076        326.778635328605        322.905593891908      0.0397827599077038        3747.45563513735        6387398.26557211        5.01771872208835 
                      2       0.293593593593594      0.0304415536867472     0.00932794377399204    4.86473197185758E-18    1.46886692775968E-26    7.57443490622526E-18                       0                       0                       0                       0                       0                       0        3429.09292525988       -597.354072144934        326.701333093476        322.905091282374      0.0397694969281183        3745.31388294883         6387465.8306109        5.02828404926129 
                      2       0.293943943943944      0.0304314015930843     0.00932483293328212    4.85346401095047E-18    1.46887996643376E-26    7.44996079278077E-18                       0                       0                       0                       0                       0                       0        3429.10955100544       -597.501383776791        326.624030858347        322.904588672841      0.0397562339485327        3743.17213076031        6387533.39564968        5.03884937643423 
                      2       0.294294294294294      0.0304212494994214     0.00932172209257219    4.84219605004336E-18    1.46889300510784E-26    7.32548667933629E-18                       0                       0                       0                       0                       0                       0          3429.126176751       -597.648695408649        326.546728623218        322.904086063308      0.0397429709689472        3741.03037857179        6387600.96068847        5.04941470360717 
                      2       0.294644644644645      0.0304110974057586     0.00931861125186226    4.83092808913625E-18    1.46890604378192E-26    7.20101256589181E-18                       0                       0                       0                       0                       0                       0        3429.14280249656       -597.796007040507        326.469426388089        322.903583453775      0.0397297079893617        3738.88862638327        6387668.52572726        5.05998003078011 
                      2       0.294994994994995      0.0304009453120957     0.00931550041115234    4.81966012822913E-18      1.468919082456E-26    7.07653845244732E-18                       0                       0                       0                       0                       0                       0        3429.15942824212       -597.943318672365         326.39212415296        322.903080844242      0.0397164450097761        3736.74687419474        6387736.09076604        5.07054535795305 
                      2       0.295345345345345      0.0303907932184328     0.00931238957044241    4.80839216732203E-18    1.46893212113008E-26    6.95206433900286E-18                       0                       0                       0                       0                       0                       0        3429.17605398769       -598.090630304223        326.314821917831        322.902578234708      0.0397031820301905        3734.60512200622        6387803.65580483        5.08111068512599 
                      2       0.295695695695696        0.03038064112477     0.00930927872973249    4.79712420641491E-18    1.46894515980416E-26    6.82759022555835E-18                       0                       0                       0                       0                       0                       0        3429.19267973325       -598.237941936081        326.237519682702        322.902075625175       0.039689919050605         3732.4633698177        6387871.22084361        5.09167601229893 
                      2       0.296046046046046      0.0303704890311071     0.00930616788902256     4.7858562455078E-18    1.46895819847824E-26    6.70311611211386E-18                       0                       0                       0                       0                       0                       0        3429.20930547881       -598.385253567938        326.160217447573        322.901573015642      0.0396766560710195        3730.32161762917        6387938.78588239        5.10224133947188 
                      2       0.296396396396396      0.0303603369374442     0.00930305704831264    4.77458828460069E-18    1.46897123715232E-26     6.5786419986694E-18                       0                       0                       0                       0                       0                       0        3429.22593122437       -598.532565199796        326.082915212444        322.901070406109      0.0396633930914339        3728.17986544065        6388006.35092118        5.11280666664481 
                      2       0.296746746746747      0.0303501848437813     0.00929994620760271    4.76332032369358E-18     1.4689842758264E-26    6.45416788522491E-18                       0                       0                       0                       0                       0                       0        3429.24255696993       -598.679876831654        326.005612977315        322.900567796575      0.0396501301118484        3726.03811325213        6388073.91595997        5.12337199381775 
                      2       0.297097097097097      0.0303400327501185     0.00929683536689279    4.75205236278647E-18    1.46899731450048E-26    6.32969377178043E-18                       0                       0                       0                       0                       0                       0        3429.25918271549       -598.827188463512        325.928310742185        322.900065187042      0.0396368671322628        3723.89636106361        6388141.48099875         5.1339373209907 
                      2       0.297447447447447      0.0303297869966603     0.00929369582891434    4.74076594115693E-18    1.45843083107642E-26    6.20376897118258E-18                       0                       0                       0                       0                       0                       0        3429.27595582189       -598.975919903074         325.85018465343        322.899554630219      0.0396234818033914        3721.73307232134        6388209.55851958        5.14419312507222 
                      2       0.297797797797798      0.0303188863041798      0.0092903556182682    4.72935042841143E-18    1.37388445228258E-26    6.06769988591623E-18                       0                       0                       0                       0                       0                       0        3429.29375938493       -599.134579695203        325.766297566726        322.898988500026      0.0396092409172196        3719.41918396054        6388281.21969643        5.15228451324673 
                      2       0.298148148148148      0.0303079856116994     0.00928701540762205    4.71793491566594E-18    1.28933807348876E-26    5.93163080064991E-18                       0                       0                       0                       0                       0                       0        3429.31156294796       -599.293239487332        325.682410480023        322.898422369833      0.0395950000310478        3717.10529559974        6388352.88087327        5.16037590142125 
                      2       0.298498498498498      0.0302970849192189     0.00928367519697591    4.70651940292045E-18    1.20479169469493E-26    5.79556171538356E-18                       0                       0                       0                       0                       0                       0          3429.329366511       -599.451899279462        325.598523393319        322.897856239641       0.039580759144876        3714.79140723893        6388424.54205012        5.16846728959577 
                      2       0.298848848848849      0.0302861842267385     0.00928033498632977    4.69510389017496E-18     1.1202453159011E-26    5.65949263011721E-18                       0                       0                       0                       0                       0                       0        3429.34717007404       -599.610559071591        325.514636306616        322.897290109448      0.0395665182587041        3712.47751887813        6388496.20322697        5.17655867777028 
                      2       0.299199199199199       0.030275283534258     0.00927699477568362    4.68368837742946E-18    1.03569893710726E-26    5.52342354485087E-18                       0                       0                       0                       0                       0                       0        3429.36497363708       -599.769218863721        325.430749219912        322.896723979255      0.0395522773725323        3710.16363051733        6388567.86440382         5.1846500659448 
                      2        0.29954954954955      0.0302643828417775     0.00927365456503748    4.67227286468397E-18    9.51152558313431E-27    5.38735445958452E-18                       0                       0                       0                       0                       0                       0        3429.38277720012        -599.92787865585        325.346862133209        322.896157849062      0.0395380364863605        3707.84974215652        6388639.52558066        5.19274145411932 
                      2         0.2998998998999      0.0302534821492971     0.00927031435439133    4.66085735193848E-18    8.66606179519597E-27    5.25128537431818E-18                       0                       0                       0                       0                       0                       0        3429.40058076316        -600.08653844798        325.262975046505         322.89559171887      0.0395237956001887        3705.53585379572        6388711.18675751        5.20083284229384 
                      2        0.30025025025025      0.0302425814568166     0.00926697414374519    4.64944183919299E-18    7.82059800725777E-27    5.11521628905185E-18                       0                       0                       0                       0                       0                       0        3429.41838432619       -600.245198240109        325.179087959802        322.895025588677      0.0395095547140169        3703.22196543491        6388782.84793436        5.20892423046835 
                      2       0.300600600600601      0.0302316807643362     0.00926363393309905     4.6380263264475E-18    6.97513421931944E-27     4.9791472037855E-18                       0                       0                       0                       0                       0                       0        3429.43618788923       -600.403858032238        325.095200873098        322.894459458484      0.0394953138278451        3700.90807707411         6388854.5091112        5.21701561864287 
                      2       0.300950950950951      0.0302207800718557      0.0092602937224529      4.626610813702E-18    6.12967043138111E-27    4.84307811851916E-18                       0                       0                       0                       0                       0                       0        3429.45399145227       -600.562517824368        325.011313786395        322.893893328292      0.0394810729416732        3698.59418871331        6388926.17028805        5.22510700681739 
                      2       0.301301301301301      0.0302098793793753     0.00925695351180676    4.61519530095651E-18    5.28420664344277E-27    4.70700903325281E-18                       0                       0                       0                       0                       0                       0        3429.47179501531       -600.721177616497        324.927426699692        322.893327198099      0.0394668320555014         3696.2803003525         6388997.8314649        5.23319839499191 
                      2       0.301651651651652      0.0301989786868948     0.00925361330116062    4.60377978821102E-18    4.43874285550444E-27    4.57093994798646E-18                       0                       0                       0                       0                       0                       0        3429.48959857835       -600.879837408627        324.843539612988        322.892761067906      0.0394525911693296         3693.9664119917        6389069.49264175        5.24128978316642 
                      2       0.302002002002002      0.0301880779944144     0.00925027309051447    4.59236427546553E-18    3.59327906756611E-27    4.43487086272012E-18                       0                       0                       0                       0                       0                       0        3429.50740214139       -601.038497200756        324.759652526285        322.892194937713      0.0394383502831578        3691.65252363089        6389141.15381859        5.24938117134094 
                      2       0.302352352352352      0.0301771773019339     0.00924693287986833    4.58094876272003E-18    2.74781527962791E-27    4.29880177745379E-18                       0                       0                       0                       0                       0                       0        3429.52520570442       -601.197156992885        324.675765439581        322.891628807521       0.039424109396986        3689.33863527009        6389212.81499544        5.25747255951546 
                      2       0.302702702702703      0.0301662766094535     0.00924359266922218    4.56953324997454E-18    1.90235149168944E-27    4.16273269218742E-18                       0                       0                       0                       0                       0                       0        3429.54300926746       -601.355816785015        324.591878352878        322.891062677328      0.0394098685108142        3687.02474690929        6389284.47617229        5.26556394768997 
                      2       0.303053053053053       0.030155375916973     0.00924025245857604    4.55811773722905E-18    1.05688770375124E-27     4.0266636069211E-18                       0                       0                       0                       0                       0                       0         3429.5608128305       -601.514476577144        324.507991266174        322.890496547135      0.0393956276246424        3684.71085854848        6389356.13734913        5.27365533586449 
                      2       0.303403403403403      0.0301498786823808     0.00923856798506704    4.54759345756653E-18    7.53631428958859E-28    3.96402163292029E-18                       0                       0                       0                       0                       0                       0        3429.56991320502       -601.593230268353         324.46760190556        322.890250176691      0.0393884459225639        3683.57088677555        6389393.99784395        5.27773588693748 
                      2       0.303753753753754      0.0301473583479137     0.00923779569856729    4.53756018050476E-18     7.4909083718354E-28    3.94183249139021E-18                       0                       0                       0                       0                       0                       0        3429.57421877527        -601.62796168961        324.451176530401        322.890179969891       0.039385153301597        3683.07765501793        6389413.23669747        5.27960676751493 
                      2       0.304104104104104      0.0301448380134466     0.00923702341206755      4.527526903443E-18    7.44550245408222E-28    3.91964334986012E-18                       0                       0                       0                       0                       0                       0        3429.57852434552       -601.662693110866        324.434751155242        322.890109763091      0.0393818606806302        3682.58442326031        6389432.47555099        5.28147764809238 
                      2       0.304454454454454      0.0301423176789795     0.00923625112556781    4.51749362638124E-18    7.40009653632902E-28    3.89745420833003E-18                       0                       0                       0                       0                       0                       0        3429.58282991576       -601.697424532123        324.418325780083        322.890039556291      0.0393785680596633        3682.09119150269        6389451.71440452        5.28334852866984 
                      2       0.304804804804805      0.0301397973445124     0.00923547883906807    4.50746034931948E-18    7.35469061857583E-28    3.87526506679995E-18                       0                       0                       0                       0                       0                       0        3429.58713548601        -601.73215595338        324.401900404924        322.889969349491      0.0393752754386965        3681.59795974508        6389470.95325804        5.28521940924729 
                      2       0.305155155155155      0.0301372770100453     0.00923470655256833    4.49742707225772E-18    7.30928470082264E-28    3.85307592526986E-18                       0                       0                       0                       0                       0                       0        3429.59144105625       -601.766887374636        324.385475029765        322.889899142691      0.0393719828177297        3681.10472798746        6389490.19211156        5.28709028982474 
                      2       0.305505505505505      0.0301347566755782     0.00923393426606859    4.48739379519595E-18    7.26387878306946E-28    3.83088678373977E-18                       0                       0                       0                       0                       0                       0         3429.5957466265       -601.801618795893        324.369049654607        322.889828935891      0.0393686901967628        3680.61149622984        6389509.43096508         5.2889611704022 
                      2       0.305855855855856      0.0301322363411111     0.00923316197956885    4.47736051813419E-18    7.21847286531626E-28    3.80869764220969E-18                       0                       0                       0                       0                       0                       0        3429.60005219675        -601.83635021715        324.352624279448        322.889758729091       0.039365397575796        3680.11826447222         6389528.6698186        5.29083205097965 
                      2       0.306206206206206       0.030129716006644      0.0092323896930691    4.46732724107243E-18    7.17306694756307E-28     3.7865085006796E-18                       0                       0                       0                       0                       0                       0        3429.60435776699       -601.871081638406        324.336198904289         322.88968852229      0.0393621049548291         3679.6250327146        6389547.90867212         5.2927029315571 
                      2       0.306556556556557      0.0301271956721769     0.00923161740656936    4.45729396401067E-18    7.12766102980988E-28    3.76431935914951E-18                       0                       0                       0                       0                       0                       0        3429.60866333724       -601.905813059663         324.31977352913        322.889618315491      0.0393588123338623        3679.13180095698        6389567.14752565        5.29457381213455 
                      2       0.306906906906907      0.0301246753377098     0.00923084512006962    4.44726068694891E-18     7.0822551120567E-28    3.74213021761943E-18                       0                       0                       0                       0                       0                       0        3429.61296890748        -601.94054448092        324.303348153971        322.889548108691      0.0393555197128955        3678.63856919936        6389586.38637917        5.29644469271201 
                      2       0.307257257257257      0.0301221550032427     0.00923007283356988    4.43722740988714E-18    7.03684919430351E-28    3.71994107608934E-18                       0                       0                       0                       0                       0                       0        3429.61727447773       -601.975275902176        324.286922778812        322.889477901891      0.0393522270919286        3678.14533744174        6389605.62523269        5.29831557328946 
                      2       0.307607607607608      0.0301196346687756     0.00922930054707014    4.42719413282538E-18    6.99144327655032E-28    3.69775193455925E-18                       0                       0                       0                       0                       0                       0        3429.62158004798       -602.010007323433        324.270497403653        322.889407695091      0.0393489344709618        3677.65210568412        6389624.86408621        5.30018645386691 
                      2       0.307957957957958      0.0301171143343085      0.0092285282605704    4.41716085576362E-18    6.94603735879713E-28    3.67556279302916E-18                       0                       0                       0                       0                       0                       0        3429.62588561822        -602.04473874469        324.254072028494         322.88933748829       0.039345641849995         3677.1588739265        6389644.10293973        5.30205733444437 
                      2       0.308308308308308      0.0301145939998414     0.00922775597407066    4.40712757870186E-18    6.90063144104394E-28    3.65337365149908E-18                       0                       0                       0                       0                       0                       0        3429.63019118847       -602.079470165946        324.237646653335        322.889267281491      0.0393423492290281        3676.66564216888        6389663.34179325        5.30392821502182 
                      2       0.308658658658659      0.0301120736653743     0.00922698368757092    4.39709430164009E-18    6.85522552329075E-28    3.63118450996899E-18                       0                       0                       0                       0                       0                       0        3429.63449675872       -602.114201587203        324.221221278176         322.88919707469      0.0393390566080613        3676.17241041126        6389682.58064677        5.30579909559927 
                      2       0.309009009009009      0.0301095533309072     0.00922621140107117    4.38706102457833E-18    6.80981960553757E-28    3.60899536843891E-18                       0                       0                       0                       0                       0                       0        3429.63880232896        -602.14893300846        324.204795903017         322.88912686789      0.0393357639870945        3675.67917865364         6389701.8195003        5.30766997617673 
                      2       0.309359359359359      0.0301070329964401     0.00922543911457143    4.37702774751657E-18    6.76441368778437E-28    3.58680622690882E-18                       0                       0                       0                       0                       0                       0        3429.64310789921       -602.183664429716        324.188370527858         322.88905666109      0.0393324713661276        3675.18594689602        6389721.05835382        5.30954085675418 
                      2        0.30970970970971      0.0301046207451505     0.00922469995281875    4.36703655246572E-18    6.76656753650939E-28    3.56549351494216E-18                       0                       0                       0                       0                       0                       0        3429.64723359709       -602.216852234769        324.172720131628        322.888990706081      0.0393293199882729        3674.71475872726        6389739.52739052        5.31164329271124 
                      2        0.31006006006006      0.0301023517169955     0.00922400468531695    4.35710112111145E-18    6.83174376298426E-28    3.54534217694992E-18                       0                       0                       0                       0                       0                       0        3429.65112094258       -602.247994563768         324.15809667515        322.888930385203      0.0393263557744315        3674.27278094969        6389756.97632787        5.31405256723553 
                      2        0.31041041041041      0.0301000826888405     0.00922330941781515    4.34716568975718E-18    6.89691998945912E-28    3.52519083895768E-18                       0                       0                       0                       0                       0                       0        3429.65500828807       -602.279136892766        324.143473218672        322.888870064325      0.0393233915605902        3673.83080317213        6389774.42526523        5.31646184175982 
                      2       0.310760760760761      0.0300978136606855     0.00922261415031335    4.33723025840292E-18    6.96209621593398E-28    3.50503950096545E-18                       0                       0                       0                       0                       0                       0        3429.65889563356       -602.310279221764        324.128849762194        322.888809743446      0.0393204273467488        3673.38882539456        6389791.87420258        5.31887111628411 
                      2       0.311111111111111      0.0300955446325305     0.00922191888281155    4.32729482704865E-18    7.02727244240883E-28    3.48488816297321E-18                       0                       0                       0                       0                       0                       0        3429.66278297905       -602.341421550763        324.114226305716        322.888749422568      0.0393174631329074        3672.94684761699        6389809.32313994        5.32128039080839 
                      2       0.311461461461461      0.0300932756043755     0.00922122361530975    4.31735939569439E-18    7.09244866888371E-28    3.46473682498097E-18                       0                       0                       0                       0                       0                       0        3429.66667032454       -602.372563879761        324.099602849238         322.88868910169      0.0393144989190661        3672.50486983943        6389826.77207729        5.32368966533268 
                      2       0.311811811811812      0.0300910065762205     0.00922052834780795    4.30742396434012E-18    7.15762489535856E-28    3.44458548698874E-18                       0                       0                       0                       0                       0                       0        3429.67055767003       -602.403706208759         324.08497939276        322.888628780811      0.0393115347052247        3672.06289206186        6389844.22101464        5.32609893985697 
                      2       0.312162162162162      0.0300887375480655     0.00921983308030615    4.29748853298586E-18    7.22280112183342E-28     3.4244341489965E-18                       0                       0                       0                       0                       0                       0        3429.67444501552       -602.434848537757        324.070355936282        322.888568459933      0.0393085704913833        3671.62091428429          6389861.669952        5.32850821438126 
                      2       0.312512512512512      0.0300864685199105     0.00921913781280435    4.28755310163159E-18    7.28797734830829E-28    3.40428281100426E-18                       0                       0                       0                       0                       0                       0        3429.67833236101       -602.465990866756        324.055732479804        322.888508139055       0.039305606277542        3671.17893650673        6389879.11888936        5.33091748890555 
                      2       0.312862862862863      0.0300841994917555     0.00921844254530255    4.27761767027733E-18    7.35315357478314E-28    3.38413147301203E-18                       0                       0                       0                       0                       0                       0         3429.6822197065       -602.497133195754        324.041109023326        322.888447818176      0.0393026420637006        3670.73695872916        6389896.56782671        5.33332676342984 
                      2       0.313213213213213      0.0300819304636005     0.00921774727780075    4.26768223892306E-18    7.41832980125801E-28    3.36398013501979E-18                       0                       0                       0                       0                       0                       0        3429.68610705199       -602.528275524752        324.026485566848        322.888387497298      0.0392996778498592        3670.29498095159        6389914.01676406        5.33573603795412 
