VARIABLES = "X"
 "Y"
 "rho_N2"
 "rho_O2"
 "rho_NO"
 "rho_N"
 "rho_O"
 "rho_NOp"
 "rho_N2p"
 "rho_O2p"
 "rho_Np"
 "rho_Op"
 "rho_e"
 "U"
 "V"
 "T"
 "Tv"
 "rho"
 "P"
 "H"
 "tau"
ZONE
DT=(DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE)
       1.48898898898899                     0.1       0.113998138808049      0.0349314703162045    5.52976703883589E-15    5.84273754800057E-27    2.02268168295864E-13                       0                       0                       0                       0                       0                       0        3349.03367988302       -26.1259640837885        1021.12495846315        587.094529633761       0.148929623232079        43832.9338631231        6644137.40288533     0.00109659366290594 
       1.49149149149149                     0.1       0.114059099162326      0.0349501498102451     5.5904634807099E-15    5.93739495308278E-27    2.04110314144571E-13                       0                       0                       0                       0                       0                       0        3349.01377941242       -25.8018425375843        1021.29741031488        587.822195144572       0.149009258180682        43863.8687321736          6644269.558536     0.00109498641260791 
       1.49399399399399                     0.1       0.114134069927351      0.0349731222054431    5.63367760922063E-15    6.01417400601797E-27     2.0542756441064E-13                       0                       0                       0                       0                       0                       0        3348.98815680142       -25.3965984973805          1021.526263751        588.541966124144       0.149107193957567        43902.5688514101         6644433.6653388     0.00109288440588844 
        1.4964964964965                     0.1       0.114215171459686      0.0349979730427701    5.66980043251482E-15    6.08405320110561E-27    2.06533273818838E-13                       0                       0                       0                       0                       0                       0        3348.96001950472       -24.9557722805094        1021.77985627865        589.260374454443       0.149213138943891        43944.6624408194        6644611.74350732     0.00109056255390391 
         1.498998998999                     0.1       0.114296272992021       0.035022823880097    5.70592325580901E-15    6.15393239619324E-27    2.07638983227036E-13                       0                       0                       0                       0                       0                       0        3348.93188220802       -24.5149460636384         1022.0334488063        589.978782784741       0.149319083930216        43986.7560302287        6644789.82167584     0.00108824070191938 
        1.5015015015015                     0.1       0.114377374524356       0.035047674717424     5.7420460791032E-15    6.22381159128087E-27    2.08744692635234E-13                       0                       0                       0                       0                       0                       0        3348.90374491133       -24.0741198467675        1022.28704133395         590.69719111504       0.149425028916541         44028.849619638        6644967.89984437     0.00108591884993485 
         1.504004004004                     0.1       0.114458476056692      0.0350725255547509     5.7781689023974E-15     6.2936907863685E-27    2.09850402043432E-13                       0                       0                       0                       0                       0                       0        3348.87560761463       -23.6332936298965        1022.54063386161        591.415599445339       0.149530973902866        44070.9432090473        6645145.97801289     0.00108359699795033 
       1.50650650650651                     0.1       0.114539577589027      0.0350973763920778    5.81429172569159E-15    6.36356998145614E-27     2.1095611145163E-13                       0                       0                       0                       0                       0                       0        3348.84747031793       -23.1924674130255        1022.79422638926        592.134007775637        0.14963691888919        44113.0367984566        6645324.05618141      0.0010812751459658 
       1.50900900900901                     0.1       0.114620679121362      0.0351222272294048    5.85041454898579E-15    6.43344917654378E-27    2.12061820859828E-13                       0                       0                       0                       0                       0                       0        3348.81933302123       -22.7516411961544        1023.04781891691        592.852416105936       0.149742863875515        44155.1303878659        6645502.13434993     0.00107895329398127 
       1.51151151151151                     0.1       0.114701780653697      0.0351470780667317    5.88653737227998E-15    6.50332837163141E-27    2.13167530268026E-13                       0                       0                       0                       0                       0                       0        3348.79119572454       -22.3108149792834        1023.30141144456        593.570824436234        0.14984880886184        44197.2239772752        6645680.21251845     0.00107663144199674 
       1.51401401401401                     0.1       0.114772498639374      0.0351687474276621    5.93467058429971E-15    6.58489370521818E-27    2.14631521805787E-13                       0                       0                       0                       0                       0                       0        3348.76731749607       -21.9302535176901        1023.51310391334        594.291540655838       0.149941188825109        44233.5701203881        6645834.62769007      0.0010746819371348 
       1.51651651651652                     0.1       0.114825834574709      0.0351850912439896    6.00208885935048E-15    6.68358633593439E-27    2.16664603082587E-13                       0                       0                       0                       0                       0                       0        3348.75059870756       -21.6506012128327        1023.65481037378        595.010343367034       0.150010870453227        44260.3047642387        6645949.42866351     0.00104571034179486 
       1.51901901901902                     0.1       0.114889152940824      0.0352044937853797    6.05317763092395E-15    6.76631434767172E-27    2.18209008939765E-13                       0                       0                       0                       0                       0                       0        3348.72996706008       -21.3138620424787        1023.83642628426        595.722141974595       0.150093599525947        44292.5940527522        6646087.51594922    0.000992387426555887 
       1.52152152152152                     0.1       0.114959891677096      0.0352261698678465    6.09344851123231E-15    6.83921951240253E-27    2.19432681826973E-13                       0                       0                       0                       0                       0                       0        3348.70637729193       -20.9345075712859         1024.0477119743        596.432308920357       0.150186021728302        44329.0021379921         6646242.8075623    0.000938286792884359 
       1.52402402402402                     0.1       0.115030630413368      0.0352478459503134    6.13371939154066E-15    6.91212467713334E-27    2.20656354714182E-13                       0                       0                       0                       0                       0                       0        3348.68278752379       -20.5551531000932        1024.25899766435         597.14247586612       0.150278443930658         44365.410223232        6646398.09917538    0.000884186159212837 
       1.52652652652653                     0.1        0.11510136914964      0.0352695220327803    6.17399027184901E-15    6.98502984186414E-27     2.2188002760139E-13                       0                       0                       0                       0                       0                       0        3348.65919775564       -20.1757986289006        1024.47028335439        597.852642811883       0.150370866133013        44401.8183084719        6646553.39078846    0.000830085525541319 
       1.52902902902903                     0.1       0.115172107885912      0.0352911981152471    6.21426115215736E-15    7.05793500659495E-27    2.23103700488598E-13                       0                       0                       0                       0                       0                       0        3348.63560798749       -19.7964441577079        1024.68156904443        598.562809757645       0.150463288335368        44438.2263937119        6646708.68240154    0.000775984891869796 
       1.53153153153153                     0.1       0.115242846622184       0.035312874197714    6.25453203246572E-15    7.13084017132575E-27    2.24327373375806E-13                       0                       0                       0                       0                       0                       0        3348.61201821934       -19.4170896865152        1024.89285473448        599.272976703408       0.150555710537723        44474.6344789518        6646863.97401462    0.000721884258198273 
       1.53403403403403                     0.1       0.115313585358456      0.0353345502801809    6.29480291277408E-15    7.20374533605656E-27    2.25551046263015E-13                       0                       0                       0                       0                       0                       0        3348.58842845119       -19.0377352153224        1025.10414042452        599.983143649171       0.150648132740078        44511.0425641917         6647019.2656277    0.000667783624526746 
       1.53653653653654                     0.1       0.115384324094728      0.0353562263626477    6.33507379308243E-15    7.27665050078737E-27    2.26774719150223E-13                       0                       0                       0                       0                       0                       0        3348.56483868305       -18.6583807441297        1025.31542611457        600.693310594933       0.150740554942434        44547.4506494317        6647174.55724078    0.000613682990855223 
       1.53903903903904                     0.1       0.115447645688765      0.0353756298930469    6.38615785878413E-15    7.35937423950536E-27    2.28318985485918E-13                       0                       0                       0                       0                       0                       0        3348.54420574876       -18.3216230357689        1025.49705493164        601.405108492707       0.150823288231745        44579.7417296556        6647312.65201052    0.000560359737302333 
       1.54154154154154                     0.1       0.115494166864786      0.0353898851044107    6.46097698931054E-15    7.46239257646205E-27    2.30561323082198E-13                       0                       0                       0                       0                       0                       0        3348.53023697314       -18.0814625903595        1025.61168082127        602.117328833047       0.150884066582114        44602.7176266362        6647411.86359627    0.000546791523309002 
       1.54404404404404                     0.1       0.115547253866078      0.0354061515472458     6.5212874627157E-15    7.55157618901887E-27     2.3237047717054E-13                       0                       0                       0                       0                       0                       0        3348.51372802141       -17.8042107691995        1025.75248959947        602.824978760574       0.150953413341044        44629.3672375182        6647526.79897502    0.000597738718849704 
       1.54654654654655                     0.1       0.115608624615929      0.0354249564498977    6.56631056918822E-15     7.6275545921946E-27    2.33729363846964E-13                       0                       0                       0                       0                       0                       0        3348.49401023245       -17.4797692192932        1025.92619969113        603.531444154962        0.15103358271774        44660.6284733573        6647661.27361828    0.000649218917620056 
       1.54904904904905                     0.1       0.115669995365779      0.0354437613525495    6.61133367566073E-15    7.70353299537032E-27    2.35088250523388E-13                       0                       0                       0                       0                       0                       0        3348.47429244349       -17.1553276693869         1026.0999097828        604.237909549349       0.151113752094435        44691.8897091964        6647795.74826154    0.000700699116390402 
       1.55155155155155                     0.1        0.11573136611563      0.0354625662552014    6.65635678213325E-15    7.77951139854604E-27    2.36447137199812E-13                       0                       0                       0                       0                       0                       0        3348.45457465454       -16.8308861194806        1026.27361987447        604.944374943736       0.151193921471131        44723.1509450354        6647930.22290481    0.000752179315160745 
       1.55405405405405                     0.1       0.115792736865481      0.0354813711578533    6.70137988860576E-15    7.85548980172176E-27    2.37806023876236E-13                       0                       0                       0                       0                       0                       0        3348.43485686558       -16.5064445695743        1026.44732996613        605.650840338124       0.151274090847826        44754.4121808745        6648064.69754807    0.000803659513931092 
       1.55655655655656                     0.1       0.115854107615332      0.0355001760605052    6.74640299507828E-15    7.93146820489749E-27    2.39164910552659E-13                       0                       0                       0                       0                       0                       0        3348.41513907662        -16.182003019668         1026.6210400578        606.357305732511       0.151354260224522        44785.6734167136        6648199.17219133    0.000855139712701438 
       1.55905905905906                     0.1       0.115915478365183       0.035518980963157     6.7914261015508E-15    8.00744660807322E-27    2.40523797229083E-13                       0                       0                       0                       0                       0                       0        3348.39542128767       -15.8575614697617        1026.79475014946        607.063771126898       0.151434429601217        44816.9346525526        6648333.64683459     0.00090661991147179 
       1.56156156156156                     0.1       0.115976849115034      0.0355377858658089    6.83644920802332E-15    8.08342501124894E-27    2.41882683905507E-13                       0                       0                       0                       0                       0                       0        3348.37570349871       -15.5331199198554        1026.96846024113        607.770236521286       0.151514598977913        44848.1958883917        6648468.12147786    0.000958100110242137 
       1.56406406406406                     0.1       0.116033334299381      0.0355550936428991    6.89048845398876E-15    8.16719154499926E-27    2.43507128006755E-13                       0                       0                       0                       0                       0                       0        3348.35787820858       -15.2365097930376        1027.12276589036        608.477400526236       0.151588385422094        44876.7372932694        6648591.07230964       0.001009265955894 
       1.56656656656657                     0.1       0.116073801442168       0.035567493557568    6.97340329607522E-15    8.27497665879992E-27     2.4597718140198E-13                       0                       0                       0                       0                       0                       0        3348.34623830641       -15.0311868151138         1027.2136464148        609.184163059467       0.151641251184665        44896.3723002744        6648676.34903536     0.00104099751404859 
       1.56906906906907                     0.1       0.116117998996142      0.0355810379263493    7.04440590393756E-15    8.37134496989743E-27     2.4809141763667E-13                       0                       0                       0                       0                       0                       0        3348.33323940645       -14.8049220531988        1027.31952516754        609.886684743008       0.151699002925413        44918.1130873342         6648770.8920246     0.00104000280989748 
       1.57157157157157                     0.1       0.116170968321348      0.0355972704376752     7.0948221821505E-15    8.45049552127922E-27    2.49603434648732E-13                       0                       0                       0                       0                       0                       0         3348.3169806124       -14.5289666582559        1027.46005969912        610.589109405892        0.15176821546819        44944.7484760097        6648886.44404812     0.00103872837464472 
       1.57407407407407                     0.1       0.116223937646555       0.035613502949001    7.14523846036343E-15      8.529646072661E-27    2.51115451660795E-13                       0                       0                       0                       0                       0                       0        3348.30072181836        -14.253011263313        1027.60059423069        611.291534068775       0.151837428010966        44971.3838646853        6649001.99607164     0.00103745393939195 
       1.57657657657658                     0.1       0.116276906971762      0.0356297354603268    7.19565473857635E-15    8.60879662404278E-27    2.52627468672857E-13                       0                       0                       0                       0                       0                       0        3348.28446302431       -13.9770558683702        1027.74112876227        611.993958731658       0.151906640553742        44998.0192533608        6649117.54809515     0.00103617950413919 
       1.57907907907908                     0.1       0.116329876296968      0.0356459679716527    7.24607101678928E-15    8.68794717542456E-27     2.5413948568492E-13                       0                       0                       0                       0                       0                       0        3348.26820423026       -13.7011004734273        1027.88166329384        612.696383394541       0.151975853096518        45024.6546420363        6649233.10011867     0.00103490506888643 
       1.58158158158158                     0.1       0.116382845622175      0.0356622004829785    7.29648729500221E-15    8.76709772680635E-27    2.55651502696982E-13                       0                       0                       0                       0                       0                       0        3348.25194543622       -13.4251450784844        1028.02219782542        613.398808057425       0.152045065639294        45051.2900307118        6649348.65214219     0.00103363063363366 
       1.58408408408408                     0.1       0.116435814947381      0.0356784329943044    7.34690357321515E-15    8.84624827818814E-27    2.57163519709045E-13                       0                       0                       0                       0                       0                       0        3348.23568664217       -13.1491896835415          1028.162732357        614.101232720308        0.15211427818207        45077.9254193874         6649464.2041657      0.0010323561983809 
       1.58658658658659                     0.1       0.116488784272588      0.0356946655056302    7.39731985142808E-15    8.92539882956992E-27    2.58675536721108E-13                       0                       0                       0                       0                       0                       0        3348.21942784812       -12.8732342885986        1028.30326688857        614.803657383192       0.152183490724846        45104.5608080629        6649579.75618922     0.00103108176312813 
       1.58908908908909                     0.1       0.116538950062018      0.0357100388627901    7.45431570292866E-15    9.01005232945335E-27    2.60380028330536E-13                       0                       0                       0                       0                       0                       0         3348.2042109451        -12.613160460078        1028.43272512629        615.506113054736       0.152249040293787        45129.6318387109        6649688.59353931     0.00102989673241302 
       1.59159159159159                     0.1       0.116574062779725      0.0357207989524552    7.54605095680782E-15    9.12302663464219E-27     2.6309679626833E-13                       0                       0                       0                       0                       0                       0        3348.19461682829        -12.438359587626        1028.50284374521        616.206205922034       0.152294919276198        45146.3100127918        6649761.49942098     0.00102919166659744 
       1.59409409409409                     0.1       0.116610653630132      0.0357320109481032    7.62927014889588E-15    9.22726711475556E-27    2.65557123555827E-13                       0                       0                       0                       0                       0                       0        3348.18458755956        -12.255294725848        1028.57904619745        616.900472534547       0.152342719954126         45163.835699805        6649838.44113985     0.00102844373055479 
        1.5965965965966                     0.1       0.116656168952428      0.0357459569651229    7.68573781377507E-15    9.30971127383064E-27    2.67240324050225E-13                       0                       0                       0                       0                       0                       0        3348.17130520712        -12.021857740852        1028.69032521392        617.596199252073        0.15240217797094        45186.3494081583        6649937.04313076     0.00102741865797236 
        1.5990990990991                     0.1       0.116701684274725      0.0357599029821426    7.74220547865425E-15    9.39215543290572E-27    2.68923524544623E-13                       0                       0                       0                       0                       0                       0        3348.15802285468       -11.7884207558561         1028.8016042304          618.2919259696       0.152461635987754        45208.8631165116        6650035.64512168     0.00102639358538993 
        1.6016016016016                     0.1       0.116747199597021      0.0357738489991624    7.79867314353343E-15    9.47459959198079E-27    2.70606725039021E-13                       0                       0                       0                       0                       0                       0        3348.14474050224       -11.5549837708601        1028.91288324687        618.987652687126       0.152521094004569        45231.3768248649         6650134.2471126     0.00102536851280749 
        1.6041041041041                     0.1       0.116792714919318      0.0357877950161821    7.85514080841262E-15    9.55704375105586E-27     2.7228992553342E-13                       0                       0                       0                       0                       0                       0        3348.13145814981       -11.3215467858641        1029.02416226335        619.683379404653       0.152580552021383        45253.8905332182        6650232.84910352     0.00102434344022506 
       1.60660660660661                     0.1       0.116838230241614      0.0358017410332018     7.9116084732918E-15    9.63948791013094E-27    2.73973126027818E-13                       0                       0                       0                       0                       0                       0        3348.11817579737       -11.0881098008682        1029.13544127982        620.379106122179       0.152640010038198        45276.4042415715        6650331.45109443     0.00102331836764263 
       1.60910910910911                     0.1       0.116883745563911      0.0358156870502215    7.96807613817099E-15    9.72193206920602E-27    2.75656326522216E-13                       0                       0                       0                       0                       0                       0        3348.10489344493       -10.8546728158722         1029.2467202963        621.074832839706       0.152699468055012        45298.9179499247        6650430.05308535      0.0010222932950602 
       1.61161161161161                     0.1       0.116929260886207      0.0358296330672413    8.02454380305018E-15    9.80437622828109E-27    2.77339527016614E-13                       0                       0                       0                       0                       0                       0        3348.09161109249       -10.6212358308762        1029.35799931277        621.770559557232       0.152758926071826         45321.431658278        6650528.65507627     0.00102126822247777 
       1.61411411411411                     0.1       0.116973636818773      0.0358432300310158    8.08442684261606E-15    9.88960312953593E-27    2.79121943498077E-13                       0                       0                       0                       0                       0                       0        3348.07874406212       -10.3942298684238        1029.46480009484        622.466099862758       0.152816895793044        45343.3085446029        6650624.49169442     0.00102027853199205 
       1.61661661661662                     0.1       0.117004053132075      0.0358525501152852    8.18571489039182E-15    1.00080890981766E-26    2.82104318036467E-13                       0                       0                       0                       0                       0                       0        3348.07095343704       -10.2460053612783        1029.51679766759        623.157540995656       0.152856630143799        45357.3868413627        6650686.46090174     0.00101972232218321 
       1.61911911911912                     0.1       0.117034219464318      0.0358617923456703    8.28280314140036E-15    1.01212263890749E-26    2.84954582226568E-13                       0                       0                       0                       0                       0                       0         3348.0632481152       -10.0991752028201        1029.56805039351        623.841656732176       0.152896033201868        45371.3455674227        6650747.98704032     0.00101917604440525 
       1.62162162162162                     0.1       0.117073186315558       0.035873731227738    8.34600965744033E-15    1.02073115433279E-26     2.8682747921223E-13                       0                       0                       0                       0                       0                       0        3348.05245735937       -9.90274887515645         1029.6537715771        624.529464589129       0.152946931182415        45390.2323902319        6650831.13257211     0.00101836213145283 
       1.62412412412412                     0.1       0.117112153166797      0.0358856701098056    8.40921617348029E-15     1.0293396697581E-26    2.88700376197893E-13                       0                       0                       0                       0                       0                       0        3348.04166660355       -9.70632254749281        1029.73949276068        625.217272446082       0.152997829162962        45409.1192130412        6650914.27810389      0.0010175482185004 
       1.62662662662663                     0.1       0.117151120018037      0.0358976089918733    8.47242268952025E-15     1.0379481851834E-26    2.90573273183555E-13                       0                       0                       0                       0                       0                       0        3348.03087584773       -9.50989621982919        1029.82521394426        625.905080303035       0.153048727143508        45428.0060358504        6650997.42363568     0.00101673430554798 
       1.62912912912913                     0.1       0.117190086869277      0.0359095478739409    8.53562920556021E-15     1.0465567006087E-26    2.92446170169218E-13                       0                       0                       0                       0                       0                       0        3348.02008509191       -9.31346989216555        1029.91093512784        626.592888159988       0.153099625124055        45446.8928586596        6651080.56916746     0.00101592039259555 
       1.63163163163163                     0.1       0.117229053720516      0.0359214867560085    8.59883572160018E-15      1.055165216034E-26     2.9431906715488E-13                       0                       0                       0                       0                       0                       0        3348.00929433609       -9.11704356450191        1029.99665631143        627.280696016941       0.153150523104602        45465.7796814688        6651163.71469925     0.00101510647964313 
       1.63413413413413                     0.1       0.117268020571756      0.0359334256380762    8.66204223764015E-15     1.0637737314593E-26    2.96191964140543E-13                       0                       0                       0                       0                       0                       0        3347.99850358026       -8.92061723683825        1030.08237749501        627.968503873894       0.153201421085149         45484.666504278        6651246.86023103     0.00101429256669071 
       1.63663663663664                     0.1       0.117306987422996      0.0359453645201438    8.72524875368011E-15     1.0723822468846E-26    2.98064861126205E-13                       0                       0                       0                       0                       0                       0        3347.98771282444       -8.72419090917461        1030.16809867859        628.656311730846       0.153252319065695        45503.5533270872        6651330.00576282     0.00101347865373828 
       1.63913913913914                     0.1       0.117345954274235      0.0359573034022115    8.78845526972007E-15     1.0809907623099E-26    2.99937758111868E-13                       0                       0                       0                       0                       0                       0        3347.97692206862       -8.52776458151099        1030.25381986217        629.344119587799       0.153303217046242        45522.4401498964         6651413.1512946     0.00101266474078586 
       1.64164164164164                     0.1       0.117372417786222       0.035965411175089    8.89954656686706E-15    1.09339979700626E-26    3.03190425550668E-13                       0                       0                       0                       0                       0                       0        3347.97052072293       -8.40178184979737        1030.29062183036        630.025737444293       0.153337783849969        45534.3278916648        6651465.60300766     0.00101223095487414 
       1.64414414414414                     0.1       0.117397231431017      0.0359730150012318    9.01221008239269E-15    1.10571684523077E-26    3.06475129429662E-13                       0                       0                       0                       0                       0                       0         3347.9647552585       -8.28491104130734        1030.32144506311        630.697923828662       0.153370199228288        45545.3173419959        6651514.25142042     0.00101184736993621 
       1.64664664664665                     0.1       0.117430508133088      0.0359832121286405    9.08285417612151E-15    1.11471977155635E-26    3.08556194601992E-13                       0                       0                       0                       0                       0                       0        3347.95602132548        -8.1204110380634        1030.38526809724        631.376593973384       0.153413673796102        45561.0479053788        6651583.81785019     0.00101121136463015 
       1.64914914914915                     0.1        0.11746378483516      0.0359934092560492    9.15349826985034E-15    1.12372269788193E-26    3.10637259774321E-13                       0                       0                       0                       0                       0                       0        3347.94728739245       -7.95591103481946        1030.44909113137        632.055264118106       0.153457148363916        45576.7784687618        6651653.38427996      0.0010105753593241 
       1.65165165165165                     0.1       0.117497061537231      0.0360036063834579    9.22414236357916E-15    1.13272562420752E-26    3.12718324946651E-13                       0                       0                       0                       0                       0                       0        3347.93855345943       -7.79141103157553        1030.51291416549        632.733934262828        0.15350062293173        45592.5090321448        6651722.95070974     0.00100993935401804 
       1.65415415415415                     0.1       0.117530338239303      0.0360138035108666    9.29478645730798E-15     1.1417285505331E-26     3.1479939011898E-13                       0                       0                       0                       0                       0                       0         3347.9298195264       -7.62691102833158        1030.57673719962         633.41260440755       0.153544097499544        45608.2395955277        6651792.51713951     0.00100930334871199 
       1.65665665665666                     0.1       0.117563614941375      0.0360240006382753    9.36543055103682E-15    1.15073147685868E-26     3.1688045529131E-13                       0                       0                       0                       0                       0                       0        3347.92108559338       -7.46241102508763        1030.64056023374        634.091274552272       0.153587572067358        45623.9701589107        6651862.08356928     0.00100866734340594 
       1.65915915915916                     0.1       0.117596891643446       0.036034197765684    9.43607464476564E-15    1.15973440318426E-26     3.1896152046364E-13                       0                       0                       0                       0                       0                       0        3347.91235166035       -7.29791102184369        1030.70438326787        634.769944696994       0.153631046635172        45639.7007222936        6651931.64999905     0.00100803133809988 
       1.66166166166166                     0.1       0.117630168345518      0.0360443948930927    9.50671873849447E-15    1.16873732950984E-26    3.21042585635969E-13                       0                       0                       0                       0                       0                       0        3347.90361772733       -7.13341101859974        1030.76820630199        635.448614841715       0.153674521202986        45655.4312856766        6652001.21642883     0.00100739533279383 
       1.66416416416416                     0.1       0.117663445047589      0.0360545920205015    9.57736283222329E-15    1.17774025583542E-26    3.23123650808299E-13                       0                       0                       0                       0                       0                       0         3347.8948837943       -6.96891101535581        1030.83202933612        636.127284986437         0.1537179957708        45671.1618490595         6652070.7828586     0.00100675932748778 
       1.66666666666667                     0.1       0.117687306503918      0.0360619040712876    9.69475400200931E-15    1.19043017978847E-26    3.26543777485043E-13                       0                       0                       0                       0                       0                       0        3347.88945231575       -6.85739902323855        1030.85913972265        636.798741875351       0.153749166866782        45681.6178712196        6652117.07776081      0.0010064041426605 
       1.66916916916917                     0.1       0.117707713502171      0.0360681573472096    9.82483273457907E-15    1.20386298151231E-26    3.30310483469357E-13                       0                       0                       0                       0                       0                       0        3347.88518145447       -6.76506994897625        1030.87324344025        637.458262133769       0.153775831495085        45690.1626531175        6652154.85017858     0.00095683987188039 
       1.67167167167167                     0.1       0.117736096123353      0.0360768545088875    9.90364058926077E-15    1.21329979471537E-26    3.32618649379921E-13                       0                       0                       0                       0                       0                       0        3347.87823759452       -6.62791179747634        1030.91823336217        638.127661121246       0.153812914969752        45703.1735594962        6652212.42798789    0.000906741152492548 
       1.67417417417417                     0.1       0.117764478744534      0.0360855516705653    9.98244844394246E-15    1.22273660791843E-26    3.34926815290486E-13                       0                       0                       0                       0                       0                       0        3347.87129373456       -6.49075364597644        1030.96322328409        638.797060108722        0.15384999844442        45716.1844658749        6652270.00579721    0.000856642433104705 
       1.67667667667668                     0.1       0.117792861365716      0.0360942488322432    1.00612562986242E-14     1.2321734211215E-26     3.3723498120105E-13                       0                       0                       0                       0                       0                       0         3347.8643498746       -6.35359549447654        1031.00821320601        639.466459096198       0.153887081919087        45729.1953722535        6652327.58360653    0.000806543713716867 
       1.67917917917918                     0.1       0.117821243986897      0.0361029459939211    1.01400641533059E-14    1.24161023432456E-26    3.39543147111614E-13                       0                       0                       0                       0                       0                       0        3347.85740601465       -6.21643734297663        1031.05320312793        640.135858083674       0.153924165393755        45742.2062786322        6652385.16141584    0.000756444994329024 
       1.68168168168168                     0.1       0.117849626608079       0.036111643155599    1.02188720079876E-14    1.25104704752762E-26    3.41851313022179E-13                       0                       0                       0                       0                       0                       0        3347.85046215469       -6.07927919147671        1031.09819304985        640.805257071151       0.153961248868423        45755.2171850109        6652442.73922516    0.000706346274941177 
       1.68418418418418                     0.1       0.117878009229261      0.0361203403172768    1.02976798626693E-14    1.26048386073069E-26    3.44159478932743E-13                       0                       0                       0                       0                       0                       0        3347.84351829473        -5.9421210399768        1031.14318297177        641.474656058627        0.15399833234309        45768.2280913895        6652500.31703448    0.000656247555553334 
       1.68668668668669                     0.1       0.117906391850442      0.0361290374789547     1.0376487717351E-14    1.26992067393375E-26    3.46467644843308E-13                       0                       0                       0                       0                       0                       0        3347.83657443477        -5.8049628884769        1031.18817289369        642.144055046103       0.154035415817758        45781.2389977682        6652557.89484379    0.000606148836165491 
       1.68918918918919                     0.1       0.117934774471624      0.0361377346406326    1.04552955720326E-14    1.27935748713681E-26    3.48775810753872E-13                       0                       0                       0                       0                       0                       0        3347.82963057482         -5.667804736977        1031.23316281561         642.81345403358       0.154072499292425        45794.2499041469        6652615.47265311    0.000556050116777653 
       1.69169169169169                     0.1       0.117955988620213      0.0361442352430635    1.05801846722772E-14    1.29238578671356E-26    3.52394881722405E-13                       0                       0                       0                       0                       0                       0         3347.8250891987       -5.57093883532258        1031.25039232968        643.473973108715       0.154100218331335        45803.2466702009         6652655.2494244    0.000506426117859932 
       1.69419419419419                     0.1       0.117973059585967      0.0361494663936134    1.07282890226024E-14    1.30699987689853E-26    3.56657026092447E-13                       0                       0                       0                       0                       0                       0        3347.82190810407       -5.49713162633618        1031.25203934085        644.121252321582       0.154122524060917        45809.9457637248        6652684.94517572    0.000544785650025722 
        1.6966966966967                     0.1        0.11799725909869      0.0361568825519474    1.08159941926545E-14    1.31693276887695E-26    3.59211083239782E-13                       0                       0                       0                       0                       0                       0        3347.81636776828       -5.38327727216612        1031.28108376495        644.783649062491       0.154154145269452        45820.6374021244        6652732.51174077     0.00059424157794115 
        1.6991991991992                     0.1       0.118021458611414      0.0361642987102813    1.09036993627066E-14    1.32686566085537E-26    3.61765140387117E-13                       0                       0                       0                       0                       0                       0        3347.81082743248       -5.26942291799605        1031.31012818905        645.446045803401       0.154185766477986        45831.3290405241        6652780.07830581    0.000643697505856577 
        1.7017017017017                     0.1       0.118045658124138      0.0361717148686153    1.09914045327587E-14    1.33679855283379E-26    3.64319197534452E-13                       0                       0                       0                       0                       0                       0        3347.80528709669       -5.15556856382599        1031.33917261315         646.10844254431       0.154217387686521        45842.0206789237        6652827.64487086    0.000693153433772001 
        1.7042042042042                     0.1       0.118069857636862      0.0361791310269493    1.10791097028108E-14     1.3467314448122E-26    3.66873254681787E-13                       0                       0                       0                       0                       0                       0         3347.7997467609       -5.04171420965593        1031.36821703726         646.77083928522       0.154249008895056        45852.7123173233         6652875.2114359    0.000742609361687428 
       1.70670670670671                     0.1       0.118094057149586      0.0361865471852832    1.11668148728629E-14    1.35666433679062E-26    3.69427311829122E-13                       0                       0                       0                       0                       0                       0        3347.79420642511       -4.92785985548585        1031.39726146136        647.433236026129        0.15428063010359        45863.4039557229        6652922.77800095     0.00079206528960286 
       1.70920920920921                     0.1       0.118118256662309      0.0361939633436172     1.1254520042915E-14    1.36659722876904E-26    3.71981368976457E-13                       0                       0                       0                       0                       0                       0        3347.78866608931       -4.81400550131578        1031.42630588546        648.095632767039       0.154312251312125        45874.0955941225        6652970.34456599    0.000841521217518288 
       1.71171171171171                     0.1       0.118142456175033      0.0362013795019511    1.13422252129671E-14    1.37653012074746E-26    3.74535426123792E-13                       0                       0                       0                       0                       0                       0        3347.78312575352       -4.70015114714571        1031.45535030956        648.758029507948        0.15434387252066        45884.7872325221        6653017.91113104    0.000890977145433716 
