VARIABLES = "X"
 "Y"
 "rho_N2"
 "rho_O2"
 "rho_NO"
 "rho_N"
 "rho_O"
 "rho_NOp"
 "rho_N2p"
 "rho_O2p"
 "rho_Np"
 "rho_Op"
 "rho_e"
 "U"
 "V"
 "T"
 "Tv"
 "rho"
 "P"
 "H"
 "tau"
ZONE
DT=(DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE)
       1.75550550550551                     0.3      0.0447094546157635      0.0119485278946795     0.00107612254480423    1.69415417311182E-06     0.00133307945785951                       0                       0                       0                       0                       0                       0        3331.78706015311       -2788.98055168561        1651.17942890231        1647.64216322319      0.0590688733815045        31573.2249960177        11642817.4752078     0.00185294308018015 
       1.75590590590591                     0.3      0.0447559319574017       0.011957264804666     0.00107941195501796    1.69486766628347E-06     0.00133730300562531                       0                       0                       0                       0                       0                       0        3331.51672145808       -2787.07947882311        1654.67695052737        1651.34596631394      0.0591316013308269        31655.3522169739        11641694.7404176     0.00182311299572854 
       1.75630630630631                     0.3        0.04480240929904      0.0119660017146524      0.0010827013652317    1.69558115945512E-06     0.00134152655339111                       0                       0                       0                       0                       0                       0        3331.24638276306       -2785.17840596062        1658.17447215244        1655.04976940469      0.0591943292801493        31737.4794379302        11640572.0056273     0.00179328291127692 
       1.75670670670671                     0.3      0.0448488866406782      0.0119747386246389     0.00108599077544544    1.69629465262677E-06      0.0013457501011569                       0                       0                       0                       0                       0                       0        3330.97604406803       -2783.27733309813         1661.6719937775        1658.75357249544      0.0592570572294716        31819.6066588864        11639449.2708371     0.00176345282682532 
       1.75710710710711                     0.3      0.0448953639823165      0.0119834755346253     0.00108928018565918    1.69700814579842E-06      0.0013499736489227                       0                       0                       0                       0                       0                       0        3330.70570537301       -2781.37626023563        1665.16951540256        1662.45737558619       0.059319785178794        31901.7338798426        11638326.5360468     0.00173362274237372 
       1.75750750750751                     0.3      0.0449418413239547      0.0119922124446118     0.00109256959587292    1.69772163897006E-06      0.0013541971966885                       0                       0                       0                       0                       0                       0        3330.43536667798       -2779.47518737314        1668.66703702762        1666.16117867694      0.0593825131281163        31983.8611007988        11637203.8012566     0.00170379265792212 
       1.75790790790791                     0.3      0.0449883186655929      0.0120009493545982     0.00109585900608666    1.69843513214171E-06     0.00135842074445429                       0                       0                       0                       0                       0                       0        3330.16502798296       -2777.57411451065        1672.16455865269        1669.86498176769      0.0594452410774387        32065.9883217551        11636081.0664663     0.00167396257347051 
       1.75830830830831                     0.3      0.0450347960072312      0.0120096862645847      0.0010991484163004    1.69914862531336E-06     0.00136264429222009                       0                       0                       0                       0                       0                       0        3329.89468928793       -2775.67304164815        1675.66208027775        1673.56878485844      0.0595079690267611        32148.1155427113        11634958.3316761      0.0016441324890189 
       1.75870870870871                     0.3      0.0450812733488694      0.0120184231745711     0.00110243782651413    1.69986211848501E-06     0.00136686783998589                       0                       0                       0                       0                       0                       0        3329.62435059291       -2773.77196878566        1679.15960190281        1677.27258794919      0.0595706969760834        32230.2427636675        11633835.5968858     0.00161430240456729 
       1.75910910910911                     0.3      0.0451277506905077      0.0120271600845576     0.00110572723672787    1.70057561165666E-06     0.00137109138775168                       0                       0                       0                       0                       0                       0        3329.35401189788       -2771.87089592317        1682.65712352788        1680.97639103994      0.0596334249254058        32312.3699846238        11632712.8620956     0.00158447232011569 
       1.75950950950951                     0.3      0.0451742280321459      0.0120358969945441     0.00110901664694161     1.7012891048283E-06     0.00137531493551748                       0                       0                       0                       0                       0                       0        3329.08367320285       -2769.96982306067        1686.15464515294        1684.68019413069      0.0596961528747282          32394.49720558        11631590.1273053     0.00155464223566407 
       1.75990990990991                     0.3      0.0452207053737842      0.0120446339045305     0.00111230605715535    1.70200259799995E-06     0.00137953848328328                       0                       0                       0                       0                       0                       0        3328.81333450783       -2768.06875019818          1689.652166778        1688.38399722144      0.0597588808240505        32476.6244265363        11630467.3925151     0.00152481215121247 
       1.76031031031031                     0.3      0.0452671827154224       0.012053370814517     0.00111559546736909     1.7027160911716E-06     0.00138376203104907                       0                       0                       0                       0                       0                       0         3328.5429958128       -2766.16767733569        1693.14968840307        1692.08780031219      0.0598216087733729        32558.7516474925        11629344.6577248     0.00149498206676087 
       1.76071071071071                     0.3      0.0453136600570607      0.0120621077245034     0.00111888487758283    1.70342958434325E-06     0.00138798557881487                       0                       0                       0                       0                       0                       0        3328.27265711778        -2764.2666044732        1696.64721002813        1695.79160340294      0.0598843367226952        32640.8788684487        11628221.9229346     0.00146515198230926 
       1.76111111111111                     0.3      0.0453601373986989      0.0120708446344899     0.00112217428779656     1.7041430775149E-06     0.00139220912658066                       0                       0                       0                       0                       0                       0        3328.00231842275        -2762.3655316107        1700.14473165319        1699.49540649369      0.0599470646720176        32723.0060894049        11627099.1881443     0.00143532189785766 
       1.76151151151151                     0.3      0.0454066147403372      0.0120795815444763      0.0011254636980103    1.70485657068654E-06     0.00139643267434646                       0                       0                       0                       0                       0                       0        3327.73197972773       -2760.46445874821        1703.64225327826        1703.19920958445      0.0600097926213399        32805.1333103612        11625976.4533541     0.00140549181340604 
       1.76191191191191                     0.3      0.0454530920819754      0.0120883184544628     0.00112875310822404    1.70557006385819E-06     0.00140065622211226                       0                       0                       0                       0                       0                       0         3327.4616410327       -2758.56338588572        1707.13977490332         1706.9030126752      0.0600725205706623        32887.2605313174        11624853.7185638     0.00137566172895444 
       1.76231231231231                     0.3      0.0454995694236136      0.0120970553644492     0.00113204251843778    1.70628355702984E-06     0.00140487976987805                       0                       0                       0                       0                       0                       0        3327.19130233767       -2756.66231302322        1710.63729652838        1710.60681576595      0.0601352485199846        32969.3877522736        11623730.9837736     0.00134583164450284 
       1.76271271271271                     0.3      0.0455460467652519      0.0121057922744357     0.00113533192865152    1.70699705020149E-06     0.00140910331764385                       0                       0                       0                       0                       0                       0        3326.92096364265       -2754.76124016073        1714.13481815345         1714.3106188567       0.060197976469307        33051.5149732299        11622608.2489833     0.00131600156005122 
       1.76311311311311                     0.3      0.0455925241068901      0.0121145291844222     0.00113862133886526    1.70771054337314E-06     0.00141332686540965                       0                       0                       0                       0                       0                       0        3326.65062494762       -2752.86016729823        1717.63233977851        1718.01442194745      0.0602607044186294        33133.6421941861        11621485.5141931     0.00128617147559961 
       1.76351351351351                     0.3      0.0456390014485284      0.0121232660944086     0.00114191074907899    1.70842403654478E-06     0.00141755041317545                       0                       0                       0                       0                       0                       0         3326.3802862526       -2750.95909443574        1721.12986140357         1721.7182250382      0.0603234323679517        33215.7694151424        11620362.7794028     0.00125634139114801 
       1.76391391391391                     0.3      0.0456854787901666      0.0121320030043951     0.00114520015929273    1.70913752971643E-06     0.00142177396094124                       0                       0                       0                       0                       0                       0        3326.10994755757       -2749.05802157325        1724.62738302863        1725.42202812895      0.0603861603172741        33297.8966360986        11619240.0446126     0.00122651130669641 
       1.76431431431431                     0.3      0.0457319561318048      0.0121407399143815     0.00114848956950647    1.70985102288808E-06     0.00142599750870704                       0                       0                       0                       0                       0                       0        3325.83960886255       -2747.15694871076         1728.1249046537         1729.1258312197      0.0604488882665964        33380.0238570548        11618117.3098224     0.00119668122224481 
       1.76471471471471                     0.3      0.0457784334734431       0.012149476824368     0.00115177897972021    1.71056451605973E-06     0.00143022105647284                       0                       0                       0                       0                       0                       0        3325.56927016752       -2745.25587584826        1731.62242627876        1732.82963431045      0.0605116162159188        33462.1510780111        11616994.5750321     0.00116685113779319 
       1.76511511511512                     0.3      0.0458478330508819      0.0121577172102861     0.00115920209589184    1.73556243696326E-06     0.00144036212449835                       0                       0                       0                       0                       0                       0         3325.2716351726       -2743.11450392714        1735.05113110948        1736.46691109498      0.0606068454373065        33601.3975757093        11616308.4516355     0.00114512951350026 
       1.76551551551552                     0.3      0.0459364393618431      0.0121655415545254      0.0011700888789363      1.780908483427E-06     0.00145546153235297                       0                       0                       0                       0                       0                       0        3324.95112837918       -2740.77178341049        1738.42217377135        1740.04844492988      0.0607293077469988        33788.5047941906        11615988.1685857     0.00113020203594327 
       1.76591591591592                     0.3      0.0460250456728044      0.0121733658987647     0.00118097566198075    1.82625452989075E-06     0.00147056094020759                       0                       0                       0                       0                       0                       0        3324.63062158576       -2738.42906289383        1741.79321643323        1743.62997876478      0.0608517700566911         33975.612012672        11615667.8855358     0.00111527455838628 
       1.76631631631632                     0.3      0.0461136519837656      0.0121811902430039     0.00119186244502521    1.87160057635451E-06     0.00148566034806222                       0                       0                       0                       0                       0                       0        3324.31011479234       -2736.08634237718        1745.16425909511        1747.21151259967      0.0609742323663835        34162.7192311535        11615347.6024859     0.00110034708082927 
       1.76671671671672                     0.3      0.0462022582947269      0.0121890145872432     0.00120274922806966    1.91694662281826E-06     0.00150075975591683                       0                       0                       0                       0                       0                       0        3323.98960799892       -2733.74362186053        1748.53530175699        1750.79304643457      0.0610966946760759        34349.8264496348         11615027.319436     0.00108541960327228 
       1.76711711711712                     0.3      0.0462908646056881      0.0121968389314824     0.00121363601111411      1.962292669282E-06     0.00151585916377145                       0                       0                       0                       0                       0                       0         3323.6691012055       -2731.40090134388        1751.90634441887        1754.37458026947      0.0612191569857682        34536.9336681162        11614707.0363861     0.00107049212571529 
       1.76751751751752                     0.3      0.0463794709166493      0.0122046632757217     0.00122452279415856    2.00763871574574E-06     0.00153095857162607                       0                       0                       0                       0                       0                       0        3323.34859441208       -2729.05818082723        1755.27738708075        1757.95611410436      0.0613416192954605        34724.0408865975        11614386.7533362      0.0010555646481583 
       1.76791791791792                     0.3      0.0464740397636716        0.01221302754573     0.00123550557348286    2.05863548318604E-06     0.00154731076243873                       0                       0                       0                       0                       0                       0        3323.02208106622       -2726.68776059733        1758.58875592738        1761.54799611726      0.0614719382937005        34924.7056921934        11614124.8163566     0.00104606207039074 
       1.76831831831832                     0.3      0.0465725536046618      0.0122217490469366     0.00124655186684567    2.11337093831529E-06     0.00156449183229913                       0                       0                       0                       0                       0                       0        3322.69159360382       -2724.29901340043        1761.86064277528        1765.14672479732      0.0616074555144099        35134.3406069572        11613901.4828996     0.00104014877019334 
       1.76871871871872                     0.3      0.0466710674456519      0.0122304705481433     0.00125759816020846    2.16810639344451E-06     0.00158167290215953                       0                       0                       0                       0                       0                       0        3322.36110614143       -2721.91026620354        1765.13252962318        1768.74545347738      0.0617429727351192        35343.9755217209        11613678.1494426     0.00103423546999594 
       1.76911911911912                     0.3       0.046769581286642      0.0122391920493499     0.00126864445357126    2.22284184857373E-06     0.00159885397201993                       0                       0                       0                       0                       0                       0        3322.03061867903       -2719.52151900664        1768.40441647108        1772.34418215743      0.0618784899558286        35553.6104364845        11613454.8159856     0.00102832216979855 
       1.76951951951952                     0.3      0.0468680951276321      0.0122479135505565     0.00127969074693407    2.27757730370298E-06     0.00161603504188034                       0                       0                       0                       0                       0                       0        3321.70013121664       -2717.13277180974        1771.67630331899        1775.94291083749       0.062014007176538        35763.2453512483        11613231.4825286     0.00102240886960115 
       1.76991991991992                     0.3      0.0469666089686222      0.0122566350517631     0.00129073704029686     2.3323127588322E-06     0.00163321611174073                       0                       0                       0                       0                       0                       0        3321.36964375424       -2714.74402461284        1774.94819016689        1779.54163951755      0.0621495243972473         35972.880266012        11613008.1490716     0.00101649556940375 
       1.77032032032032                     0.3      0.0470651228096123      0.0122653565529698     0.00130178333365966    2.38704821396142E-06     0.00165039718160113                       0                       0                       0                       0                       0                       0        3321.03915629185       -2712.35527741595        1778.22007701479         1783.1403681976      0.0622850416179566        36182.5151807757        11612784.8156145     0.00101058226920636 
       1.77072072072072                     0.3      0.0471360763001778      0.0122749925937275     0.00130831875150298    2.40731566791621E-06     0.00165996470263506                       0                       0                       0                       0                       0                       0        3320.73056342716       -2710.17084723354        1781.71864733571        1786.91149592334      0.0623817542513998        36320.1732957101        11612027.3758527     0.00100077494315829 
       1.77112112112112                     0.3      0.0471928174698987      0.0122851002442189     0.00131252800116683    2.40980866385386E-06     0.00166560606899315                       0                       0                       0                       0                       0                       0         3320.4332611681       -2708.09177924424        1785.33411378455         1790.7715263848      0.0624584561362143        36420.7144162386        11610994.5081644    0.000988959545953152 
       1.77152152152152                     0.3      0.0472495586396196      0.0122952078947104     0.00131673725083068    2.41230165979152E-06     0.00167124743535125                       0                       0                       0                       0                       0                       0        3320.13595890904       -2706.01271125495        1788.94958023339        1794.63155684627      0.0625351580210289        36521.2555367672        11609961.6404761    0.000977144148748006 
       1.77192192192192                     0.3      0.0473062998093405      0.0123053155452018     0.00132094650049453    2.41479465572917E-06     0.00167688880170935                       0                       0                       0                       0                       0                       0        3319.83865664997       -2703.93364326565        1792.56504668223        1798.49158730774      0.0626118599058434        36621.7966572957        11608928.7727878    0.000965328751542867 
       1.77232232232232                     0.3      0.0473630409790615      0.0123154231956933     0.00132515575015838    2.41728765166683E-06     0.00168253016806745                       0                       0                       0                       0                       0                       0        3319.54135439091       -2701.85457527636        1796.18051313107        1802.35161776921      0.0626885617906579        36722.3377778243        11607895.9050995    0.000953513354337728 
       1.77272272272272                     0.3      0.0474197821487824      0.0123255308461847     0.00132936499982224    2.41978064760448E-06     0.00168817153442554                       0                       0                       0                       0                       0                       0        3319.24405213184       -2699.77550728706        1799.79597957991        1806.21164823067      0.0627652636754725        36822.8788983528        11606863.0374113    0.000941697957132582 
       1.77312312312312                     0.3      0.0474765233185033      0.0123356384966762     0.00133357424948609    2.42227364354214E-06     0.00169381290078364                       0                       0                       0                       0                       0                       0        3318.94674987278       -2697.69643929777        1803.41144602875        1810.07167869214       0.062841965560287        36923.4200188814         11605830.169723    0.000929882559927443 
       1.77352352352352                     0.3      0.0475332644882242      0.0123457461471676     0.00133778349914994    2.42476663947979E-06     0.00169945426714174                       0                       0                       0                       0                       0                       0        3318.64944761371       -2695.61737130848        1807.02691247759        1813.93170915361      0.0629186674451015        37023.9611394099        11604797.3020347    0.000918067162722303 
       1.77392392392392                     0.3      0.0475900056579451      0.0123558537976591     0.00134199274881379    2.42725963541745E-06     0.00170509563349983                       0                       0                       0                       0                       0                       0        3318.35214535465       -2693.53830331918        1810.64237892643        1817.79173961508       0.062995369329916        37124.5022599384        11603764.4343464    0.000906251765517164 
       1.77432432432432                     0.3       0.047646746827666      0.0123659614481505     0.00134620199847764     2.4297526313551E-06     0.00171073699985793                       0                       0                       0                       0                       0                       0        3318.05484309559       -2691.45923532989        1814.25784537527        1821.65177007654      0.0630720712147305         37225.043380467        11602731.5666581    0.000894436368312025 
       1.77472472472472                     0.3       0.047703487997387       0.012376069098642      0.0013504112481415    2.43224562729276E-06     0.00171637836621603                       0                       0                       0                       0                       0                       0        3317.75754083652       -2689.38016734059        1817.87331182411        1825.51180053801      0.0631487730995451        37325.5845009956        11601698.6989698     0.00088262097110688 
       1.77512512512513                     0.3      0.0477602291671079      0.0123861767491334     0.00135462049780535    2.43473862323041E-06     0.00172201973257412                       0                       0                       0                       0                       0                       0        3317.46023857746        -2687.3010993513        1821.48877827295        1829.37183099948      0.0632254749843596        37426.1256215241        11600665.8312815     0.00087080557390174 
       1.77552552552553                     0.3      0.0478169703368288      0.0123962843996249      0.0013588297474692    2.43723161916807E-06     0.00172766109893222                       0                       0                       0                       0                       0                       0         3317.1629363184       -2685.22203136201        1825.10424472179        1833.23186146095      0.0633021768691741        37526.6667420526        11599632.9635932    0.000858990176696601 
       1.77592592592593                     0.3      0.0478737115065497      0.0124063920501163     0.00136303899713305    2.43972461510572E-06     0.00173330246529032                       0                       0                       0                       0                       0                       0        3316.86563405933       -2683.14296337271        1828.71971117063        1837.09189192241      0.0633788787539886        37627.2078625811        11598600.0959049    0.000847174779491462 
       1.77632632632633                     0.3      0.0479304526762706      0.0124164997006078     0.00136724824679691    2.44221761104338E-06     0.00173894383164841                       0                       0                       0                       0                       0                       0        3316.56833180027       -2681.06389538342        1832.33517761948        1840.95192238388      0.0634555806388032        37727.7489831097        11597567.2282166    0.000835359382286316 
       1.77672672672673                     0.3      0.0479871938459916      0.0124266073510992     0.00137145749646076    2.44471060698103E-06     0.00174458519800651                       0                       0                       0                       0                       0                       0         3316.2710295412       -2678.98482739412        1835.95064406832        1844.81195284535      0.0635322825236177        37828.2901036383        11596534.3605284    0.000823543985081177 
       1.77712712712713                     0.3      0.0480439350157125      0.0124367150015907     0.00137566674612461    2.44720360291868E-06     0.00175022656436461                       0                       0                       0                       0                       0                       0        3315.97372728214       -2676.90575940483        1839.56611051716        1848.67198330682      0.0636089844084322        37928.8312241668        11595501.4928401    0.000811728587876038 
       1.77752752752753                     0.3      0.0481006761854334      0.0124468226520821     0.00137987599578846    2.44969659885634E-06      0.0017558679307227                       0                       0                       0                       0                       0                       0        3315.67642502308       -2674.82669141554          1843.181576966        1852.53201376828      0.0636856862932467        38029.3723446953        11594468.6251518    0.000799913190670899 
       1.77792792792793                     0.3      0.0481574173551543      0.0124569303025736     0.00138408524545231    2.45218959479399E-06      0.0017615092970808                       0                       0                       0                       0                       0                       0        3315.37912276401       -2672.74762342624        1846.79704341484        1856.39204422975      0.0637623881780612        38129.9134652238        11593435.7574635     0.00078809779346576 
       1.77832832832833                     0.3      0.0482141585248752       0.012467037953065     0.00138829449511617    2.45468259073165E-06      0.0017671506634389                       0                       0                       0                       0                       0                       0        3315.08182050495       -2670.66855543695        1850.41250986368        1860.25207469122      0.0638390900628758        38230.4545857524        11592402.8897752    0.000776282396260614 
       1.77872872872873                     0.3      0.0482708996945961      0.0124771456035565     0.00139250374478002     2.4571755866693E-06     0.00177279202979699                       0                       0                       0                       0                       0                       0        3314.78451824588       -2668.58948744765        1854.02797631252        1864.11210515269      0.0639157919476903         38330.995706281        11591370.0220869    0.000764466999055475 
       1.77912912912913                     0.3       0.048327640864317      0.0124872532540479     0.00139671299444387    2.45966858260696E-06     0.00177843339615509                       0                       0                       0                       0                       0                       0        3314.48721598682       -2666.51041945836        1857.64344276136        1867.97213561415      0.0639924938325048        38431.5368268095        11590337.1543986    0.000752651601850335 
       1.77952952952953                     0.3       0.048384382034038      0.0124973609045394     0.00140092224410772    2.46216157854461E-06     0.00178407476251319                       0                       0                       0                       0                       0                       0        3314.18991372775       -2664.43135146906         1861.2589092102        1871.83216607562      0.0640691957173194        38532.0779473381        11589304.2867103     0.00074083620464519 
       1.77992992992993                     0.3      0.0484411232037589      0.0125074685550308     0.00140513149377158    2.46465457448227E-06     0.00178971612887128                       0                       0                       0                       0                       0                       0        3313.89261146869       -2662.35228347977        1864.87437565904        1875.69219653709      0.0641458976021339        38632.6190678666         11588271.419022    0.000729020807440051 
       1.78033033033033                     0.3      0.0484978643734798      0.0125175762055223     0.00140934074343543    2.46714757041992E-06     0.00179535749522938                       0                       0                       0                       0                       0                       0        3313.59530920963       -2660.27321549048        1868.48984210788        1879.55222699856      0.0642225994869484        38733.1601883952        11587238.5513337    0.000717205410234911 
       1.78073073073073                     0.3      0.0485546055432007      0.0125276838560137     0.00141354999309928    2.46964056635758E-06     0.00180099886158748                       0                       0                       0                       0                       0                       0        3313.29800695056       -2658.19414750118        1872.10530855672        1883.41225746002      0.0642993013717629        38833.7013089237        11586205.6836455    0.000705390013029772 
       1.78113113113113                     0.3      0.0486113467129216      0.0125377915065052     0.00141775924276313    2.47213356229523E-06     0.00180664022794557                       0                       0                       0                       0                       0                       0         3313.0007046915       -2656.11507951189        1875.72077500556        1887.27228792149      0.0643760032565774        38934.2424294522        11585172.8159572    0.000693574615824633 
       1.78153153153153                     0.3      0.0486680878826426      0.0125478991569966     0.00142196849242698    2.47462655823289E-06     0.00181228159430367                       0                       0                       0                       0                       0                       0        3312.70340243243       -2654.03601152259         1879.3362414544        1891.13231838296       0.064452705141392        39034.7835499808        11584139.9482689    0.000681759218619487 
       1.78193193193193                     0.3      0.0487248290523635      0.0125580068074881     0.00142617774209084    2.47711955417054E-06     0.00181792296066177                       0                       0                       0                       0                       0                       0        3312.40610017337        -2651.9569435333        1882.95170790324        1894.99234884443      0.0645294070262065        39135.3246705093        11583107.0805806    0.000669943821414348 
       1.78233233233233                     0.3      0.0487815702220844      0.0125681144579795     0.00143038699175469     2.4796125501082E-06     0.00182356432701986                       0                       0                       0                       0                       0                       0        3312.10879791431       -2649.87787554401        1886.56717435208        1898.85237930589       0.064606108911021        39235.8657910379        11582074.2128923    0.000658128424209209 
       1.78273273273273                     0.3      0.0488383113918053       0.012578222108471     0.00143459624141854    2.48210554604585E-06     0.00182920569337796                       0                       0                       0                       0                       0                       0        3311.81149565524       -2647.79880755471        1890.18264080092        1902.71240976736      0.0646828107958355        39336.4069115664         11581041.345204    0.000646313027004063 
       1.78313313313313                     0.3      0.0488950525615262      0.0125883297589624     0.00143880549108239    2.48459854198351E-06     0.00183484705973606                       0                       0                       0                       0                       0                       0        3311.51419339618       -2645.71973956542        1893.79810724976        1906.57244022883        0.06475951268065         39436.948032095        11580008.4775157    0.000634497629798924 
       1.78353353353353                     0.3      0.0489517937312472      0.0125984374094539     0.00144301474074624    2.48709153792116E-06     0.00184048842609416                       0                       0                       0                       0                       0                       0        3311.21689113711       -2643.64067157612         1897.4135736986         1910.4324706903      0.0648362145654646        39537.4891526235        11578975.6098274    0.000622682232593785 
       1.78393393393393                     0.3      0.0490085349009681      0.0126085450599453      0.0014472239904101    2.48958453385881E-06     0.00184612979245225                       0                       0                       0                       0                       0                       0        3310.91958887805       -2641.56160358683        1901.02904014744        1914.29250115176      0.0649129164502791         39638.030273152        11577942.7421391    0.000610866835388646 
       1.78433433433433                     0.3       0.049065276070689      0.0126186527104368     0.00145143324007395    2.49207752979647E-06     0.00185177115881035                       0                       0                       0                       0                       0                       0        3310.62228661899       -2639.48253559754        1904.64450659628        1918.15253161323      0.0649896183350936        39738.5713936806        11576909.8744508    0.000599051438183507 
       1.78473473473473                     0.3      0.0491220172404099      0.0126287603609282      0.0014556424897378    2.49457052573412E-06     0.00185741252516845                       0                       0                       0                       0                       0                       0        3310.32498435992       -2637.40346760824        1908.25997304512         1922.0125620747      0.0650663202199081        39839.1125142092        11575877.0067626    0.000587236040978361 
       1.78513513513514                     0.3      0.0491787584101308      0.0126388680114197     0.00145985173940165    2.49706352167178E-06     0.00186305389152654                       0                       0                       0                       0                       0                       0        3310.02768210086       -2635.32439961895        1911.87543949396        1925.87259253617      0.0651430221047227        39939.6536347377        11574844.1390743    0.000575420643773222 
       1.78553553553554                     0.3      0.0492354995798517      0.0126489756619111      0.0014640609890655    2.49955651760943E-06     0.00186869525788464                       0                       0                       0                       0                       0                       0        3309.73037984179       -2633.24533162965         1915.4909059428        1929.73262299763      0.0652197239895372        40040.1947552662         11573811.271386    0.000563605246568083 
       1.78593593593594                     0.3      0.0492922407495726      0.0126590833124025     0.00146827023872936    2.50204951354709E-06     0.00187433662424273                       0                       0                       0                       0                       0                       0        3309.43307758273       -2631.16626364036        1919.10637239164         1933.5926534591      0.0652964258743517        40140.7358757948        11572778.4036977    0.000551789849362943 
       1.78633633633634                     0.3      0.0493489819192936       0.012669190962894     0.00147247948839321    2.50454250948474E-06     0.00187997799060083                       0                       0                       0                       0                       0                       0        3309.13577532367       -2629.08719565107        1922.72183884049        1937.45268392057      0.0653731277591662        40241.2769963233        11571745.5360094    0.000539974452157798 
       1.78673673673674                     0.3      0.0494057230890145      0.0126792986133855     0.00147668873805706     2.5070355054224E-06     0.00188561935695893                       0                       0                       0                       0                       0                       0         3308.8384730646       -2627.00812766177        1926.33730528933        1941.31271438204      0.0654498296439807        40341.8181168519        11570712.6683211    0.000528159054952658 
       1.78713713713714                     0.3      0.0494624642587354      0.0126894062638769     0.00148089798772091    2.50952850136005E-06     0.00189126072331703                       0                       0                       0                       0                       0                       0        3308.54117080554       -2624.92905967248        1929.95277173817         1945.1727448435      0.0655265315287953        40442.3592373804        11569679.8006328    0.000516343657747519 
       1.78753753753754                     0.3      0.0495192054284563      0.0126995139143683     0.00148510723738476    2.51202149729771E-06     0.00189690208967512                       0                       0                       0                       0                       0                       0        3308.24386854647       -2622.84999168318        1933.56823818701        1949.03277530497      0.0656032334136098        40542.9003579089        11568646.9329445     0.00050452826054238 
       1.78793793793794                     0.3      0.0495759465981773      0.0127096215648598     0.00148931648704862    2.51451449323536E-06     0.00190254345603322                       0                       0                       0                       0                       0                       0        3307.94656628741       -2620.77092369389        1937.18370463585        1952.89280576644      0.0656799352984243        40643.4414784375        11567614.0652562    0.000492712863337234 
       1.78833833833834                     0.3      0.0496326877678982      0.0127197292153512     0.00149352573671247    2.51700748917302E-06     0.00190818482239132                       0                       0                       0                       0                       0                       0        3307.64926402835       -2618.69185570459        1940.79917108469         1956.7528362279      0.0657566371832388         40743.982598966         11566581.197568    0.000480897466132095 
       1.78873873873874                     0.3      0.0496894289376191      0.0127298368658427     0.00149773498637632    2.51950048511067E-06     0.00191382618874941                       0                       0                       0                       0                       0                       0        3307.35196176928        -2616.6127877153        1944.41463753353        1960.61286668937      0.0658333390680533        40844.5237194946        11565548.3298797    0.000469082068926956 
       1.78913913913914                     0.3        0.04974617010734      0.0127399445163341     0.00150194423604017    2.52199348104832E-06     0.00191946755510751                       0                       0                       0                       0                       0                       0        3307.05465951022       -2614.53371972601        1948.03010398237        1964.47289715084      0.0659100409528679        40945.0648400231        11564515.4621914    0.000457266671721817 
       1.78953953953954                     0.3      0.0498029112770609      0.0127500521668256     0.00150615348570403    2.52448647698598E-06     0.00192510892146561                       0                       0                       0                       0                       0                       0        3306.75735725115       -2612.45465173671        1951.64557043121        1968.33292761231      0.0659867428376824        41045.6059605517        11563482.5945031    0.000445451274516671 
       1.78993993993994                     0.3      0.0498596524467818       0.012760159817317     0.00151036273536788    2.52697947292364E-06      0.0019307502878237                       0                       0                       0                       0                       0                       0        3306.46005499209       -2610.37558374742        1955.26103688005        1972.19295807378      0.0660634447224969        41146.1470810802        11562449.7268148    0.000433635877311532 
       1.79034034034034                     0.3      0.0499363082406546      0.0127696066376249     0.00151783146429024    2.55437843986961E-06     0.00194189307056457                       0                       0                       0                       0                       0                       0        3306.14693208207       -2608.14887987946        1958.71270584094        1975.92841601908      0.0661681861191053        41298.6973703664        11561802.7949421    0.000424634234650835 
       1.79074074074074                     0.3      0.0500348220816447      0.0127783281388315     0.00152887775765304    2.60911389499882E-06     0.00195907414042497                       0                       0                       0                       0                       0                       0        3305.81644461967       -2605.76013268256        1961.98459268884        1979.52714469913      0.0663037033398146        41508.3322851301         11561579.461485    0.000418720934453439 
       1.79114114114114                     0.3      0.0501333359226349      0.0127870496400381     0.00153992405101584    2.66384935012805E-06     0.00197625521028537                       0                       0                       0                       0                       0                       0        3305.48595715728       -2603.37138548566        1965.25647953674        1983.12587337919      0.0664392205605239        41717.9671998937         11561356.128028    0.000412807634256044 
