       1.16135135135135                    0.25      0.0299629346438788     0.00918018435862851    6.82694564576495E-07    2.70396193627635E-15    8.36113460714154E-07                       0                       0                       0                       0                       0                       0        3429.59410782637       -3427.82076473752        326.692087193083        364.128445308785        0.03914464055337        3685.94296151636        12086421.2159841        2.86131752762315 
       1.16162162162162                    0.25      0.0299631103037368     0.00918023470334322    6.84860081812312E-07    2.72507500295619E-15    8.38761641991825E-07                       0                       0                       0                       0                       0                       0        3429.59292053417       -3427.81429048798        326.703881891353        364.230249363526      0.0391448714218176        3686.09789975311        12086408.9882495        2.85616291193566 
       1.16189189189189                    0.25      0.0299634098657364     0.00918031966097626     6.8902057440134E-07    3.06118558846553E-15    8.43957938188874E-07                       0                       0                       0                       0                       0                       0        3429.59077010968       -3427.80241220159        326.726599832625        364.376857916773      0.0391452652161704        3686.39221787432        12086388.0113943        2.85004884159685 
       1.16216216216216                    0.25      0.0299637094277359      0.0091804046186093    6.93181066990368E-07    3.39729617397486E-15    8.49154234385924E-07                       0                       0                       0                       0                       0                       0         3429.5886196852        -3427.7905339152        326.749317773897         364.52346647002      0.0391456590105232        3686.68653599554        12086367.0345391        2.84393477125804 
       1.16243243243243                    0.25      0.0299640089897355     0.00918048957624234    6.97341559579393E-07    3.73340675948392E-15    8.54350530582969E-07                       0                       0                       0                       0                       0                       0        3429.58646926072       -3427.77865562881         326.77203571517        364.670075023266       0.039146052804876        3686.98085411675         12086346.057684        2.83782070091923 
        1.1627027027027                    0.25      0.0299643085517351     0.00918057453387537    7.01502052168417E-07    4.06951734499299E-15    8.59546826780014E-07                       0                       0                       0                       0                       0                       0        3429.58431883623       -3427.76677734242        326.794753656442        364.816683576513      0.0391464465992288        3687.27517223797        12086325.0808288        2.83170663058043 
       1.16297297297297                    0.25      0.0299646081137346     0.00918065949150841    7.05662544757445E-07    4.40562793050232E-15    8.64743122977064E-07                       0                       0                       0                       0                       0                       0        3429.58216841175       -3427.75489905602        326.817471597714         364.96329212976      0.0391468403935816        3687.56949035919        12086304.1039736        2.82559256024162 
       1.16324324324324                    0.25      0.0299649076757342     0.00918074444914145    7.09823037346474E-07    4.74173851601166E-15    8.69939419174113E-07                       0                       0                       0                       0                       0                       0        3429.58001798727       -3427.74302076963        326.840189538987        365.109900683007      0.0391472341879344         3687.8638084804        12086283.1271184        2.81947848990281 
       1.16351351351351                    0.25      0.0299653547755998      0.0091808710726628    7.16144260690118E-07    5.26368761437941E-15    8.77835562057482E-07                       0                       0                       0                       0                       0                       0        3429.57678391347       -3427.72510583415        326.874662185555        365.322115984378      0.0391478220611627        3688.30956153584        12086251.7342838        2.81298866980932 
       1.16378378378378                    0.25      0.0299659211465301     0.00918103137929882    7.24212240067234E-07    5.93587039776005E-15    8.87914287605858E-07                       0                       0                       0                       0                       0                       0         3429.5726738069       -3427.70231081205        326.918637451713        365.587368427411      0.0391485668296663        3688.87773608432        12086211.9210689        2.80619508991157 
       1.16405405405405                    0.25      0.0299664875174604     0.00918119168593485    7.32280219444343E-07    6.60805318114014E-15    8.97993013154226E-07                       0                       0                       0                       0                       0                       0        3429.56856370032       -3427.67951578994        326.962612717872        365.852620870443      0.0391493115981699        3689.44591063279        12086172.1078539        2.79940151001383 
       1.16432432432432                    0.25      0.0299670538883907     0.00918135199257087    7.40348198821459E-07    7.28023596452079E-15    9.08071738702603E-07                       0                       0                       0                       0                       0                       0        3429.56445359375       -3427.65672076784         327.00658798403        366.117873313475      0.0391500563666736        3690.01408518127         12086132.294639        2.79260793011608 
       1.16459459459459                    0.25      0.0299676202593211     0.00918151229920689    7.48416178198569E-07    7.95241874790088E-15    9.18150464250971E-07                       0                       0                       0                       0                       0                       0        3429.56034348717       -3427.63392574574        327.050563250188        366.383125756507      0.0391508011351772        3690.58225972974        12086092.4814241        2.78581435021834 
       1.16486486486486                    0.25      0.0299681866302514     0.00918167260584292    7.56484157575685E-07    8.62460153128153E-15    9.28229189799347E-07                       0                       0                       0                       0                       0                       0         3429.5562333806       -3427.61113072364        327.094538516346        366.648378199539      0.0391515459036808        3691.15043427822        12086052.6682091        2.77902077032059 
       1.16513513513514                    0.25      0.0299687530011817     0.00918183291247894    7.64552136952794E-07    9.29678431466162E-15    9.38307915347715E-07                       0                       0                       0                       0                       0                       0        3429.55212327402       -3427.58833570154        327.138513782505        366.913630642571      0.0391522906721844         3691.7186088267        12086012.8549942        2.77222719042285 
       1.16540540540541                    0.25       0.029969319372112     0.00918199321911497     7.7262011632991E-07    9.96896709804227E-15    9.48386640896091E-07                       0                       0                       0                       0                       0                       0        3429.54801316744       -3427.56554067944        327.182489048663        367.178883085603       0.039153035440688        3692.28678337517        12085973.0417792        2.76543361052511 
       1.16567567567568                    0.25      0.0299698857430423     0.00918215352575099    7.80688095707019E-07    1.06411498814224E-14     9.5846536644446E-07                       0                       0                       0                       0                       0                       0        3429.54390306087       -3427.54274565734        327.226464314821        367.444135528635      0.0391537802091917        3692.85495792365        12085933.2285643        2.75864003062736 
       1.16594594594595                    0.25      0.0299704521139726     0.00918231383238702    7.88756075084135E-07     1.1313332664803E-14    9.68544091992836E-07                       0                       0                       0                       0                       0                       0        3429.53979295429       -3427.51995063524        327.270439580979        367.709387971667      0.0391545249776953        3693.42313247212        12085893.4153493        2.75184645072962 
       1.16621621621622                    0.25      0.0299710184849029     0.00918247413902304    7.96824054461245E-07    1.19855154481831E-14    9.78622817541204E-07                       0                       0                       0                       0                       0                       0        3429.53568284772       -3427.49715561313        327.314414847138        367.974640414699      0.0391552697461989         3693.9913070206        12085853.6021344        2.74505287083188 
       1.16648648648649                    0.25      0.0299715848558332     0.00918263444565907    8.04892033838361E-07    1.26576982315637E-14     9.8870154308958E-07                       0                       0                       0                       0                       0                       0        3429.53157274114       -3427.47436059103        327.358390113296        368.239892857731      0.0391560145147025        3694.55948156907        12085813.7889195        2.73825929093413 
       1.16675675675676                    0.25      0.0299721512267635     0.00918279475229509     8.1296001321547E-07    1.33298810149438E-14    9.98780268637948E-07                       0                       0                       0                       0                       0                       0        3429.52746263457       -3427.45156556893        327.402365379454        368.505145300763      0.0391567592832062        3695.12765611755        12085773.9757045        2.73146571103639 
       1.16702702702703                    0.25      0.0299727175976938     0.00918295505893112    8.21027992592586E-07    1.40020637983245E-14    1.00885899418632E-06                       0                       0                       0                       0                       0                       0        3429.52335252799       -3427.42877054683        327.446340645612        368.770397743795      0.0391575040517098        3695.69583066603        12085734.1624896        2.72467213113864 
        1.1672972972973                    0.25      0.0299732839686242     0.00918311536556714    8.29095971969695E-07    1.46742465817046E-14    1.01893771973469E-06                       0                       0                       0                       0                       0                       0        3429.51924242142       -3427.40597552473        327.490315911771        369.035650186827      0.0391582488202134         3696.2640052145        12085694.3492746         2.7178785512409 
       1.16756756756757                    0.25      0.0299738503395545     0.00918327567220316    8.37163951346811E-07    1.53464293650852E-14    1.02901644528307E-06                       0                       0                       0                       0                       0                       0        3429.51513231484       -3427.38318050263        327.534291177929        369.300902629859       0.039158993588717        3696.83217976298        12085654.5360597        2.71108497134315 
       1.16783783783784                    0.25      0.0299744167104848     0.00918343597883919    8.45231930723921E-07    1.60186121484653E-14    1.03909517083144E-06                       0                       0                       0                       0                       0                       0        3429.51102220827       -3427.36038548053        327.578266444087        369.566155072891      0.0391597383572206        3697.40035431145        12085614.7228447        2.70429139144541 
       1.16810810810811                    0.25      0.0299749830814151     0.00918359628547522    8.53299910101037E-07     1.6690794931846E-14    1.04917389637981E-06                       0                       0                       0                       0                       0                       0        3429.50691210169       -3427.33759045843        327.622241710245        369.831407515924      0.0391604831257243        3697.96852885993        12085574.9096298        2.69749781154766 
       1.16837837837838                    0.25      0.0299755494523454     0.00918375659211124    8.61367889478146E-07     1.7362977715226E-14    1.05925262192818E-06                       0                       0                       0                       0                       0                       0        3429.50280199511       -3427.31479543632        327.666216976404        370.096659958956      0.0391612278942279         3698.5367034084        12085535.0964149        2.69070423164992 
       1.16864864864865                    0.25      0.0299761158232757     0.00918391689874726    8.69435868855262E-07    1.80351604986067E-14    1.06933134747656E-06                       0                       0                       0                       0                       0                       0        3429.49869188854       -3427.29200041422        327.710192242562        370.361912401988      0.0391619726627315        3699.10487795688        12085495.2831999        2.68391065175217 
       1.16891891891892                    0.25       0.029976682194206     0.00918407720538329    8.77503848232371E-07    1.87073432819868E-14    1.07941007302493E-06                       0                       0                       0                       0                       0                       0        3429.49458178196       -3427.26920539212         327.75416750872         370.62716484502      0.0391627174312351        3699.67305250535         12085455.469985        2.67711707185443 
       1.16918918918919                    0.25      0.0299772485651363     0.00918423751201931    8.85571827609488E-07    1.93795260653674E-14     1.0894887985733E-06                       0                       0                       0                       0                       0                       0        3429.49047167539       -3427.24641037002        327.798142774878        370.892417288052      0.0391634621997387        3700.24122705383          12085415.65677        2.67032349195669 
       1.16945945945946                    0.25      0.0299778149360666     0.00918439781865533    8.93639806986597E-07    2.00517088487475E-14    1.09956752412167E-06                       0                       0                       0                       0                       0                       0        3429.48636156881       -3427.22361534792        327.842118041037        371.157669731084      0.0391642069682424        3700.80940160231        12085375.8435551        2.66352991205894 
       1.16972972972973                    0.25       0.029978381306997     0.00918455812529136    9.01707786363713E-07    2.07238916321282E-14    1.10964624967005E-06                       0                       0                       0                       0                       0                       0        3429.48225146224       -3427.20082032582        327.886093307195        371.422922174116       0.039164951736746        3701.37757615078        12085336.0303401         2.6567363321612 
                   1.17                    0.25      0.0299789476779273     0.00918471843192738    9.09775765740822E-07    2.13960744155083E-14    1.11972497521842E-06                       0                       0                       0                       0                       0                       0        3429.47814135566       -3427.17802530372        327.930068573353        371.688174617148      0.0391656965052496        3701.94575069926        12085296.2171252        2.64994275226345 
       1.17027027027027                    0.25      0.0299795140488576     0.00918487873856341    9.17843745117938E-07    2.20682571988889E-14    1.12980370076679E-06                       0                       0                       0                       0                       0                       0        3429.47403124908       -3427.15523028161        327.974043839511         371.95342706018      0.0391664412737532        3702.51392524773        12085256.4039103        2.64314917236571 
       1.17054054054054                    0.25      0.0299800804197879     0.00918503904519943    9.25911724495048E-07     2.2740439982269E-14    1.13988242631516E-06                       0                       0                       0                       0                       0                       0        3429.46992114251       -3427.13243525951         328.01801910567        372.218679503212      0.0391671860422569        3703.08209979621        12085216.5906953        2.63635559246797 
       1.17081081081081                    0.25      0.0299806467907182     0.00918519935183546    9.33979703872163E-07    2.34126227656496E-14    1.14996115186354E-06                       0                       0                       0                       0                       0                       0        3429.46581103593       -3427.10964023741        328.061994371828        372.483931946244      0.0391679308107605        3703.65027434469        12085176.7774804        2.62956201257022 
       1.17108108108108                    0.25      0.0299812131616485     0.00918535965847148    9.42047683249273E-07    2.40848055490297E-14     1.1600398774119E-06                       0                       0                       0                       0                       0                       0        3429.46170092936       -3427.08684521531        328.105969637986        372.749184389276      0.0391686755792641        3704.21844889316        12085136.9642654        2.62276843267248 
       1.17135135135135                    0.25      0.0299817795325788     0.00918551996510751    9.50115662626389E-07    2.47569883324104E-14    1.17011860296028E-06                       0                       0                       0                       0                       0                       0        3429.45759082278       -3427.06405019321        328.149944904144        373.014436832308      0.0391694203477677        3704.78662344164        12085097.1510505        2.61597485277473 
       1.17162162162162                    0.25      0.0299823459035091     0.00918568027174353    9.58183642003505E-07     2.5429171115791E-14    1.18019732850866E-06                       0                       0                       0                       0                       0                       0        3429.45348071621       -3427.04125517111        328.193920170303        373.279689275341      0.0391701651162713        3705.35479799011        12085057.3378356        2.60918127287698 
       1.17189189189189                    0.25      0.0299829122744394     0.00918584057837956    9.66251621380614E-07    2.61013538991711E-14    1.19027605405702E-06                       0                       0                       0                       0                       0                       0        3429.44937060963       -3427.01846014901        328.237895436461        373.544941718373       0.039170909884775        3705.92297253859        12085017.5246206        2.60238769297924 
       1.17216216216216                    0.25      0.0299834786453697     0.00918600088501558    9.74319600757724E-07    2.67735366825512E-14    1.20035477960539E-06                       0                       0                       0                       0                       0                       0        3429.44526050306       -3426.99566512691        328.281870702619        373.810194161404      0.0391716546532786        3706.49114708706        12084977.7114057         2.5955941130815 
       1.17243243243243                    0.25      0.0299840450163001     0.00918616119165161    9.82387580134839E-07    2.74457194659319E-14    1.21043350515377E-06                       0                       0                       0                       0                       0                       0        3429.44115039648        -3426.9728701048        328.325845968777        374.075446604437      0.0391723994217822        3707.05932163554        12084937.8981907        2.58880053318375 
        1.1727027027027                    0.25      0.0299846113872304     0.00918632149828763    9.90455559511955E-07    2.81179022493125E-14    1.22051223070215E-06                       0                       0                       0                       0                       0                       0         3429.4370402899        -3426.9500750827        328.369821234936        374.340699047469      0.0391731441902858        3707.62749618402        12084898.0849758        2.58200695328601 
       1.17297297297297                    0.25      0.0299851777581607     0.00918648180492366    9.98523538889065E-07    2.87900850326926E-14    1.23059095625051E-06                       0                       0                       0                       0                       0                       0        3429.43293018333        -3426.9272800606        328.413796501094        374.605951490501      0.0391738889587895        3708.19567073249        12084858.2717608        2.57521337338826 
       1.17324324324324                    0.25       0.029985744129091     0.00918664211155968    1.00659151826617E-06    2.94622678160727E-14    1.24066968179888E-06                       0                       0                       0                       0                       0                       0        3429.42882007675        -3426.9044850385        328.457771767252        374.871203933533      0.0391746337272931        3708.76384528097        12084818.4585459        2.56841979349052 
       1.17351351351351                    0.25      0.0299863105000213      0.0091868024181957    1.01465949764329E-06    3.01344505994533E-14    1.25074840734726E-06                       0                       0                       0                       0                       0                       0        3429.42470997018        -3426.8816900164         328.50174703341        375.136456376565      0.0391753784957967        3709.33201982944         12084778.645331        2.56162621359278 
       1.17378378378378                    0.25      0.0299868768709516     0.00918696272483173    1.02272747702041E-06     3.0806633382834E-14    1.26082713289563E-06                       0                       0                       0                       0                       0                       0         3429.4205998636        -3426.8588949943        328.545722299569        375.401708819597      0.0391761232643003        3709.90019437792         12084738.832116        2.55483263369503 
       1.17405405405405                    0.25      0.0299874432418819     0.00918712303146775    1.03079545639752E-06    3.14788161662141E-14      1.270905858444E-06                       0                       0                       0                       0                       0                       0        3429.41648975703        -3426.8360999722        328.589697565727        375.666961262629      0.0391768680328039        3710.46836892639        12084699.0189011        2.54803905379729 
       1.17432432432432                    0.25      0.0299880096128122     0.00918728333810378    1.03886343577462E-06    3.21509989495942E-14    1.28098458399237E-06                       0                       0                       0                       0                       0                       0        3429.41237965045        -3426.8133049501        328.633672831885        375.932213705661      0.0391776128013076        3711.03654347487        12084659.2056861        2.54124547389955 
       1.17459459459459                    0.25      0.0299885759837425      0.0091874436447398    1.04693141515174E-06    3.28231817329748E-14    1.29106330954075E-06                       0                       0                       0                       0                       0                       0        3429.40826954388       -3426.79050992799        328.677648098043        376.197466148693      0.0391783575698112        3711.60471802335        12084619.3924712         2.5344518940018 
       1.17486486486486                    0.25      0.0299891423546729     0.00918760395137583    1.05499939452886E-06    3.34953645163555E-14    1.30114203508912E-06                       0                       0                       0                       0                       0                       0         3429.4041594373       -3426.76771490589        328.721623364202        376.462718591725      0.0391791023383148        3712.17289257182        12084579.5792562        2.52765831410405 
       1.17513513513514                    0.25      0.0299897087256032     0.00918776425801185    1.06306737390597E-06    3.41675472997356E-14    1.31122076063749E-06                       0                       0                       0                       0                       0                       0        3429.40004933072       -3426.74491988379         328.76559863036        376.727971034757      0.0391798471068184         3712.7410671203        12084539.7660413        2.52086473420631 
       1.17540540540541                    0.25      0.0299902750965335     0.00918792456464788    1.07113535328308E-06    3.48397300831162E-14    1.32129948618587E-06                       0                       0                       0                       0                       0                       0        3429.39593922415       -3426.72212486169        328.809573896518         376.99322347779      0.0391805918753221        3713.30924166877        12084499.9528264        2.51407115430856 
       1.17567567567568                    0.25      0.0299908414674638      0.0091880848712839    1.07920333266019E-06    3.55119128664963E-14    1.33137821173424E-06                       0                       0                       0                       0                       0                       0        3429.39182911757       -3426.69932983959        328.853549162676        377.258475920821      0.0391813366438257        3713.87741621725        12084460.1396114        2.50727757441082 
       1.17594594594595                    0.25      0.0299914078383941     0.00918824517791992    1.08727131203731E-06    3.61840956498769E-14    1.34145693728261E-06                       0                       0                       0                       0                       0                       0          3429.387719011       -3426.67653481749        328.897524428835        377.523728363854      0.0391820814123293        3714.44559076572        12084420.3263965        2.50048399451307 
       1.17621621621622                    0.25      0.0299919742093244     0.00918840548455595    1.09533929141442E-06     3.6856278433257E-14    1.35153566283098E-06                       0                       0                       0                       0                       0                       0        3429.38360890442       -3426.65373979539        328.941499694993        377.788980806886      0.0391828261808329         3715.0137653142        12084380.5131815        2.49369041461533 
       1.17648648648649                    0.25      0.0299925405802547     0.00918856579119197    1.10340727079153E-06    3.75284612166377E-14    1.36161438837936E-06                       0                       0                       0                       0                       0                       0        3429.37949879785       -3426.63094477329        328.985474961151        378.054233249918      0.0391835709493365        3715.58193986268        12084340.6999666        2.48689683471759 
       1.17675675675676                    0.25       0.029993106951185       0.009188726097828    1.11147525016864E-06    3.82006440000178E-14    1.37169311392773E-06                       0                       0                       0                       0                       0                       0        3429.37538869127       -3426.60814975118        329.029450227309         378.31948569295      0.0391843157178402        3716.15011441115        12084300.8867516        2.48010325481984 
       1.17702702702703                    0.25      0.0299936733221153     0.00918888640446402    1.11954322954576E-06    3.88728267833984E-14     1.3817718394761E-06                       0                       0                       0                       0                       0                       0         3429.3712785847       -3426.58535472908        329.073425493468        378.584738135982      0.0391850604863438        3716.71828895963        12084261.0735367         2.4733096749221 
        1.1772972972973                    0.25      0.0299942396930456     0.00918904671110005    1.12761120892287E-06    3.95450095667785E-14    1.39185056502447E-06                       0                       0                       0                       0                       0                       0        3429.36716847812       -3426.56255970698        329.117400759626        378.849990579014      0.0391858052548474         3717.2864635081        12084221.2603218        2.46651609502436 
       1.17756756756757                    0.25       0.029994806063976     0.00918920701773607    1.13567918829998E-06    4.02171923501592E-14    1.40192929057285E-06                       0                       0                       0                       0                       0                       0        3429.36305837154       -3426.53976468488        329.161376025784        379.115243022046       0.039186550023351        3717.85463805658        12084181.4471068        2.45972251512661 
       1.17783783783784                    0.25      0.0299953724349063      0.0091893673243721    1.14374716767709E-06    4.08893751335392E-14    1.41200801612121E-06                       0                       0                       0                       0                       0                       0        3429.35894826497       -3426.51696966278        329.205351291943        379.380495465078      0.0391872947918547        3718.42281260505        12084141.6338919        2.45292893522887 
       1.17810810810811                    0.25      0.0299959388058366     0.00918952763100812    1.15181514705421E-06    4.15615579169199E-14    1.42208674166959E-06                       0                       0                       0                       0                       0                       0        3429.35483815839       -3426.49417464068        329.249326558101         379.64574790811      0.0391880395603583        3718.99098715353        12084101.8206769        2.44613535533112 
       1.17837837837838                    0.25      0.0299965051767669     0.00918968793764414    1.15988312643132E-06       4.22337407003E-14    1.43216546721796E-06                       0                       0                       0                       0                       0                       0        3429.35072805182       -3426.47137961858        329.293301824259        379.911000351142      0.0391887843288619        3719.55916170201         12084062.007462        2.43934177543338 
       1.17864864864865                    0.25      0.0299970715476972     0.00918984824428017    1.16795110580843E-06    4.29059234836806E-14    1.44224419276633E-06                       0                       0                       0                       0                       0                       0        3429.34661794524       -3426.44858459648        329.337277090417        380.176252794174      0.0391895290973655        3720.12733625048         12084022.194247        2.43254819553563 
       1.17891891891892                    0.25      0.0299976379186275     0.00919000855091619    1.17601908518554E-06    4.35781062670607E-14     1.4523229183147E-06                       0                       0                       0                       0                       0                       0        3429.34250783867       -3426.42578957437        329.381252356576        380.441505237206      0.0391902738658691        3720.69551079896        12083982.3810321        2.42575461563789 
       1.17918918918919                    0.25      0.0299982042895578     0.00919016885755222    1.18408706456266E-06    4.42502890504414E-14    1.46240164386308E-06                       0                       0                       0                       0                       0                       0        3429.33839773209       -3426.40299455227        329.425227622734        380.706757680238      0.0391910186343728        3721.26368534743        12083942.5678172        2.41896103574014 
       1.17945945945946                    0.25      0.0299987706604881     0.00919032916418824    1.19215504393977E-06    4.49224718338215E-14    1.47248036941145E-06                       0                       0                       0                       0                       0                       0        3429.33428762552       -3426.38019953017        329.469202888892         380.97201012327      0.0391917634028764        3721.83185989591        12083902.7546022         2.4121674558424 
       1.17972972972973                    0.25      0.0299993370314184     0.00919048947082427    1.20022302331688E-06    4.55946546172021E-14    1.48255909495982E-06                       0                       0                       0                       0                       0                       0        3429.33017751894       -3426.35740450807         329.51317815505        381.237262566303        0.03919250817138        3722.40003444438        12083862.9413873        2.40537387594465 
                   1.18                    0.25      0.0299999034023488     0.00919064977746029    1.20829100269399E-06    4.62668374005822E-14    1.49263782050819E-06                       0                       0                       0                       0                       0                       0        3429.32606741236       -3426.33460948597        329.557153421209        381.502515009334      0.0391932529398836        3722.96820899286        12083823.1281723        2.39858029604691 
       1.18027027027027                    0.25      0.0300004697732791     0.00919081008409632    1.21635898207111E-06    4.69390201839628E-14    1.50271654605657E-06                       0                       0                       0                       0                       0                       0        3429.32195730579       -3426.31181446387        329.601128687367        381.767767452367      0.0391939977083873        3723.53638354134        12083783.3149574        2.39178671614917 
       1.18054054054054                    0.25      0.0300010361442094     0.00919097039073234    1.22442696144822E-06    4.76112029673429E-14    1.51279527160494E-06                       0                       0                       0                       0                       0                       0        3429.31784719921       -3426.28901944177        329.645103953525        382.033019895399      0.0391947424768909        3724.10455808981        12083743.5017424        2.38499313625142 
       1.18081081081081                    0.25      0.0300016025151397     0.00919113069736837    1.23249494082534E-06    4.82833857507236E-14    1.52287399715331E-06                       0                       0                       0                       0                       0                       0        3429.31373709264       -3426.26622441966        329.689079219683        382.298272338431      0.0391954872453945        3724.67273263829        12083703.6885275        2.37819955635368 
       1.18108108108108                    0.25        0.03000216888607     0.00919129100400439    1.24056292020244E-06    4.89555685341037E-14    1.53295272270168E-06                       0                       0                       0                       0                       0                       0        3429.30962698606       -3426.24342939756        329.733054485842        382.563524781463      0.0391962320138981        3725.24090718676        12083663.8753126        2.37140597645593 
       1.18135135135135                    0.25      0.0300027352570003     0.00919145131064042    1.24863089957956E-06    4.96277513174843E-14    1.54303144825006E-06                       0                       0                       0                       0                       0                       0        3429.30551687949       -3426.22063437546           329.777029752        382.828777224495      0.0391969767824017        3725.80908173524        12083624.0620976        2.36461239655819 
       1.18162162162162                    0.25      0.0300033016279306     0.00919161161727644    1.25669887895667E-06    5.02999341008644E-14    1.55311017379842E-06                       0                       0                       0                       0                       0                       0        3429.30140677291       -3426.19783935336        329.821005018158        383.094029667527      0.0391977215509054        3726.37725628371        12083584.2488827        2.35781881666045 
       1.18189189189189                    0.25      0.0300038679988609     0.00919177192391246    1.26476685833379E-06    5.09721168842451E-14     1.5631888993468E-06                       0                       0                       0                       0                       0                       0        3429.29729666633       -3426.17504433126        329.864980284316        383.359282110559       0.039198466319409        3726.94543083219        12083544.4356677         2.3510252367627 
       1.18216216216216                    0.25      0.0300044343697912     0.00919193223054849     1.2728348377109E-06    5.16442996676257E-14    1.57326762489518E-06                       0                       0                       0                       0                       0                       0        3429.29318655976       -3426.15224930916        329.908955550475        383.624534553591      0.0391992110879126        3727.51360538067        12083504.6224528        2.34423165686495 
       1.18243243243243                    0.25      0.0300050007407216     0.00919209253718451    1.28090281708801E-06    5.23164824510058E-14    1.58334635044355E-06                       0                       0                       0                       0                       0                       0        3429.28907645318       -3426.12945428706        329.952930816633        383.889786996623      0.0391999558564162        3728.08177992914        12083464.8092378        2.33743807696721 
        1.1827027027027                    0.25      0.0300055671116519     0.00919225284382054    1.28897079646512E-06    5.29886652343859E-14    1.59342507599191E-06                       0                       0                       0                       0                       0                       0        3429.28496634661       -3426.10665926496        329.996906082791        384.155039439655      0.0392007006249198        3728.64995447762        12083424.9960229        2.33064449706947 
       1.18297297297297                    0.25      0.0300061334825822     0.00919241315045656    1.29703877584224E-06    5.36608480177665E-14    1.60350380154029E-06                       0                       0                       0                       0                       0                       0        3429.28085624003       -3426.08386424285        330.040881348949        384.420291882687      0.0392014453934235        3729.21812902609         12083385.182808        2.32385091717172 
       1.18324324324324                    0.25      0.0300066998535125     0.00919257345709259    1.30510675521935E-06    5.43330308011472E-14    1.61358252708867E-06                       0                       0                       0                       0                       0                       0        3429.27674613346       -3426.06106922075        330.084856615108        384.685544325719      0.0392021901619271        3729.78630357457         12083345.369593        2.31705733727397 
       1.18351351351351                    0.25      0.0300072662244428     0.00919273376372861    1.31317473459646E-06    5.50052135845273E-14    1.62366125263703E-06                       0                       0                       0                       0                       0                       0        3429.27263602688       -3426.03827419865        330.128831881266        384.950796768751      0.0392029349304307        3730.35447812304        12083305.5563781        2.31026375737623 
       1.18378378378378                    0.25      0.0300078325953731     0.00919289407036463    1.32124271397357E-06    5.56773963679074E-14     1.6337399781854E-06                       0                       0                       0                       0                       0                       0        3429.26852592031       -3426.01547917655        330.172807147424        385.216049211783      0.0392036796989343        3730.92265267152        12083265.7431631        2.30347017747849 
       1.18405405405405                    0.25      0.0300083989663034     0.00919305437700066    1.32931069335069E-06     5.6349579151288E-14    1.64381870373378E-06                       0                       0                       0                       0                       0                       0        3429.26441581373       -3425.99268415445        330.216782413582        385.481301654816       0.039204424467438           3731.49082722        12083225.9299482        2.29667659758074 
       1.18432432432432                    0.25      0.0300089653372337     0.00919321468363668     1.3373786727278E-06    5.70217619346687E-14    1.65389742928216E-06                       0                       0                       0                       0                       0                       0        3429.26030570715       -3425.96988913235        330.260757679741        385.746554097848      0.0392051692359416        3732.05900176847        12083186.1167332          2.289883017683 
       1.18459459459459                    0.25       0.030009531708164     0.00919337499027271    1.34544665210491E-06    5.76939447180488E-14    1.66397615483052E-06                       0                       0                       0                       0                       0                       0        3429.25619560058       -3425.94709411025        330.304732945899         386.01180654088      0.0392059140044452        3732.62717631695        12083146.3035183        2.28308943778526 
       1.18486486486486                    0.25      0.0300100980790943     0.00919353529690873    1.35351463148202E-06    5.83661275014288E-14    1.67405488037889E-06                       0                       0                       0                       0                       0                       0          3429.252085494       -3425.92429908815        330.348708212057        386.277058983912      0.0392066587729488        3733.19535086542        12083106.4903034        2.27629585788751 
       1.18513513513514                    0.25       0.030010650428154     0.00919369164365491    1.36137725688435E-06    5.90206483539079E-14    1.68387701484243E-06                       0                       0                       0                       0                       0                       0        3429.24807837652       -3425.90207778393         330.39156632123        386.536076218567      0.0392073850963646        3733.74913316924        12083067.6670141        2.26953798892019 
       1.18540540540541                    0.25      0.0300109499901535     0.00919377660128795    1.36553774947337E-06    5.93567589394173E-14    1.68907331103948E-06                       0                       0                       0                       0                       0                       0        3429.24592795203       -3425.89019949754        330.414284262503        386.682684771814      0.0392077788907174        3734.04345129045        12083046.6901589        2.26342391858138 
