                   2.25       0.236868686868687      0.0157364495732247     0.00482138031287162    1.43830794912152E-17    1.82568587714697E-22    1.08111691790089E-17    6.54282292897029E-18    2.39121826481626E-32    2.04303104736939E-20    5.26841142299373E-26    5.86370938896794E-19    5.38699975937199E-27         4443.6370193756       -727.835958583154        360.668919182869        324.175526086021      0.0205578292147203        2142.92104204393         10501831.844459        6.30001265353129        1.39604176703459 
                   2.25        0.24040404040404      0.0155081454173389      0.0047514314397251    1.39596167487805E-17    1.82845711443595E-22    9.25440669903333E-18    6.33456375567879E-18    2.40074601157983E-32    1.98915937576252E-20    6.93003384018121E-26    5.90395070702671E-19    4.99938952403857E-27         4444.3088439885       -735.945499648933        354.822248064062        323.935384580544      0.0202595752103888        2077.20803730154        10504867.2849525         6.9515217249121        1.39605822785502 
                   2.25       0.243939393939394       0.015279841261453     0.00468148256657857    1.35361540063459E-17    1.83122835172493E-22    7.69764421905779E-18    6.12630458238728E-18     2.4102737583434E-32    1.93528770415565E-20    8.59165625736871E-26    5.94419202508549E-19    4.61177928870514E-27         4444.9806686014       -744.055040714712        348.975576945254        323.695243075067      0.0199613212060573        2011.49503255915        10507902.7254459        7.60303079629292        1.39607468867544 
                   2.25       0.247474747474747      0.0150470459018475     0.00461015769631923    1.31072702967192E-17    1.83263769113572E-22    6.07923919090755E-18     5.9157001575505E-18    2.41907047923915E-32    1.88069385524265E-20    9.86648301769255E-26    5.98304400802825E-19     4.2242324498099E-27        4445.66410747075       -752.321008640079        343.002264943369        323.446892517903      0.0196572000819783        1944.22248654634        10510962.5439746        8.25321638526231        1.39609170580419 
                   2.25       0.251010101010101        0.01492590773613     0.00457304306639502    1.27852013187289E-17    1.83909121994522E-22    5.42189312337508E-18    5.75493709509449E-18    2.42990021905751E-32    1.83935669035517E-20    1.00346789985926E-25    6.01764861849161E-19    4.05566389637991E-27        4446.03035041051       -756.557379599649        340.124316658096        323.345952376217      0.0194989475306535        1911.95221290277         10512885.285052         8.7388821274022        1.39609861441724 
                   2.25       0.254545454545455      0.0148389480739207     0.00454640024150846    1.24937450216327E-17    1.84464903697401E-22     5.0553825887916E-18    5.60919175979451E-18    2.43794646332267E-32    1.80163245667743E-20     1.0033860137769E-25     6.0425083873289E-19    3.94512675723663E-27        4446.29908433976       -759.559891379501        338.189668649756        323.289752715809      0.0193853452326511        1890.31990818994        10514450.0276804        9.16889137118294        1.39610240637108 
                   2.25       0.258080808080808      0.0147519884117114     0.00451975741662191    1.22022887245365E-17    1.85020685400281E-22    4.68887205420812E-18    5.46344642449453E-18    2.44599270758783E-32    1.76390822299969E-20    1.00330412769455E-25    6.06736815616618E-19    3.83458961809335E-27        4446.56781826902       -762.562403159352        336.255020641415        323.233553055401      0.0192717429346487         1868.6876034771        10516014.7703088        9.59890061496367        1.39610619832492 
                   2.25       0.261616161616162      0.0146650287495021     0.00449311459173536    1.19108324274403E-17     1.8557646710316E-22    4.32236151962464E-18    5.31770108919456E-18    2.45403895185299E-32    1.72618398932195E-20    1.00322224161219E-25    6.09222792500347E-19    3.72405247895007E-27        4446.83655219827       -765.564914939204        334.320372633075        323.177353394993      0.0191581406366463        1847.05529876427        10517579.5129372        10.0289098587444        1.39610999027876 
                   2.25       0.265151515151515      0.0145780690872929     0.00446647176684881     1.1619376130344E-17    1.86132248806039E-22    3.95585098504117E-18    5.17195575389458E-18    2.46208519611815E-32    1.68845975564422E-20    1.00314035552984E-25    6.11708769384076E-19    3.61351533980679E-27        4447.10528612753       -768.567426719056        332.385724624734        323.121153734585      0.0190445383386438        1825.42299405143        10519144.2555656        10.4589191025251         1.3961137822326 
                   2.25       0.268686868686869      0.0144911094250836     0.00443982894196226    1.13279198332478E-17    1.86688030508918E-22     3.5893404504577E-18    5.02621041859461E-18    2.47013144038331E-32    1.65073552196648E-20    1.00305846944748E-25    6.14194746267805E-19    3.50297820066351E-27        4447.37402005678       -771.569938498907        330.451076616394        323.064954074177      0.0189309360406415         1803.7906893386        10520708.9981939        10.8889283463059        1.39611757418645 
                   2.25       0.272222222222222      0.0144034389019019     0.00441296832032071    1.10361689962389E-17    1.87285003861553E-22    3.21831945368366E-18    4.88020183498254E-18    2.47873936394237E-32    1.61300682623223E-20    1.00298239342121E-25    6.16825673291972E-19    3.39207081915402E-27        4447.64489310314        -774.59843112875        328.497492587821        323.007983450508      0.0188164051362624        1781.95481850755        10522283.5652928        11.3212022659816        1.39612142708883 
                   2.25       0.275757575757576      0.0143383204105214     0.00439301721744504    1.07634441952961E-17    1.87601693725902E-22    2.93709812630867E-18    4.74428483693492E-18     2.4837362774524E-32    1.57742534014111E-20    1.45766917565423E-22    6.18417789676228E-19    3.38325749435687E-27        4447.84667120234       -776.829143701832         327.07793930565        322.967417503679      0.0187313357650948        1765.94585596952        10523475.0894029        11.6459727752534         1.3961241848421 
                   2.25       0.279292929292929      0.0143127929047051     0.00438519605915216    1.05219820480459E-17    1.87143529886523E-22    2.82652091534149E-18    4.62572492451748E-18    2.47895670113275E-32    1.54517151077012E-20    2.90677905042972E-22    6.17316504212703E-19    3.53782223556412E-27        4447.92744430958       -777.653794636144        326.610528015315        322.957582834175      0.0186979869404787        1760.30924750845        10524010.5498583        11.7903806913922        1.39612482180621 
                   2.25       0.282828282828283      0.0142880538940718      0.0043776164750491    1.02814560525142E-17    1.86665761115737E-22    2.71843468064518E-18    4.50758386186968E-18    2.47424293522734E-32    1.51304964519537E-20    2.90664343051862E-22    6.16221130933519E-19    3.70130290681122E-27        4448.00578222265       -778.451510800927        326.159849552928        322.948201719585       0.018665668231683        1754.86115960413        10524531.0484807        11.9303678977687        1.39612543498912 
                   2.25       0.286363636363636      0.0142633148834384     0.00437003689094604    1.00409300569825E-17    1.86187992344952E-22    2.61034844594886E-18    4.38944279922187E-18    2.46952916932192E-32    1.48092777962062E-20    2.90650781060752E-22    6.15125757654334E-19    3.86478357805833E-27        4448.08412013572        -779.24922696571        325.709171090541        322.938820604995      0.0186333495228873        1749.41307169982        10525051.5471031        12.0703551041452        1.39612604817203 
                   2.25        0.28989898989899      0.0142385758728051     0.00436245730684298    9.80040406145082E-18    1.85710223574166E-22    2.50226221125254E-18    4.27130173657407E-18     2.4648154034165E-32    1.44880591404587E-20    2.90637219069642E-22    6.14030384375149E-19    4.02826424930542E-27        4448.16245804879       -780.046943130493        325.258492628153        322.929439490405      0.0186010308140916         1743.9649837955        10525572.0457255        12.2103423105217        1.39612666135494 
                   2.25       0.293434343434343      0.0142138368621718     0.00435487772273993    9.55987806591912E-18    1.85232454803381E-22    2.39417597655622E-18    4.15316067392627E-18    2.46010163751109E-32    1.41668404847112E-20    2.90623657078532E-22    6.12935011095965E-19    4.19174492055252E-27        4448.24079596186       -780.844659295277        324.807814165766        322.920058375815      0.0185687121052959        1738.51689589118        10526092.5443479        12.3503295168982        1.39612727453786 
                   2.25       0.296969696969697      0.0141890978515384     0.00434729813863687    9.31935207038742E-18    1.84754686032595E-22    2.28608974185991E-18    4.03501961127847E-18    2.45538787160567E-32    1.38456218289637E-20    2.90610095087422E-22     6.1183963781678E-19    4.35522559179962E-27        4448.31913387493        -781.64237546006        324.357135703379        322.910677261225      0.0185363933965002        1733.06880798686        10526613.0429704        12.4903167232747        1.39612788772077 
                   2.25        0.30050505050505       0.014164241454835     0.00433968259052872    9.07868670663435E-18    1.84279835917372E-22    2.17763266670525E-18    3.91681619298226E-18    2.45066430827084E-32    1.35242067140398E-20    3.12171963973569E-22    6.10743384369777E-19    4.51737891696915E-27        4448.39783432398       -782.444101499363        323.903966165642        322.901228624309      0.0185039213307145        1727.59265435969        10527135.7690138        12.6309620563678        1.39612850444408 
                   2.25       0.304040404040404      0.0141429301107745     0.00433315315365097    8.84618923857836E-18    1.83830388491377E-22    2.07746510682244E-18    3.80317384570633E-18    2.44513347437355E-32    1.32130055394219E-20    6.59775541537465E-22    6.09452193406603E-19    4.77636079756465E-27        4448.46528967316       -783.131612927636        323.514886671922        322.893032826257      0.0184760802199078        1722.89250782935        10527583.2339389        12.7510780676094         1.3961290379009 
                   2.25       0.307575757575758      0.0141383976069138     0.00433176431221978    8.64682289979049E-18     1.8343133605772E-22    2.02114252360065E-18    3.70690490647843E-18    2.43880143350479E-32    1.29450822773329E-20    8.71784265173334E-22    6.07909928955777E-19    5.43191765515303E-27        4448.47997529019        -783.26777830983        323.446599416274        322.892007140444      0.0184701583441929        1721.97752358816        10527686.9336217        12.7750962978846        1.39612914357678 
                   2.25       0.311111111111111      0.0141341857419893     0.00433047370425795    8.44966631194682E-18    1.83247736507835E-22     1.9655438885592E-18    3.61112762650094E-18    2.43483778881648E-32    1.26814317069058E-20    8.71796871580988E-22    6.06965976532406E-19     6.1510647269556E-27        4448.49361001491       -783.393946856254        323.383626736791        322.891077192701      0.0184646555617092        1721.12995230766        10527783.3376182         12.797313594856        1.39612924925266 
                   2.25       0.314646464646465      0.0141299738770648     0.00432918309629612    8.25250972410315E-18    1.83064136957949E-22    1.90994525351775E-18    3.51535034652344E-18    2.43087414412816E-32    1.24177811364787E-20    8.71809477988643E-22    6.06022024109035E-19    6.87021179875817E-27        4448.50724473963       -783.520115402677        323.320654057308        322.890147244959      0.0184591527792256        1720.28238102716        10527879.7416147        12.8195308918274        1.39612935492854 
                   2.25       0.318181818181818      0.0141257620121403     0.00432789248833429    8.05535313625948E-18    1.82880537408064E-22    1.85434661847631E-18    3.41957306654595E-18    2.42691049943985E-32    1.21541305660516E-20    8.71822084396298E-22    6.05078071685664E-19    7.58935887056075E-27        4448.52087946434       -783.646283949101        323.257681377826        322.889217297217      0.0184536499967419        1719.43480974665        10527976.1456111        12.8417481887988        1.39612946060441 
                   2.25       0.321717171717172      0.0141215501472157     0.00432660188037246     7.8581965484158E-18    1.82696937858178E-22    1.79874798343486E-18    3.32379578656845E-18    2.42294685475154E-32    1.18904799956245E-20    8.71834690803952E-22    6.04134119262293E-19    8.30850594236333E-27        4448.53451418906       -783.772452495524        323.194708698343        322.888287349474      0.0184481472142583        1718.58723846615        10528072.5496076        12.8639654857702        1.39612956628029 
                   2.25       0.325252525252525      0.0141173382822912     0.00432531127241063    7.66103996057214E-18    1.82513338308293E-22    1.74314934839341E-18    3.22801850659096E-18    2.41898321006322E-32    1.16268294251974E-20    8.71847297211607E-22    6.03190166838922E-19    9.02765301416589E-27        4448.54814891378       -783.898621041948         323.13173601886        322.887357401732      0.0184426444317746        1717.73966718564        10528168.9536041        12.8861827827416        1.39612967195617 
                   2.25       0.328787878787879      0.0141131264173667     0.00432402066444881    7.46388337272846E-18    1.82329738758407E-22    1.68755071335197E-18    3.13224122661347E-18    2.41501956537491E-32    1.13631788547702E-20    8.71859903619262E-22    6.02246214415551E-19    9.74680008596847E-27        4448.56178363849       -784.024789588372        323.068763339377         322.88642745399       0.018437141649291        1716.89209590514        10528265.3576005         12.908400079713        1.39612977763205 
                   2.25       0.332323232323232      0.0141088551229904     0.00432271184921217    7.26631721426741E-18    1.82106205671733E-22    1.63181789671691E-18     3.0363728190891E-18    2.41061694565713E-32    1.10987363539374E-20    9.11165345649157E-22    6.01191366677431E-19     1.0454160904952E-26         4448.5756131429       -784.152811017904        323.004805619365        322.885479761487      0.0184315611891514        1716.03202983739        10528363.1138303        12.9309511741954        1.39612988330793 
                   2.25       0.335858585858586      0.0141050743361752     0.00432155336860155    7.07082516364688E-18    1.81382304084022E-22    1.57781214288802E-18    2.94293489389872E-18    2.40038913528161E-32    1.08335335082641E-20    1.09850408990534E-21    5.98667019110512E-19    1.11913431449592E-26        4448.58787617468       -784.266342922768        322.947901799352        322.884625053222       0.018426621551596        1715.26908789121        10528449.6413839        12.9509627383323        1.39612996578217 
                   2.25       0.339393939393939      0.0141045708045087     0.00432139913489552    6.89337438825815E-18    1.79914575053156E-22    1.53340870327554E-18     2.8605070623748E-18    2.38086113387541E-32    1.05862248350303E-20    8.71876656009564E-22    5.93799981027768E-19    1.23771961732583E-26        4448.58954608503       -784.280587148971         322.94145111455        322.884556720027      0.0184259643101936        1715.17360645357        10528461.4497267        12.9533424732014        1.39612996578217 
                   2.25       0.342929292929293      0.0141041156110347      0.0043212596822897    6.71660329839494E-18    1.78494302965973E-22    1.48911589420341E-18    2.77821937577112E-18    2.36196360436975E-32    1.03401208535064E-20    8.71876650285423E-22    5.89089988073372E-19    1.37074923176257E-26        4448.59106367001       -784.293443786208        322.935656142887        322.884495527084      0.0184253698975463        1715.08748350618        10528472.4781636        12.9554839393499        1.39612996578217 
                   2.25       0.346464646464646      0.0141036604175607     0.00432112022968388    6.53983220853173E-18    1.77074030878789E-22    1.44482308513128E-18    2.69593168916744E-18    2.34306607486408E-32    1.00940168719825E-20    8.71876644561283E-22    5.84379995118976E-19     1.5037788461993E-26        4448.59258125499       -784.306300423445        322.929861171224        322.884434334142      0.0184247754848991        1715.00136055878        10528483.5066004        12.9576254054985        1.39612996578217 
                   2.25                    0.35      0.0141032052240867     0.00432098077707805    6.36306111866851E-18    1.75653758791605E-22    1.40053027605916E-18    2.61364400256376E-18    2.32416854535841E-32    9.84791289045855E-21    8.71876638837142E-22    5.79670002164581E-19    1.63680846063603E-26        4448.59409883996       -784.319157060683        322.924066199561        322.884373141199      0.0184241810722518        1714.91523761139        10528494.5350373        12.9597668716471        1.39612996578217 
