                   2.25       0.307575757575758      0.0141383976069138     0.00433176431221978    3.23411867799798E-18    3.67794098589763E-22    1.76102000406802E-18                       0                       0                       0                       0                       0                       0        4448.47997529019        -783.26777830983        323.446599416274        322.892007140444      0.0184701583441929        1721.97752358816        10527686.9336217        12.7750962978846        1.39612914357678 
                   2.25       0.311111111111111      0.0141341857419893     0.00433047370425795    3.16331747996598E-18    3.18051767819662E-22    1.71888027585963E-18                       0                       0                       0                       0                       0                       0        4448.49361001491       -783.393946856254        323.383626736791        322.891077192701      0.0184646555617092        1721.12995230766        10527783.3376182         12.797313594856        1.39612924925266 
                   2.25       0.314646464646465      0.0141299738770648     0.00432918309629612    3.09251628193399E-18    2.68309437049561E-22    1.67674054765124E-18                       0                       0                       0                       0                       0                       0        4448.50724473963       -783.520115402677        323.320654057308        322.890147244959      0.0184591527792256        1720.28238102716        10527879.7416147        12.8195308918274        1.39612935492854 
                   2.25       0.318181818181818      0.0141257620121403     0.00432789248833429    3.02171508390199E-18     2.1856710627946E-22    1.63460081944286E-18                       0                       0                       0                       0                       0                       0        4448.52087946434       -783.646283949101        323.257681377826        322.889217297217      0.0184536499967419        1719.43480974665        10527976.1456111        12.8417481887988        1.39612946060441 
                   2.25       0.321717171717172      0.0141215501472157     0.00432660188037246       2.95091388587E-18    1.68824775509359E-22    1.59246109123447E-18                       0                       0                       0                       0                       0                       0        4448.53451418906       -783.772452495524        323.194708698343        322.888287349474      0.0184481472142583        1718.58723846615        10528072.5496076        12.8639654857702        1.39612956628029 
                   2.25       0.325252525252525      0.0141173382822912     0.00432531127241063      2.880112687838E-18    1.19082444739258E-22    1.55032136302608E-18                       0                       0                       0                       0                       0                       0        4448.54814891378       -783.898621041948         323.13173601886        322.887357401732      0.0184426444317746        1717.73966718564        10528168.9536041        12.8861827827416        1.39612967195617 
                   2.25       0.328787878787879      0.0141131264173667     0.00432402066444881    2.80931148980601E-18     6.9340113969157E-23     1.5081816348177E-18                       0                       0                       0                       0                       0                       0        4448.56178363849       -784.024789588372        323.068763339377         322.88642745399       0.018437141649291        1716.89209590514        10528265.3576005         12.908400079713        1.39612977763205 
                   2.25       0.332323232323232      0.0141088551229904     0.00432271184921217    2.73848485614844E-18    2.28571325593113E-23    1.46594215161479E-18                       0                       0                       0                       0                       0                       0         4448.5756131429       -784.152811017904        323.004805619365        322.885479761487      0.0184315611891514        1716.03202983739        10528363.1138303        12.9309511741954        1.39612988330793 
                   2.25       0.335858585858586      0.0141050743361752     0.00432155336860155    2.66943079962769E-18    4.86542095927615E-24    1.42509636019235E-18                       0                       0                       0                       0                       0                       0        4448.58787617468       -784.266342922768        322.947901799352        322.884625053222       0.018426621551596        1715.26908789121        10528449.6413839        12.9509627383323        1.39612996578217 
                   2.25       0.339393939393939      0.0141045708045087     0.00432139913489552    2.60726704459401E-18     4.7816464030479E-24    1.39173262307759E-18                       0                       0                       0                       0                       0                       0        4448.58954608503       -784.280587148971         322.94145111455        322.884556720027      0.0184259643101936        1715.17360645357        10528461.4497267        12.9533424732014        1.39612996578217 
                   2.25       0.342929292929293      0.0141041156110347      0.0043212596822897    2.54488921353769E-18    4.64912636842006E-24    1.35828757626544E-18                       0                       0                       0                       0                       0                       0        4448.59106367001       -784.293443786208        322.935656142887        322.884495527084      0.0184253698975463        1715.08748350618        10528472.4781636        12.9554839393499        1.39612996578217 
                   2.25       0.346464646464646      0.0141036604175607     0.00432112022968388    2.48251138248136E-18    4.51660633379221E-24    1.32484252945329E-18                       0                       0                       0                       0                       0                       0        4448.59258125499       -784.306300423445        322.929861171224        322.884434334142      0.0184247754848991        1715.00136055878        10528483.5066004        12.9576254054985        1.39612996578217 
                   2.25                    0.35      0.0141032052240867     0.00432098077707805    2.42013355142503E-18    4.38408629916437E-24    1.29139748264114E-18                       0                       0                       0                       0                       0                       0        4448.59409883996       -784.319157060683        322.924066199561        322.884373141199      0.0184241810722518        1714.91523761139        10528494.5350373        12.9597668716471        1.39612996578217 
