 zone
   23 -5.03257E+01 -1.44624E+02
   24 -5.13197E+01 -1.49231E+02
   25 -5.23579E+01 -1.53670E+02
   26 -5.34046E+01 -1.57936E+02
   27 -5.49095E+01 -1.62027E+02
   28 -5.58940E+01 -1.65936E+02
   29 -5.68435E+01 -1.69660E+02
   30 -5.77228E+01 -1.73194E+02
   31 -5.85066E+01 -1.76532E+02
   32 -5.91960E+01 -1.79669E+02
   33 -5.97966E+01 -1.82601E+02
   34 -6.03278E+01 -1.85325E+02
   35 -6.08012E+01 -1.87829E+02
   36 -6.12245E+01 -1.90122E+02
   37 -6.16017E+01 -1.92200E+02
   38 -6.19345E+01 -1.94061E+02
   39 -6.22232E+01 -1.95746E+02
   40 -6.24672E+01 -1.97193E+02
   41 -6.26667E+01 -1.98507E+02
   42 -6.28327E+01 -1.99571E+02
   43 -6.29483E+01 -2.00600E+02
   44 -6.30291E+01 -2.01424E+02
   45 -6.30954E+01 -2.02562E+02
   46 -6.31683E+01 -2.03930E+02
 zone
    0 -5.07662E-04 -5.12784E-04
    1 -7.58651E+00 -7.57648E+00
    2 -1.50749E+01 -1.50556E+01
    3 -2.24581E+01 -2.24349E+01
    4 -2.96530E+01 -2.97116E+01
    5 -3.56448E+01 -3.68827E+01
    6 -3.94626E+01 -4.39454E+01
    7 -4.26601E+01 -5.08969E+01
    8 -4.56000E+01 -5.77343E+01
    9 -4.83360E+01 -6.44547E+01
   10 -5.08988E+01 -7.10554E+01
   11 -5.33019E+01 -7.75334E+01
   12 -5.53705E+01 -8.38860E+01
   13 -5.75002E+01 -9.01102E+01
   14 -5.85904E+01 -9.62031E+01
   15 -5.80719E+01 -1.02162E+02
   16 -5.64277E+01 -1.07983E+02
   17 -5.02435E+01 -1.13664E+02
   18 -4.70523E+01 -1.19202E+02
   19 -4.74317E+01 -1.24593E+02
   20 -4.79114E+01 -1.29834E+02
   21 -4.85144E+01 -1.34922E+02
   22 -4.92752E+01 -1.39853E+02
   23 -5.01769E+01 -1.44623E+02
   24 -5.11708E+01 -1.49230E+02
   25 -5.22090E+01 -1.53669E+02
   26 -5.32556E+01 -1.57935E+02
   27 -5.47592E+01 -1.62026E+02
   28 -5.57438E+01 -1.65935E+02
   29 -5.66930E+01 -1.69659E+02
   30 -5.75719E+01 -1.73193E+02
   31 -5.83553E+01 -1.76531E+02
   32 -5.90445E+01 -1.79668E+02
   33 -5.96452E+01 -1.82600E+02
   34 -6.01767E+01 -1.85323E+02
   35 -6.06507E+01 -1.87828E+02
   36 -6.10747E+01 -1.90121E+02
   37 -6.14528E+01 -1.92198E+02
   38 -6.17866E+01 -1.94060E+02
   39 -6.20763E+01 -1.95745E+02
   40 -6.23214E+01 -1.97192E+02
   41 -6.25220E+01 -1.98505E+02
   42 -6.26910E+01 -1.99570E+02
   43 -6.28087E+01 -2.00599E+02
   44 -6.28924E+01 -2.01422E+02
   45 -6.29641E+01 -2.02560E+02
   46 -6.30462E+01 -2.03929E+02
 zone
    0 -5.07692E-04 -5.12814E-04
    1 -7.58645E+00 -7.57642E+00
    2 -1.50747E+01 -1.50555E+01
    3 -2.24570E+01 -2.24348E+01
    4 -2.96396E+01 -2.97114E+01
    5 -3.55466E+01 -3.68825E+01
    6 -3.93307E+01 -4.39451E+01
    7 -4.25270E+01 -5.08965E+01
    8 -4.54667E+01 -5.77338E+01
    9 -4.82025E+01 -6.44542E+01
   10 -5.07645E+01 -7.10548E+01
   11 -5.31652E+01 -7.75328E+01
   12 -5.52291E+01 -8.38853E+01
   13 -5.73446E+01 -9.01095E+01
   14 -5.84148E+01 -9.62023E+01
   15 -5.78620E+01 -1.02161E+02
   16 -5.61970E+01 -1.07982E+02
   17 -5.01087E+01 -1.13663E+02
   18 -4.69192E+01 -1.19201E+02
   19 -4.72986E+01 -1.24592E+02
   20 -4.77783E+01 -1.29833E+02
   21 -4.83813E+01 -1.34920E+02
   22 -4.91421E+01 -1.39851E+02
   23 -5.00437E+01 -1.44622E+02
   24 -5.10376E+01 -1.49229E+02
   25 -5.20757E+01 -1.53667E+02
   26 -5.31222E+01 -1.57934E+02
   27 -5.46246E+01 -1.62024E+02
   28 -5.56092E+01 -1.65934E+02
   29 -5.65581E+01 -1.69658E+02
   30 -5.74366E+01 -1.73191E+02
   31 -5.82196E+01 -1.76529E+02
   32 -5.89087E+01 -1.79666E+02
   33 -5.95095E+01 -1.82598E+02
   34 -6.00413E+01 -1.85322E+02
   35 -6.05158E+01 -1.87826E+02
   36 -6.09406E+01 -1.90119E+02
   37 -6.13195E+01 -1.92197E+02
   38 -6.16543E+01 -1.94058E+02
   39 -6.19451E+01 -1.95743E+02
   40 -6.21912E+01 -1.97190E+02
   41 -6.23930E+01 -1.98503E+02
   42 -6.25650E+01 -1.99568E+02
   43 -6.26847E+01 -2.00597E+02
   44 -6.27714E+01 -2.01421E+02
   45 -6.28485E+01 -2.02559E+02
   46 -6.29398E+01 -2.03927E+02
 zone
    0 -5.07723E-04 -5.12845E-04
    1 -7.58639E+00 -7.57636E+00
    2 -1.50745E+01 -1.50554E+01
    3 -2.24559E+01 -2.24346E+01
    4 -2.96259E+01 -2.97112E+01
    5 -3.54546E+01 -3.68822E+01
    6 -3.92109E+01 -4.39448E+01
    7 -4.24061E+01 -5.08961E+01
    8 -4.53458E+01 -5.77334E+01
    9 -4.80814E+01 -6.44537E+01
   10 -5.06425E+01 -7.10543E+01
   11 -5.30407E+01 -7.75322E+01
   12 -5.50999E+01 -8.38847E+01
   13 -5.72012E+01 -9.01088E+01
   14 -5.82522E+01 -9.62015E+01
   15 -5.76679E+01 -1.02160E+02
   16 -5.59849E+01 -1.07981E+02
   17 -4.99862E+01 -1.13662E+02
   18 -4.67984E+01 -1.19200E+02
   19 -4.71778E+01 -1.24591E+02
   20 -4.76575E+01 -1.29832E+02
   21 -4.82605E+01 -1.34919E+02
   22 -4.90213E+01 -1.39850E+02
   23 -4.99229E+01 -1.44621E+02
   24 -5.09167E+01 -1.49228E+02
   25 -5.19547E+01 -1.53666E+02
   26 -5.30012E+01 -1.57933E+02
   27 -5.45022E+01 -1.62023E+02
   28 -5.54869E+01 -1.65932E+02
   29 -5.64355E+01 -1.69656E+02
   30 -5.73135E+01 -1.73190E+02
   31 -5.80963E+01 -1.76528E+02
   32 -5.87851E+01 -1.79665E+02
   33 -5.93861E+01 -1.82597E+02
   34 -5.99182E+01 -1.85320E+02
   35 -6.03933E+01 -1.87825E+02
   36 -6.08187E+01 -1.90118E+02
   37 -6.11986E+01 -1.92195E+02
   38 -6.15344E+01 -1.94057E+02
   39 -6.18263E+01 -1.95742E+02
   40 -6.20735E+01 -1.97188E+02
   41 -6.22765E+01 -1.98502E+02
   42 -6.24514E+01 -1.99566E+02
   43 -6.25732E+01 -2.00596E+02
   44 -6.26628E+01 -2.01419E+02
   45 -6.27454E+01 -2.02557E+02
   46 -6.28457E+01 -2.03926E+02
 zone
    0 -5.07754E-04 -5.12877E-04
    1 -7.58633E+00 -7.57630E+00
    2 -1.50743E+01 -1.50552E+01
    3 -2.24547E+01 -2.24344E+01
    4 -2.96121E+01 -2.97109E+01
    5 -3.53679E+01 -3.68819E+01
    6 -3.91009E+01 -4.39444E+01
    7 -4.22953E+01 -5.08957E+01
    8 -4.52349E+01 -5.77329E+01
    9 -4.79702E+01 -6.44532E+01
   10 -5.05304E+01 -7.10537E+01
   11 -5.29260E+01 -7.75316E+01
   12 -5.49805E+01 -8.38840E+01
   13 -5.70677E+01 -9.01080E+01
   14 -5.81002E+01 -9.62008E+01
   15 -5.74870E+01 -1.02159E+02
   16 -5.57881E+01 -1.07980E+02
   17 -4.98736E+01 -1.13661E+02
   18 -4.66876E+01 -1.19199E+02
   19 -4.70669E+01 -1.24590E+02
   20 -4.75467E+01 -1.29831E+02
   21 -4.81497E+01 -1.34918E+02
   22 -4.89105E+01 -1.39849E+02
   23 -4.98121E+01 -1.44620E+02
   24 -5.08059E+01 -1.49226E+02
   25 -5.18438E+01 -1.53665E+02
   26 -5.28902E+01 -1.57931E+02
   27 -5.43898E+01 -1.62022E+02
   28 -5.53745E+01 -1.65931E+02
   29 -5.63228E+01 -1.69655E+02
   30 -5.72004E+01 -1.73188E+02
   31 -5.79828E+01 -1.76527E+02
   32 -5.86715E+01 -1.79663E+02
   33 -5.92726E+01 -1.82596E+02
   34 -5.98050E+01 -1.85319E+02
   35 -6.02807E+01 -1.87823E+02
   36 -6.07069E+01 -1.90116E+02
   37 -6.10876E+01 -1.92194E+02
   38 -6.14245E+01 -1.94055E+02
   39 -6.17175E+01 -1.95740E+02
   40 -6.19657E+01 -1.97187E+02
   41 -6.21699E+01 -1.98500E+02
   42 -6.23478E+01 -1.99565E+02
   43 -6.24717E+01 -2.00594E+02
   44 -6.25642E+01 -2.01418E+02
   45 -6.26522E+01 -2.02555E+02
   46 -6.27615E+01 -2.03924E+02
 zone
    0 -5.07787E-04 -5.12910E-04
    1 -7.58626E+00 -7.57623E+00
    2 -1.50741E+01 -1.50551E+01
    3 -2.24535E+01 -2.24342E+01
    4 -2.95980E+01 -2.97107E+01
    5 -3.52859E+01 -3.68815E+01
    6 -3.89990E+01 -4.39440E+01
    7 -4.21926E+01 -5.08953E+01
    8 -4.51322E+01 -5.77324E+01
    9 -4.78672E+01 -6.44526E+01
   10 -5.04266E+01 -7.10531E+01
   11 -5.28195E+01 -7.75309E+01
   12 -5.48692E+01 -8.38833E+01
   13 -5.69422E+01 -9.01073E+01
   14 -5.79569E+01 -9.61999E+01
   15 -5.73170E+01 -1.02158E+02
   16 -5.56042E+01 -1.07980E+02
   17 -4.97692E+01 -1.13660E+02
   18 -4.65850E+01 -1.19198E+02
   19 -4.69643E+01 -1.24589E+02
   20 -4.74441E+01 -1.29830E+02
   21 -4.80471E+01 -1.34917E+02
   22 -4.88079E+01 -1.39848E+02
   23 -4.97095E+01 -1.44619E+02
   24 -5.07032E+01 -1.49225E+02
   25 -5.17410E+01 -1.53664E+02
   26 -5.27874E+01 -1.57930E+02
   27 -5.42856E+01 -1.62020E+02
   28 -5.52704E+01 -1.65930E+02
   29 -5.62183E+01 -1.69654E+02
   30 -5.70955E+01 -1.73187E+02
   31 -5.78775E+01 -1.76525E+02
   32 -5.85660E+01 -1.79662E+02
   33 -5.91672E+01 -1.82594E+02
   34 -5.97000E+01 -1.85317E+02
   35 -6.01762E+01 -1.87821E+02
   36 -6.06032E+01 -1.90115E+02
   37 -6.09849E+01 -1.92192E+02
   38 -6.13228E+01 -1.94054E+02
   39 -6.16169E+01 -1.95739E+02
   40 -6.18662E+01 -1.97185E+02
   41 -6.20716E+01 -1.98499E+02
   42 -6.22524E+01 -1.99563E+02
   43 -6.23784E+01 -2.00593E+02
   44 -6.24739E+01 -2.01416E+02
   45 -6.25673E+01 -2.02554E+02
   46 -6.26855E+01 -2.03922E+02
 zone
    0 -5.07820E-04 -5.12944E-04
    1 -7.58620E+00 -7.57617E+00
    2 -1.50739E+01 -1.50550E+01
    3 -2.24522E+01 -2.24340E+01
    4 -2.95837E+01 -2.97104E+01
    5 -3.52078E+01 -3.68812E+01
    6 -3.89039E+01 -4.39436E+01
    7 -4.20969E+01 -5.08948E+01
    8 -4.50363E+01 -5.77319E+01
    9 -4.77711E+01 -6.44521E+01
   10 -5.03296E+01 -7.10525E+01
   11 -5.27199E+01 -7.75302E+01
   12 -5.47646E+01 -8.38825E+01
   13 -5.68236E+01 -9.01065E+01
   14 -5.78209E+01 -9.61991E+01
   15 -5.71564E+01 -1.02157E+02
   16 -5.54311E+01 -1.07979E+02
   17 -4.96716E+01 -1.13659E+02
   18 -4.64893E+01 -1.19197E+02
   19 -4.68686E+01 -1.24588E+02
   20 -4.73484E+01 -1.29828E+02
   21 -4.79514E+01 -1.34916E+02
   22 -4.87123E+01 -1.39847E+02
   23 -4.96138E+01 -1.44617E+02
   24 -5.06075E+01 -1.49224E+02
   25 -5.16452E+01 -1.53662E+02
   26 -5.26916E+01 -1.57929E+02
   27 -5.41883E+01 -1.62019E+02
   28 -5.51731E+01 -1.65928E+02
   29 -5.61207E+01 -1.69652E+02
   30 -5.69974E+01 -1.73185E+02
   31 -5.77791E+01 -1.76523E+02
   32 -5.84674E+01 -1.79660E+02
   33 -5.90687E+01 -1.82592E+02
   34 -5.96019E+01 -1.85316E+02
   35 -6.00787E+01 -1.87820E+02
   36 -6.05065E+01 -1.90113E+02
   37 -6.08891E+01 -1.92191E+02
   38 -6.12281E+01 -1.94052E+02
   39 -6.15233E+01 -1.95737E+02
   40 -6.17737E+01 -1.97183E+02
   41 -6.19802E+01 -1.98497E+02
   42 -6.21640E+01 -1.99561E+02
   43 -6.22921E+01 -2.00591E+02
   44 -6.23904E+01 -2.01414E+02
   45 -6.24893E+01 -2.02552E+02
