                   2.25       0.307575757575758      0.0160290446352488     0.00491102511708723    4.24779932475375E-18    7.48495562132548E-21    2.26549307712123E-18                       0                       0                       0                       0                       0                       0        2958.77016596828       -465.148434874929        353.825925826453        322.954427988184      0.0209400623177029        2136.95888276603        4842336.24858812        6.42262478679631        1.39612547004987 
                   2.25       0.311111111111111       0.015879181789803     0.00486511008249961    4.14873239555795E-18    8.12897434417108E-21    2.21265738307779E-18                       0                       0                       0                       0                       0                       0        2959.29239756735       -469.668474620382        351.296008065876        322.947482123956      0.0207442857792578        2102.68537804718        4843514.59352892        6.85143827405788        1.39612591917236 
                   2.25       0.314646464646465      0.0157293189443573     0.00481919504791199    4.04966546636214E-18     8.7729930670167E-21    2.15982168903434E-18                       0                       0                       0                       0                       0                       0        2959.81462916642       -474.188514365835        348.766090305299        322.940536259727      0.0205485092408128        2068.41187332833        4844692.93846972        7.28025176131946        1.39612636829485 
                   2.25       0.318181818181818      0.0155794560989116     0.00477328001332437    3.95059853716634E-18    9.41701178986232E-21     2.1069859949909E-18                       0                       0                       0                       0                       0                       0        2960.33686076549       -478.708554111288        346.236172544722        322.933590395499      0.0203527327023678        2034.13836860948        4845871.28341052        7.70906524858104        1.39612681741734 
                   2.25       0.321717171717172      0.0154295932534659     0.00472736497873675    3.85153160797053E-18    1.00610305127079E-20    2.05415030094746E-18                       0                       0                       0                       0                       0                       0        2960.85909236456       -483.228593856742        343.706254784145        322.926644531271      0.0201569561639227        1999.86486389062        4847049.62835131        8.13787873584262        1.39612726653983 
                   2.25       0.325252525252525      0.0152797304080201     0.00468144994414913    3.75246467877472E-18    1.07050492355535E-20    2.00131460690401E-18                       0                       0                       0                       0                       0                       0        2961.38132396363       -487.748633602195        341.176337023567        322.919698667043      0.0199611796254777        1965.59135917177        4848227.97329211        8.56669222310419        1.39612771566232 
                   2.25       0.328787878787879      0.0151298675625744      0.0046355349095615    3.65339774957892E-18    1.13490679583992E-20    1.94847891286057E-18                       0                       0                       0                       0                       0                       0         2961.9035555627       -492.268673347648         338.64641926299        322.912752802815      0.0197654030870327        1931.31785445292        4849406.31823291        8.99550571036577        1.39612816478481 
                   2.25       0.332323232323232      0.0149792384121928     0.00458938506944944      3.554237987061E-18    1.20323813510805E-20    1.89559370659346E-18                       0                       0                       0                       0                       0                       0        2962.42807334716       -496.810862680622        336.102724965732        322.905733689867      0.0195686253531201        1896.84432749481        4850586.67800128        9.42476162376352        1.39612862035525 
                   2.25       0.335858585858586      0.0148443803018031     0.00454806700911133    3.45717244966812E-18    1.26583774664712E-20    1.84382541561588E-18                       0                       0                       0                       0                       0                       0        2962.89888146203       -500.870893747795        333.839774881886        322.899518566219      0.0193924497882776        1866.09862057881        4851661.51736943        9.81571070822845        1.39612903310036 
                   2.25       0.339393939393939      0.0147859088401853      0.0045301523748969    3.36997593031275E-18    1.20757009374791E-20    1.79732061477526E-18                       0                       0                       0                       0                       0                       0        2963.11773053855       -502.628099353041        332.939730012993        322.898065897266      0.0193160641074639        1853.88467912151        4852303.75987409        10.0568318619806        1.39612912871433 
                   2.25       0.342929292929293      0.0147299876449528     0.00451301903259591    3.28295662626133E-18    1.14930280782544E-20    1.75091033655865E-18                       0                       0                       0                       0                       0                       0        2963.32757337727        -504.30666460323        332.083913054811        322.896722712176       0.019243009803363        1842.24926943942        4852925.06190476        10.2897397549661         1.3961292243283 
                   2.25       0.346464646464646      0.0146740664497202     0.00449588569029493    3.19593732220991E-18    1.09103552190297E-20    1.70450005834204E-18                       0                       0                       0                       0                       0                       0        2963.53741621598       -505.985229853419         331.22809609663        322.895379527086       0.019169955499262        1830.61385975732        4853546.36393543        10.5226476479516        1.39612931994228 
                   2.25                    0.35      0.0146181452544877     0.00447875234799394    3.10891801815849E-18     1.0327682359805E-20    1.65808978012543E-18                       0                       0                       0                       0                       0                       0         2963.7472590547       -507.663795103608        330.372279138449        322.894036341996       0.019096901195161        1818.97845007522         4854167.6659661        10.7555555409372        1.39612941555625 
