                   2.25       0.236868686868687     0.00146902505162808    0.000451147218877313    8.50112363700406E-18    3.19773332376421E-21    1.15209723525689E-18    2.15009453036235E-18    1.03535342634192E-31    1.78173692914772E-20    2.78472983274549E-21      2.227000316906E-18     8.9180133162302E-26        3208.68615309586       -248.521278111556        521.884775158753        323.121018947586      0.0019201718655991        290.564796846186        5707634.93995073        6.09741012918776        1.39610812721873 
                   2.25        0.24040404040404      0.0014267262055057    0.000438156943880731    8.07165327503509E-18    2.65714053054273E-21    1.07642713278372E-18    2.00780550893045E-18    9.88235436550659E-32    1.70015566718012E-20    1.91528944940473E-21    2.15033816893157E-18    8.71043331858854E-26        3210.13367691115       -264.472122560433        512.167026989306        323.094598314263      0.0018648827314181         276.84815091223        5706391.89041597        6.99875743116158        1.39610992845694 
                   2.25       0.243939393939394     0.00138442735938332    0.000425166668884148    7.64218291306612E-18    2.11654773732124E-21    1.00075703031054E-18    1.86551648749855E-18    9.41117446759394E-32    1.61857440521252E-20    1.04584906606395E-21    2.07367602095714E-18    8.50285332094688E-26        3211.58120072645       -280.422967009311        502.449278819859        323.068177680939     0.00180959359723709        263.131504978273        5705148.84088121        7.90010473313542        1.39611172969514 
                   2.25       0.247474747474747     0.00134209992267166    0.000412167615417139    7.20999130801293E-18    1.56297408763911E-21    9.24549706016121E-19    1.72219659331004E-18    8.93676789722488E-32    1.53649531324045E-20    1.76396956903681E-22    1.99667394085295E-18    8.29862220058036E-26        3213.02065577939       -296.309525996073        492.781326987508         323.04138400552     0.00175426713149822        249.387816680821        5703876.53770419        8.77271343771557        1.39611353093335 
                   2.25       0.251010101010101        0.00130683445955    0.000401337359984836    6.88719896722843E-18    1.34643365304228E-21    8.68142281781809E-19     1.6165394021374E-18    8.60208129853849E-32    1.47509733279498E-20    6.27060526315116E-22     1.9373505765783E-18    8.07565661162359E-26        3214.46977425735       -311.487577921481        483.275513860835        323.025138595219     0.00170817143283924        238.511633566958        5703833.58946313        11.3047479458001        1.39611464928344 
                   2.25       0.254545454545455     0.00127380309693729    0.000391193225570906     6.5981238470176E-18    1.22990539326184E-21    8.18066335939797E-19    1.52291244400394E-18     8.3081480604692E-32    1.41995979143346E-20    1.41371716484344E-21    1.88305752946757E-18    7.84948768594645E-26        3215.92190243237       -326.435944044352        473.826320653474        323.012213292947     0.00166499604217766        228.544614499267        5704190.80017215        14.4390517761247        1.39611560130589 
                   2.25       0.258080808080808     0.00124077173432458    0.000381049091156974    6.30904872680676E-18     1.1133771334814E-21    7.67990390097785E-19    1.42928548587049E-18     8.0142148223999E-32    1.36482225007193E-20    2.20037380337176E-21    1.82876448235684E-18    7.62331876026931E-26        3217.37403060739       -341.384310167223        464.377127446112        322.999287990675     0.00162182065151608        218.577595431577        5704548.01088118        17.5733556064493        1.39611655332834 
                   2.25       0.261616161616162     0.00120774037171188    0.000370904956743043    6.01997360659592E-18    9.96848873700966E-22    7.17914444255773E-19    1.33565852773704E-18     7.7202815843306E-32    1.30968470871041E-20    2.98703044190008E-21     1.7744714352461E-18    7.39714983459218E-26        3218.82615878242       -356.332676290094        454.927934238751        322.986362688402     0.00157864526085451        208.610576363887         5704905.2215902         20.707659436774         1.3961175053508 
                   2.25       0.265151515151515     0.00117470900909917    0.000360760822329112    5.73089848638509E-18     8.8032061392053E-22    6.67838498413761E-19    1.24203156960358E-18    7.42634834626131E-32    1.25454716734889E-20    3.77368708042839E-21    1.72017838813537E-18    7.17098090891504E-26        3220.27828695744       -371.281042412965         445.47874103139         322.97343738613     0.00153546987019293        198.643557296197        5705262.43229923        23.8419632670985        1.39611845737325 
                   2.25       0.268686868686869     0.00114167764648646    0.000350616687915182    5.44182336617426E-18    7.63792354140094E-22     6.1776255257175E-19    1.14840461147013E-18    7.13241510819201E-32    1.19940962598737E-20     4.5603437189567E-21    1.66588534102464E-18    6.94481198323791E-26        3221.73041513247       -386.229408535836        436.029547824028        322.960512083857     0.00149229447953135        188.676538228507        5705619.64300825        26.9762670974231        1.39611940939571 
                   2.25       0.272222222222222     0.00110857782296149    0.000340451527163042    5.15193662136951E-18    6.45595636987941E-22    5.67505188938404E-19    1.05443511044197E-18    6.83780267046923E-32    1.14413602510465E-20    5.34700031548713E-21    1.61152333173736E-18    6.71823660148217E-26        3223.18283211278       -401.188664820695        426.575575868206        322.947502648689       0.001449029585864        178.682119983178        5705964.27238007        30.0831582984056        1.39612036022309 
                   2.25       0.275757575757576     0.00108038285147684     0.00033179267109728    4.90316329127897E-18    5.60689828158589E-22    5.25611321894522E-19    9.76151846468551E-19    6.58180434352134E-32     1.0960967955925E-20    6.10299798047316E-21    1.56235339699393E-18    6.53123731954179E-26        3224.49181408554       -414.422882909493        418.208774971833         322.93743889426     0.00141217577217385        170.373406074976        5706729.64103133         34.586820226759        1.39612104627737 
                   2.25       0.279292929292929      0.0010601629965755    0.000325583028408955     4.7226651717584E-18    5.38365517155449E-22    4.97787578697535E-19    9.24274663306381E-19    6.38871566346933E-32    1.05999014447463E-20    6.81475360368557E-21    1.52143463976331E-18    6.40768587494764E-26        3225.58005418391        -424.94517655339        411.537883121543        322.932495832397     0.00138574629471193        164.833315436486        5708230.05646839        41.4623811858712         1.3961213212243 
                   2.25       0.282828282828283     0.00104016916025814    0.000319442798093966    4.54368577972054E-18    5.16518232100691E-22     4.7030428436862E-19     8.7303448513281E-19     6.1966923492679E-32    1.02413344743516E-20    7.52650922689797E-21    1.48064395493591E-18    6.28617084454625E-26        3226.66048948497        -435.37663212772        404.927037832525        322.927670725251     0.00135961223877264        159.367884617039        5709746.60574869         48.426417029833        1.39612156941738 
                   2.25       0.286363636363636     0.00102017532394078    0.000313302567778977    4.36470638768268E-18    4.94670947045933E-22    4.42820990039705E-19    8.21794306959239E-19    6.00466903506647E-32    9.88276750395695E-21    8.23826485011037E-21    1.43985327010851E-18    6.16465581414486E-26        3227.74092478602        -445.80808770205        398.316192543506        322.922845618105     0.00133347818283336        153.902453797592          5711263.155029        55.3904528737948        1.39612181761046 
                   2.25        0.28989898989899     0.00100018148762343    0.000307162337463988    4.18572699564482E-18    4.72823661991175E-22     4.1533769571079E-19    7.70554128785668E-19    5.81264572086505E-32     9.5242005335623E-21    8.95002047332277E-21    1.39906258528111E-18    6.04314078374347E-26        3228.82136008707       -456.239543276379        391.705347254488         322.91802051096     0.00130734412689407        148.437022978145         5712779.7043093        62.3544887177565        1.39612206580355 
                   2.25       0.293434343434343    0.000980187651306068    0.000301022107148999    4.00674760360696E-18    4.50976376936417E-22    3.87854401381876E-19    7.19313950612098E-19    5.62062240666362E-32    9.16563356316765E-21    9.66177609653516E-21     1.3582719004537E-18    5.92162575334208E-26        3229.90179538813       -466.670998850709         385.09450196547        322.913195403814     0.00128121007095479        142.971592158698         5714296.2535896        69.3185245617182        1.39612231399663 
                   2.25       0.296969696969697    0.000960193814988711    0.000294881876834009     3.8277682115691E-18    4.29129091881659E-22    3.60371107052961E-19    6.68073772438526E-19     5.4285990924622E-32    8.80706659277299E-21    1.03735317197476E-20     1.3174812156263E-18    5.80011072294069E-26        3230.98223068918       -477.102454425038        378.483656676451        322.908370296668      0.0012550760150155        137.506161339251         5715812.8028699          76.28256040568        1.39612256218971 
                   2.25        0.30050505050505    0.000940166330484393    0.000288731312853203    3.64856272119287E-18    4.07210790284751E-22    3.32837128895479E-19     6.1673876107658E-19    5.23641717347399E-32    8.44812750689059E-21      1.108528734296E-20    1.27667146420671E-18     5.6782925243472E-26        3232.06382791805       -487.547433384455        371.863872043223        322.903527629186     0.00122889797862802        132.029615648162        5717326.95024783        83.2334246802325        1.39612281436574 
                   2.25       0.304040404040404    0.000922213455705106    0.000283217872871763     3.4813847029004E-18    3.86875465428105E-22    3.07868093738257E-19     5.7019730010733E-19      5.053251316264E-32     8.1095931295818E-21    1.16233198243642E-20    1.23716207507018E-18    5.57540333224114E-26        3233.04390357739        -496.95429879089        365.936349893232        322.899308413009     0.00120543168985744        127.164312372664        5718803.32355288        90.3261028515572        1.39612307743642 
                   2.25       0.307575757575758    0.000912430086711953    0.000280213338130755    3.36295492744651E-18    3.74919526316518E-22    2.93404789381139E-19     5.4329484829535E-19    4.90613865851565E-32    7.85325199123282E-21    1.16233198243642E-20    1.20268012077793E-18    5.54658711293944E-26        3233.64698505252       -502.428156438348        362.627934384739        322.897897999395      0.0011926437860833        124.762216021822        5720272.18086509        98.4853193828587         1.3961231831123 
                   2.25       0.311111111111111      0.0009028964376277     0.00027728549255043    3.24577441880069E-18     3.6309619810359E-22     2.7919141693298E-19    5.16859076168439E-19    4.76002553799881E-32    7.59911021398468E-21    1.16233198243642E-20    1.16836226915128E-18    5.51950532421328E-26        3234.23693037374        -507.76916081399        359.408438392638        322.896555493018     0.00118018228819375        122.430968069882        5721729.87577728        106.635368715567        1.39612328878818 
                   2.25       0.314646464646465    0.000893362788543448    0.000274357646970106    3.12859391015486E-18    3.51272869890662E-22    2.64978044484821E-19    4.90423304041527E-19    4.61391241748197E-32    7.34496843673653E-21    1.16233198243642E-20    1.13404441752463E-18    5.49242353548712E-26        3234.82687569497       -513.110165189632        356.188942400537        322.895212986641      0.0011677207903042        120.099720117942        5723187.57068947        114.785418048276        1.39612339446406 
                   2.25       0.318181818181818    0.000883829139459195    0.000271429801389781    3.01141340150903E-18    3.39449541677734E-22    2.50764672036661E-19    4.63987531914616E-19    4.46779929696513E-32    7.09082665948839E-21    1.16233198243642E-20    1.09972656589798E-18    5.46534174676095E-26        3235.41682101619       -518.451169565274        352.969446408436        322.893870480264     0.00115525929241465        117.768472166002        5724645.26560166        122.935467380985        1.39612350013994 
                   2.25       0.321717171717172    0.000874295490374943    0.000268501955809457     2.8942328928632E-18    3.27626213464806E-22    2.36551299588502E-19    4.37551759787704E-19    4.32168617644829E-32    6.83668488224024E-21    1.16233198243642E-20    1.06540871427132E-18    5.43825995803479E-26        3236.00676633742       -523.792173940916        349.749950416336        322.892527973887      0.0011427977945251        115.437224214062        5726102.96051384        131.085516713694        1.39612360581582 
                   2.25       0.325252525252525     0.00086476184129069    0.000265574110229132    2.77705238421737E-18    3.15802885251879E-22    2.22337927140343E-19    4.11115987660793E-19    4.17557305593145E-32     6.5825431049921E-21    1.16233198243642E-20    1.03109086264467E-18    5.41117816930863E-26        3236.59671165864       -529.133178316557        346.530454424235         322.89118546751     0.00113033629663555        113.105976262122        5727560.65542603        139.235566046402         1.3961237114917 
                   2.25       0.328787878787879    0.000855228192206438    0.000262646264648808    2.65987187557154E-18    3.03979557038951E-22    2.08124554692183E-19    3.84680215533882E-19    4.02945993541461E-32    6.32840132774395E-21    1.16233198243642E-20    9.96773011018022E-19    5.38409638058247E-26        3237.18665697986       -534.474182692199        343.310958432134        322.889842961133       0.001117874798746        110.774728310182        5729018.35033822        147.385615379111        1.39612381716758 
                   2.25       0.332323232323232    0.000845648258296499    0.000259704204965771    2.54245981912202E-18    2.92131649799243E-22    1.93864858124772E-19    3.58157945746573E-19    3.88316155371162E-32    6.07385190560429E-21    1.16233198243642E-20    9.62424743461357E-19    5.35669312042374E-26        3237.77903704727       -539.839811017749        340.074981478085        322.888487868356     0.00110535280251838        108.430348822964         5730478.1141673          155.5373638242        1.39612392284346 
                   2.25       0.335858585858586    0.000837071498336239    0.000257070227031423    2.43068277046481E-18      2.807474158362E-22    1.80691110269341E-19    3.33663820334587E-19    3.74141010003908E-32    5.82950666589701E-21    1.15593559882707E-20    9.28939308976177E-19    5.33660561004205E-26        3238.31075202424       -544.635277341288        337.198514438813        322.887292444843     0.00109414206492127         106.34175308877        5731811.35706235        163.032685800967        1.39612400531769 
                   2.25       0.339393939393939    0.000833288180068934    0.000255908341351242     2.3449645455054E-18    2.71629716666285E-22    1.72594313261439E-19    3.18651155965941E-19    3.62057288019919E-32    5.63199089165297E-21    1.13327285578726E-20    8.99291312456905E-19    5.35201579557421E-26        3238.56180500132       -546.749084899117        336.036800494989        322.886991916635     0.00108919685821713        105.508856112719         5732635.0122889        168.109410500854        1.39612400531769 
                   2.25       0.342929292929293    0.000829658233874886    0.000254793557943937    2.25961958471516E-18    2.62476082716674E-22    1.64609795637709E-19    3.03848516448751E-19     3.4997829201108E-32     5.4349365945962E-21    1.13327285578726E-20    8.69617002980919E-19     5.3718783284116E-26        3238.80322339841       -548.774693684593        334.928764585351        322.886710429099     0.00108445213153368        104.713235417071          5733434.373446        173.039863569115        1.39612400531769 
                   2.25       0.346464646464646    0.000826028287680838    0.000253678774536631    2.17427462392491E-18    2.53322448767064E-22    1.56625278013979E-19    2.89045876931561E-19    3.37899296002241E-32    5.23788229753943E-21    1.13327285578726E-20    8.39942693504932E-19    5.39174086124898E-26         3239.0446417955        -550.80030247007        333.820728675714        322.886428941564     0.00107970740485024        103.917614721423        5734233.73460309        177.970316637377        1.39612400531769 
                   2.25                    0.35    0.000822398341486791    0.000252563991129326    2.08892966313467E-18    2.44168814817453E-22     1.4864076039025E-19    2.74243237414371E-19    3.25820299993402E-32    5.04082800048267E-21    1.13327285578726E-20    8.10268384028945E-19    5.41160339408636E-26        3239.28606019259       -552.825911255546        332.712692766077        322.886147454028     0.00107496267816679        103.121994025775        5735033.09576019        182.900769705638        1.39612400531769 
